	n	p
group4869	1.0	0.9977045253033445
group4870	0.0	0.9996270510218255
group4871	0.0	0.9996270510218255
group4872	0.0	0.9996270510218255
group4873	0.0	0.9996270510218255
group4874	0.0	0.9996270510218255
group4875	0.0	0.9996270510218255
group4876	0.0	0.9996270510218255
group4877	0.0	0.9996270510218255
group4878	1.0	0.9977045253033445
group4879	0.0	0.9996270510218255
group4880	2.0	0.9923878157469086
group4881	0.0	0.9996270510218255
group4882	0.0	0.9996270510218255
group4883	0.0	0.9996270510218255
group4884	7.0	0.863022359174169
group4885	0.0	0.9996270510218255
group4886	0.0	0.9996270510218255
group4887	0.0	0.9996270510218255
group4888	0.0	0.9996270510218255
group4889	0.0	0.9996270510218255
group4890	1.0	0.9977045253033445
group4891	0.0	0.9996270510218255
group4892	5.0	0.9376373728504575
group4893	1.0	0.9977045253033445
group4894	0.0	0.9996270510218255
group4895	1.0	0.9977045253033445
group4896	2.0	0.9923878157469086
group4897	2.0	0.9923878157469086
group4898	0.0	0.9996270510218255
group4899	0.0	0.9996270510218255
group4900	0.0	0.9996270510218255
group4901	10.0	0.7155810135901454
group4902	7.0	0.863022359174169
group4903	3.0	0.9816039147469156
group4904	0.0	0.9996270510218255
group4905	1.0	0.9977045253033445
group4906	0.0	0.9996270510218255
group4907	0.0	0.9996270510218255
group4908	3.0	0.9816039147469156
group4909	0.0	0.9996270510218255
group4910	0.0	0.9996270510218255
group4911	6.0	0.9037650928930426
group4912	0.0	0.9996270510218255
group4913	3.0	0.9816039147469156
group4914	0.0	0.9996270510218255
group4915	3.0	0.9816039147469156
group4916	4.0	0.9636385976372321
group4917	0.0	0.9996270510218255
group4918	0.0	0.9996270510218255
group4919	0.0	0.9996270510218255
group4920	0.0	0.9996270510218255
group4921	0.0	0.9996270510218255
group4922	6.0	0.9037650928930426
group4923	0.0	0.9996270510218255
group4924	0.0	0.9996270510218255
group4925	0.0	0.9996270510218255
group4926	0.0	0.9996270510218255
group4927	1.0	0.9977045253033445
group4928	1.0	0.9977045253033445
group4929	0.0	0.9996270510218255
group4930	5.0	0.9376373728504575
group4931	4.0	0.9636385976372321
group4932	0.0	0.9996270510218255
group4933	0.0	0.9996270510218255
group4934	0.0	0.9996270510218255
group4935	0.0	0.9996270510218255
group4936	0.0	0.9996270510218255
group4937	2.0	0.9923878157469086
group4938	2.0	0.9923878157469086
group4939	5.0	0.9376373728504575
group4940	0.0	0.9996270510218255
group4941	1.0	0.9977045253033445
group4942	1.0	0.9977045253033445
group4943	0.0	0.9996270510218255
group4944	1.0	0.9977045253033445
group4945	0.0	0.9996270510218255
group4946	0.0	0.9996270510218255
group4947	1.0	0.9977045253033445
group4948	0.0	0.9996270510218255
group4949	0.0	0.9996270510218255
group4950	0.0	0.9996270510218255
group4951	0.0	0.9996270510218255
group4952	0.0	0.9996270510218255
group4953	0.0	0.9996270510218255
group4954	1.0	0.9977045253033445
group4955	1.0	0.9977045253033445
group4956	0.0	0.9996270510218255
group4957	0.0	0.9996270510218255
group4958	0.0	0.9996270510218255
group4959	0.0	0.9996270510218255
group4960	2.0	0.9923878157469086
group4961	0.0	0.9996270510218255
group4962	0.0	0.9996270510218255
group4963	0.0	0.9996270510218255
group4964	0.0	0.9996270510218255
group4965	0.0	0.9996270510218255
group4966	1.0	0.9977045253033445
group4967	1.0	0.9977045253033445
group4968	1.0	0.9977045253033445
group4969	2.0	0.9923878157469086
group4970	0.0	0.9996270510218255
group4971	0.0	0.9996270510218255
group4972	1.0	0.9977045253033445
group4973	1.0	0.9977045253033445
group4974	0.0	0.9996270510218255
group4975	0.0	0.9996270510218255
group4976	11.0	0.6634261810364657
group4977	0.0	0.9996270510218255
group4978	0.0	0.9996270510218255
group4979	0.0	0.9996270510218255
group4980	0.0	0.9996270510218255
group4981	4.0	0.9636385976372321
group4982	0.0	0.9996270510218255
group4983	2.0	0.9923878157469086
group4984	0.0	0.9996270510218255
group4985	0.0	0.9996270510218255
group4986	0.0	0.9996270510218255
group4987	0.0	0.9996270510218255
group4988	1.0	0.9977045253033445
group4989	0.0	0.9996270510218255
group4990	0.0	0.9996270510218255
group4991	0.0	0.9996270510218255
group4992	0.0	0.9996270510218255
group4993	0.0	0.9996270510218255
group4994	2.0	0.9923878157469086
group4995	0.0	0.9996270510218255
group4996	0.0	0.9996270510218255
group4997	0.0	0.9996270510218255
group4998	1.0	0.9977045253033445
group4999	7.0	0.863022359174169
group5000	3.0	0.9816039147469156
group5001	2.0	0.9923878157469086
group5002	0.0	0.9996270510218255
group5003	0.0	0.9996270510218255
group5004	0.0	0.9996270510218255
group5005	0.0	0.9996270510218255
group5006	0.0	0.9996270510218255
group5007	0.0	0.9996270510218255
group5008	4.0	0.9636385976372321
group5009	0.0	0.9996270510218255
group5010	1.0	0.9977045253033445
group5011	0.0	0.9996270510218255
group5012	0.0	0.9996270510218255
group5013	0.0	0.9996270510218255
group5014	0.0	0.9996270510218255
group5015	0.0	0.9996270510218255
group5016	1.0	0.9977045253033445
group5017	0.0	0.9996270510218255
group5018	1.0	0.9977045253033445
group5019	0.0	0.9996270510218255
group5020	0.0	0.9996270510218255
group5021	3.0	0.9816039147469156
group5022	0.0	0.9996270510218255
group5023	0.0	0.9996270510218255
group5024	1.0	0.9977045253033445
group5025	3.0	0.9816039147469156
group5026	4.0	0.9636385976372321
group5027	4.0	0.9636385976372321
group5028	4.0	0.9636385976372321
group5029	2.0	0.9923878157469086
group5030	0.0	0.9996270510218255
group5031	0.0	0.9996270510218255
group5032	0.0	0.9996270510218255
group5033	11.0	0.6634261810364657
group5034	1.0	0.9977045253033445
group5035	0.0	0.9996270510218255
group5036	3.0	0.9816039147469156
group5037	1.0	0.9977045253033445
group5038	4.0	0.9636385976372321
group5039	0.0	0.9996270510218255
group5040	0.0	0.9996270510218255
group5041	3.0	0.9816039147469156
group5042	1.0	0.9977045253033445
group5043	0.0	0.9996270510218255
group5044	7.0	0.863022359174169
group5045	0.0	0.9996270510218255
group5046	0.0	0.9996270510218255
group5047	0.0	0.9996270510218255
group5048	1.0	0.9977045253033445
group5049	0.0	0.9996270510218255
group5050	0.0	0.9996270510218255
group5051	0.0	0.9996270510218255
group5052	0.0	0.9996270510218255
group5053	8.0	0.8169246331035801
group5054	0.0	0.9996270510218255
group5055	0.0	0.9996270510218255
group5056	0.0	0.9996270510218255
group5057	0.0	0.9996270510218255
group5058	0.0	0.9996270510218255
group5059	0.0	0.9996270510218255
group5060	0.0	0.9996270510218255
group5061	0.0	0.9996270510218255
group5062	0.0	0.9996270510218255
group5063	0.0	0.9996270510218255
group5064	1.0	0.9977045253033445
group5065	0.0	0.9996270510218255
group5066	0.0	0.9996270510218255
group5067	0.0	0.9996270510218255
group5068	1.0	0.9977045253033445
group5069	0.0	0.9996270510218255
group5070	0.0	0.9996270510218255
group5071	8.0	0.8169246331035801
group5072	0.0	0.9996270510218255
group5073	0.0	0.9996270510218255
group5074	0.0	0.9996270510218255
group5075	0.0	0.9996270510218255
group5076	0.0	0.9996270510218255
group5077	1.0	0.9977045253033445
group5078	0.0	0.9996270510218255
group5079	0.0	0.9996270510218255
group5080	0.0	0.9996270510218255
group5081	0.0	0.9996270510218255
group5082	0.0	0.9996270510218255
group5083	1.0	0.9977045253033445
group5084	3.0	0.9816039147469156
group5085	0.0	0.9996270510218255
group5086	1.0	0.9977045253033445
group5087	0.0	0.9996270510218255
group5088	0.0	0.9996270510218255
group5089	2.0	0.9923878157469086
group5090	0.0	0.9996270510218255
group5091	0.0	0.9996270510218255
group5092	0.0	0.9996270510218255
group5093	0.0	0.9996270510218255
group5094	0.0	0.9996270510218255
group5095	1.0	0.9977045253033445
group5096	0.0	0.9996270510218255
group5097	0.0	0.9996270510218255
group5098	0.0	0.9996270510218255
group5099	0.0	0.9996270510218255
group5100	0.0	0.9996270510218255
group5101	0.0	0.9996270510218255
group5102	1.0	0.9977045253033445
group5103	3.0	0.9816039147469156
group5104	1.0	0.9977045253033445
group5105	0.0	0.9996270510218255
group5106	0.0	0.9996270510218255
group5107	0.0	0.9996270510218255
group5108	0.0	0.9996270510218255
group5109	3.0	0.9816039147469156
group5110	0.0	0.9996270510218255
group5111	0.0	0.9996270510218255
group5112	0.0	0.9996270510218255
group5113	0.0	0.9996270510218255
group5114	2.0	0.9923878157469086
group5115	0.0	0.9996270510218255
group5116	0.0	0.9996270510218255
group5117	0.0	0.9996270510218255
group5118	0.0	0.9996270510218255
group5119	1.0	0.9977045253033445
group5120	6.0	0.9037650928930426
group5121	0.0	0.9996270510218255
group5122	0.0	0.9996270510218255
group5123	0.0	0.9996270510218255
group5124	0.0	0.9996270510218255
group5125	0.0	0.9996270510218255
group5126	0.0	0.9996270510218255
group5127	0.0	0.9996270510218255
group5128	2.0	0.9923878157469086
group5129	0.0	0.9996270510218255
group5130	1.0	0.9977045253033445
group5131	0.0	0.9996270510218255
group5132	0.0	0.9996270510218255
group5133	0.0	0.9996270510218255
group5134	12.0	0.6118171600800579
group5135	0.0	0.9996270510218255
group5136	2.0	0.9923878157469086
group5137	0.0	0.9996270510218255
group5138	0.0	0.9996270510218255
group5139	0.0	0.9996270510218255
group5140	0.0	0.9996270510218255
group5141	0.0	0.9996270510218255
group5142	2.0	0.9923878157469086
group5143	0.0	0.9996270510218255
group5144	0.0	0.9996270510218255
group5145	0.0	0.9996270510218255
group5146	0.0	0.9996270510218255
group5147	0.0	0.9996270510218255
group5148	0.0	0.9996270510218255
group5149	1.0	0.9977045253033445
group5150	0.0	0.9996270510218255
group5151	0.0	0.9996270510218255
group5152	7.0	0.863022359174169
group5153	0.0	0.9996270510218255
group5154	1.0	0.9977045253033445
group5155	0.0	0.9996270510218255
group5156	2.0	0.9923878157469086
group5157	0.0	0.9996270510218255
group5158	0.0	0.9996270510218255
group5159	0.0	0.9996270510218255
group5160	7.0	0.863022359174169
group5161	0.0	0.9996270510218255
group5162	0.0	0.9996270510218255
group5163	0.0	0.9996270510218255
group5164	0.0	0.9996270510218255
group5165	0.0	0.9996270510218255
group5166	0.0	0.9996270510218255
group5167	0.0	0.9996270510218255
group5168	2.0	0.9923878157469086
group5169	0.0	0.9996270510218255
group5170	0.0	0.9996270510218255
group5171	2.0	0.9923878157469086
group5172	0.0	0.9996270510218255
group5173	4.0	0.9636385976372321
group5174	0.0	0.9996270510218255
group5175	3.0	0.9816039147469156
group5176	0.0	0.9996270510218255
group5177	0.0	0.9996270510218255
group5178	0.0	0.9996270510218255
group5179	0.0	0.9996270510218255
group5180	0.0	0.9996270510218255
group5181	2.0	0.9923878157469086
group5182	0.0	0.9996270510218255
group5183	2.0	0.9923878157469086
group5184	0.0	0.9996270510218255
group5185	3.0	0.9816039147469156
group5186	1.0	0.9977045253033445
group5187	0.0	0.9996270510218255
group5188	0.0	0.9996270510218255
group5189	1.0	0.9977045253033445
group5190	0.0	0.9996270510218255
group5191	0.0	0.9996270510218255
group5192	0.0	0.9996270510218255
group5193	0.0	0.9996270510218255
group5194	0.0	0.9996270510218255
group5195	0.0	0.9996270510218255
group5196	1.0	0.9977045253033445
group5197	1.0	0.9977045253033445
group5198	1.0	0.9977045253033445
group5199	0.0	0.9996270510218255
group5200	0.0	0.9996270510218255
group5201	9.0	0.7672173131135352
group5202	2.0	0.9923878157469086
group5203	2.0	0.9923878157469086
group5204	0.0	0.9996270510218255
group5205	0.0	0.9996270510218255
group5206	0.0	0.9996270510218255
group5207	0.0	0.9996270510218255
group5208	0.0	0.9996270510218255
group5209	0.0	0.9996270510218255
group5210	0.0	0.9996270510218255
group5211	3.0	0.9816039147469156
group5212	1.0	0.9977045253033445
group5213	0.0	0.9996270510218255
group5214	0.0	0.9996270510218255
group5215	2.0	0.9923878157469086
group5216	0.0	0.9996270510218255
group5217	0.0	0.9996270510218255
group5218	0.0	0.9996270510218255
group5219	0.0	0.9996270510218255
group5220	0.0	0.9996270510218255
group5221	3.0	0.9816039147469156
group5222	0.0	0.9996270510218255
group5223	1.0	0.9977045253033445
group5224	0.0	0.9996270510218255
group5225	0.0	0.9996270510218255
group5226	0.0	0.9996270510218255
group5227	1.0	0.9977045253033445
group5228	1.0	0.9977045253033445
group5229	0.0	0.9996270510218255
group5230	0.0	0.9996270510218255
group5231	0.0	0.9996270510218255
group5232	1.0	0.9977045253033445
group5233	4.0	0.9636385976372321
group5234	0.0	0.9996270510218255
group5235	0.0	0.9996270510218255
group5236	0.0	0.9996270510218255
group5237	0.0	0.9996270510218255
group5238	1.0	0.9977045253033445
group5239	0.0	0.9996270510218255
group5240	1.0	0.9977045253033445
group5241	0.0	0.9996270510218255
group5242	2.0	0.9923878157469086
group5243	1.0	0.9977045253033445
group5244	0.0	0.9996270510218255
group5245	0.0	0.9996270510218255
group5246	3.0	0.9816039147469156
group5247	6.0	0.9037650928930426
group5248	0.0	0.9996270510218255
group5249	0.0	0.9996270510218255
group5250	0.0	0.9996270510218255
group5251	1.0	0.9977045253033445
group5252	2.0	0.9923878157469086
group5253	1.0	0.9977045253033445
group5254	0.0	0.9996270510218255
group5255	0.0	0.9996270510218255
group5256	0.0	0.9996270510218255
group5257	0.0	0.9996270510218255
group5258	2.0	0.9923878157469086
group5259	0.0	0.9996270510218255
group5260	0.0	0.9996270510218255
group5261	0.0	0.9996270510218255
group5262	0.0	0.9996270510218255
group5263	0.0	0.9996270510218255
group5264	0.0	0.9996270510218255
group5265	0.0	0.9996270510218255
group5266	0.0	0.9996270510218255
group5267	0.0	0.9996270510218255
group5268	0.0	0.9996270510218255
group5269	0.0	0.9996270510218255
group5270	0.0	0.9996270510218255
group5271	0.0	0.9996270510218255
group5272	1.0	0.9977045253033445
group5273	7.0	0.863022359174169
group5274	0.0	0.9996270510218255
group5275	0.0	0.9996270510218255
group5276	0.0	0.9996270510218255
group5277	0.0	0.9996270510218255
group5278	2.0	0.9923878157469086
group5279	0.0	0.9996270510218255
group5280	0.0	0.9996270510218255
group5281	0.0	0.9996270510218255
group5282	2.0	0.9923878157469086
group5283	1.0	0.9977045253033445
group5284	3.0	0.9816039147469156
group5285	4.0	0.9636385976372321
group5286	2.0	0.9923878157469086
group5287	3.0	0.9816039147469156
group5288	1.0	0.9977045253033445
group5289	1.0	0.9977045253033445
group5290	0.0	0.9996270510218255
group5291	2.0	0.9923878157469086
group5292	0.0	0.9996270510218255
group5293	0.0	0.9996270510218255
group5294	0.0	0.9996270510218255
group5295	2.0	0.9923878157469086
group5296	0.0	0.9996270510218255
group5297	0.0	0.9996270510218255
group5298	0.0	0.9996270510218255
group5299	0.0	0.9996270510218255
group5300	0.0	0.9996270510218255
group5301	0.0	0.9996270510218255
group5302	0.0	0.9996270510218255
group5303	0.0	0.9996270510218255
group5304	1.0	0.9977045253033445
group5305	0.0	0.9996270510218255
group5306	0.0	0.9996270510218255
group5307	0.0	0.9996270510218255
group5308	6.0	0.9037650928930426
group5309	1.0	0.9977045253033445
group5310	1.0	0.9977045253033445
group5311	0.0	0.9996270510218255
group5312	0.0	0.9996270510218255
group5313	1.0	0.9977045253033445
group5314	0.0	0.9996270510218255
group5315	0.0	0.9996270510218255
group5316	0.0	0.9996270510218255
group5317	1.0	0.9977045253033445
group5318	0.0	0.9996270510218255
group5319	0.0	0.9996270510218255
group5320	6.0	0.9037650928930426
group5321	5.0	0.9376373728504575
group5322	0.0	0.9996270510218255
group5323	0.0	0.9996270510218255
group5324	0.0	0.9996270510218255
group5325	0.0	0.9996270510218255
group5326	0.0	0.9996270510218255
group5327	3.0	0.9816039147469156
group5328	3.0	0.9816039147469156
group5329	1.0	0.9977045253033445
group5330	0.0	0.9996270510218255
group5331	0.0	0.9996270510218255
group5332	0.0	0.9996270510218255
group5333	1.0	0.9977045253033445
group5334	0.0	0.9996270510218255
group5335	2.0	0.9923878157469086
group5336	1.0	0.9977045253033445
group5337	0.0	0.9996270510218255
group5338	4.0	0.9636385976372321
group5339	0.0	0.9996270510218255
group5340	3.0	0.9816039147469156
group5341	0.0	0.9996270510218255
group5342	1.0	0.9977045253033445
group5343	0.0	0.9996270510218255
group5344	0.0	0.9996270510218255
group5345	0.0	0.9996270510218255
group5346	2.0	0.9923878157469086
group5347	0.0	0.9996270510218255
group5348	0.0	0.9996270510218255
group5349	0.0	0.9996270510218255
group5350	0.0	0.9996270510218255
group5351	0.0	0.9996270510218255
group5352	0.0	0.9996270510218255
group5353	0.0	0.9996270510218255
group5354	1.0	0.9977045253033445
group5355	0.0	0.9996270510218255
group5356	8.0	0.8169246331035801
group5357	0.0	0.9996270510218255
group5358	0.0	0.9996270510218255
group5359	0.0	0.9996270510218255
group5360	0.0	0.9996270510218255
group5361	0.0	0.9996270510218255
group5362	1.0	0.9977045253033445
group5363	0.0	0.9996270510218255
group5364	0.0	0.9996270510218255
group5365	0.0	0.9996270510218255
group5366	0.0	0.9996270510218255
group5367	1.0	0.9977045253033445
group5368	6.0	0.9037650928930426
group5369	0.0	0.9996270510218255
group5370	0.0	0.9996270510218255
group5371	0.0	0.9996270510218255
group5372	3.0	0.9816039147469156
group5373	0.0	0.9996270510218255
group5374	0.0	0.9996270510218255
group5375	0.0	0.9996270510218255
group5376	0.0	0.9996270510218255
group5377	0.0	0.9996270510218255
group5378	0.0	0.9996270510218255
group5379	0.0	0.9996270510218255
group5380	0.0	0.9996270510218255
group5381	1.0	0.9977045253033445
group5382	0.0	0.9996270510218255
group5383	0.0	0.9996270510218255
group5384	1.0	0.9977045253033445
group5385	3.0	0.9816039147469156
group5386	0.0	0.9996270510218255
group5387	0.0	0.9996270510218255
group5388	0.0	0.9996270510218255
group5389	0.0	0.9996270510218255
group5390	0.0	0.9996270510218255
group5391	0.0	0.9996270510218255
group5392	0.0	0.9996270510218255
group5393	1.0	0.9977045253033445
group5394	2.0	0.9923878157469086
group5395	0.0	0.9996270510218255
group5396	0.0	0.9996270510218255
group5397	0.0	0.9996270510218255
group5398	0.0	0.9996270510218255
group5399	0.0	0.9996270510218255
group5400	0.0	0.9996270510218255
group5401	0.0	0.9996270510218255
group5402	5.0	0.9376373728504575
group5403	0.0	0.9996270510218255
group5404	0.0	0.9996270510218255
group5405	0.0	0.9996270510218255
group5406	0.0	0.9996270510218255
group5407	1.0	0.9977045253033445
group5408	0.0	0.9996270510218255
group5409	0.0	0.9996270510218255
group5410	0.0	0.9996270510218255
group5411	2.0	0.9923878157469086
group5412	0.0	0.9996270510218255
group5413	2.0	0.9923878157469086
group5414	1.0	0.9977045253033445
group5415	0.0	0.9996270510218255
group5416	4.0	0.9636385976372321
group5417	0.0	0.9996270510218255
group5418	0.0	0.9996270510218255
group5419	1.0	0.9977045253033445
group5420	0.0	0.9996270510218255
group5421	2.0	0.9923878157469086
group5422	0.0	0.9996270510218255
group5423	0.0	0.9996270510218255
group5424	0.0	0.9996270510218255
group5425	0.0	0.9996270510218255
group5426	0.0	0.9996270510218255
group5427	0.0	0.9996270510218255
group5428	0.0	0.9996270510218255
group5429	0.0	0.9996270510218255
group5430	0.0	0.9996270510218255
group5431	0.0	0.9996270510218255
group5432	1.0	0.9977045253033445
group5433	0.0	0.9996270510218255
group5434	0.0	0.9996270510218255
group5435	0.0	0.9996270510218255
group5436	6.0	0.9037650928930426
group5437	0.0	0.9996270510218255
group5438	0.0	0.9996270510218255
group5439	0.0	0.9996270510218255
group5440	0.0	0.9996270510218255
group5441	0.0	0.9996270510218255
group5442	0.0	0.9996270510218255
group5443	0.0	0.9996270510218255
group5444	1.0	0.9977045253033445
group5445	0.0	0.9996270510218255
group5446	0.0	0.9996270510218255
group5447	0.0	0.9996270510218255
group5448	4.0	0.9636385976372321
group5449	6.0	0.9037650928930426
group5450	0.0	0.9996270510218255
group5451	0.0	0.9996270510218255
group5452	4.0	0.9636385976372321
group5453	4.0	0.9636385976372321
group5454	0.0	0.9996270510218255
group5455	0.0	0.9996270510218255
group5456	0.0	0.9996270510218255
group5457	0.0	0.9996270510218255
group5458	0.0	0.9996270510218255
group5459	0.0	0.9996270510218255
group5460	1.0	0.9977045253033445
group5461	4.0	0.9636385976372321
group5462	1.0	0.9977045253033445
group5463	0.0	0.9996270510218255
group5464	2.0	0.9923878157469086
group5465	2.0	0.9923878157469086
group5466	0.0	0.9996270510218255
group5467	0.0	0.9996270510218255
group5468	0.0	0.9996270510218255
group5469	0.0	0.9996270510218255
group5470	0.0	0.9996270510218255
group5471	8.0	0.8169246331035801
group5472	0.0	0.9996270510218255
group5473	6.0	0.9037650928930426
group5474	0.0	0.9996270510218255
group5475	0.0	0.9996270510218255
group5476	0.0	0.9996270510218255
group5477	0.0	0.9996270510218255
group5478	1.0	0.9977045253033445
group5479	0.0	0.9996270510218255
group5480	0.0	0.9996270510218255
group5481	0.0	0.9996270510218255
group5482	0.0	0.9996270510218255
group5483	0.0	0.9996270510218255
group5484	0.0	0.9996270510218255
group5485	0.0	0.9996270510218255
group5486	0.0	0.9996270510218255
group5487	0.0	0.9996270510218255
group5488	0.0	0.9996270510218255
group5489	0.0	0.9996270510218255
group5490	0.0	0.9996270510218255
group5491	10.0	0.7155810135901454
group5492	0.0	0.9996270510218255
group5493	0.0	0.9996270510218255
group5494	0.0	0.9996270510218255
group5495	0.0	0.9996270510218255
group5496	0.0	0.9996270510218255
group5497	0.0	0.9996270510218255
group5498	1.0	0.9977045253033445
group5499	0.0	0.9996270510218255
group5500	0.0	0.9996270510218255
group5501	0.0	0.9996270510218255
group5502	0.0	0.9996270510218255
group5503	0.0	0.9996270510218255
group5504	0.0	0.9996270510218255
group5505	0.0	0.9996270510218255
group5506	0.0	0.9996270510218255
group5507	0.0	0.9996270510218255
group5508	0.0	0.9996270510218255
group5509	0.0	0.9996270510218255
group5510	0.0	0.9996270510218255
group5511	0.0	0.9996270510218255
group5512	0.0	0.9996270510218255
group5513	4.0	0.9636385976372321
group5514	0.0	0.9996270510218255
group5515	0.0	0.9996270510218255
group5516	0.0	0.9996270510218255
group5517	0.0	0.9996270510218255
group5518	1.0	0.9977045253033445
group5519	1.0	0.9977045253033445
group5520	0.0	0.9996270510218255
group5521	2.0	0.9923878157469086
group5522	1.0	0.9977045253033445
group5523	0.0	0.9996270510218255
group5524	0.0	0.9996270510218255
group5525	0.0	0.9996270510218255
group5526	0.0	0.9996270510218255
group5527	0.0	0.9996270510218255
group5528	5.0	0.9376373728504575
group5529	0.0	0.9996270510218255
group5530	0.0	0.9996270510218255
group5531	0.0	0.9996270510218255
group5532	0.0	0.9996270510218255
group5533	0.0	0.9996270510218255
group5534	4.0	0.9636385976372321
group5535	0.0	0.9996270510218255
group5536	0.0	0.9996270510218255
group5537	0.0	0.9996270510218255
group5538	1.0	0.9977045253033445
group5539	0.0	0.9996270510218255
group5540	0.0	0.9996270510218255
group5541	4.0	0.9636385976372321
group5542	0.0	0.9996270510218255
group5543	1.0	0.9977045253033445
group5544	0.0	0.9996270510218255
group5545	0.0	0.9996270510218255
group5546	1.0	0.9977045253033445
group5547	2.0	0.9923878157469086
group5548	4.0	0.9636385976372321
group5549	3.0	0.9816039147469156
group5550	0.0	0.9996270510218255
group5551	0.0	0.9996270510218255
group5552	0.0	0.9996270510218255
group5553	0.0	0.9996270510218255
group5554	1.0	0.9977045253033445
group5555	1.0	0.9977045253033445
group5556	0.0	0.9996270510218255
group5557	0.0	0.9996270510218255
group5558	0.0	0.9996270510218255
group5559	0.0	0.9996270510218255
group5560	0.0	0.9996270510218255
group5561	1.0	0.9977045253033445
group5562	5.0	0.9376373728504575
group5563	0.0	0.9996270510218255
group5564	0.0	0.9996270510218255
group5565	0.0	0.9996270510218255
group5566	0.0	0.9996270510218255
group5567	0.0	0.9996270510218255
group5568	0.0	0.9996270510218255
group5569	1.0	0.9977045253033445
group5570	1.0	0.9977045253033445
group5571	1.0	0.9977045253033445
group5572	0.0	0.9996270510218255
group5573	0.0	0.9996270510218255
group5574	0.0	0.9996270510218255
group5575	2.0	0.9923878157469086
group5576	0.0	0.9996270510218255
group5577	0.0	0.9996270510218255
group5578	1.0	0.9977045253033445
group5579	0.0	0.9996270510218255
group5580	0.0	0.9996270510218255
group5581	0.0	0.9996270510218255
group5582	0.0	0.9996270510218255
group5583	0.0	0.9996270510218255
group5584	0.0	0.9996270510218255
group5585	3.0	0.9816039147469156
group5586	0.0	0.9996270510218255
group5587	0.0	0.9996270510218255
group5588	1.0	0.9977045253033445
group5589	0.0	0.9996270510218255
group5590	0.0	0.9996270510218255
group5591	0.0	0.9996270510218255
group5592	0.0	0.9996270510218255
group5593	3.0	0.9816039147469156
group5594	3.0	0.9816039147469156
group5595	0.0	0.9996270510218255
group5596	1.0	0.9977045253033445
group5597	0.0	0.9996270510218255
group5598	1.0	0.9977045253033445
group5599	0.0	0.9996270510218255
group5600	2.0	0.9923878157469086
group5601	0.0	0.9996270510218255
group5602	4.0	0.9636385976372321
group5603	3.0	0.9816039147469156
group5604	0.0	0.9996270510218255
group5605	0.0	0.9996270510218255
group5606	6.0	0.9037650928930426
group5607	0.0	0.9996270510218255
group5608	0.0	0.9996270510218255
group5609	0.0	0.9996270510218255
group5610	0.0	0.9996270510218255
group5611	0.0	0.9996270510218255
group5612	2.0	0.9923878157469086
group5613	1.0	0.9977045253033445
group5614	1.0	0.9977045253033445
group5615	0.0	0.9996270510218255
group5616	10.0	0.7155810135901454
group5617	0.0	0.9996270510218255
group5618	0.0	0.9996270510218255
group5619	12.0	0.6118171600800579
group5620	0.0	0.9996270510218255
group5621	0.0	0.9996270510218255
group5622	0.0	0.9996270510218255
group5623	0.0	0.9996270510218255
group5624	0.0	0.9996270510218255
group5625	0.0	0.9996270510218255
group5626	0.0	0.9996270510218255
group5627	8.0	0.8169246331035801
group5628	0.0	0.9996270510218255
group5629	0.0	0.9996270510218255
group5630	0.0	0.9996270510218255
group5631	1.0	0.9977045253033445
group5632	0.0	0.9996270510218255
group5633	0.0	0.9996270510218255
group5634	2.0	0.9923878157469086
group5635	3.0	0.9816039147469156
group5636	0.0	0.9996270510218255
group5637	0.0	0.9996270510218255
group5638	0.0	0.9996270510218255
group5639	0.0	0.9996270510218255
group5640	15.0	0.4662661664479185
group5641	0.0	0.9996270510218255
group5642	2.0	0.9923878157469086
group5643	0.0	0.9996270510218255
group5644	0.0	0.9996270510218255
group5645	1.0	0.9977045253033445
group5646	0.0	0.9996270510218255
group5647	3.0	0.9816039147469156
group5648	0.0	0.9996270510218255
group5649	0.0	0.9996270510218255
group5650	0.0	0.9996270510218255
group5651	1.0	0.9977045253033445
group5652	7.0	0.863022359174169
group5653	2.0	0.9923878157469086
group5654	0.0	0.9996270510218255
group5655	1.0	0.9977045253033445
group5656	0.0	0.9996270510218255
group5657	2.0	0.9923878157469086
group5658	0.0	0.9996270510218255
group5659	2.0	0.9923878157469086
group5660	1.0	0.9977045253033445
group5661	0.0	0.9996270510218255
group5662	1.0	0.9977045253033445
group5663	1.0	0.9977045253033445
group5664	0.0	0.9996270510218255
group5665	0.0	0.9996270510218255
group5666	0.0	0.9996270510218255
group5667	0.0	0.9996270510218255
group5668	0.0	0.9996270510218255
group5669	0.0	0.9996270510218255
group5670	1.0	0.9977045253033445
group5671	0.0	0.9996270510218255
group5672	0.0	0.9996270510218255
group5673	0.0	0.9996270510218255
group5674	0.0	0.9996270510218255
group5675	0.0	0.9996270510218255
group5676	0.0	0.9996270510218255
group5677	0.0	0.9996270510218255
group5678	0.0	0.9996270510218255
group5679	0.0	0.9996270510218255
group5680	0.0	0.9996270510218255
group5681	2.0	0.9923878157469086
group5682	0.0	0.9996270510218255
group5683	0.0	0.9996270510218255
group5684	0.0	0.9996270510218255
group5685	0.0	0.9996270510218255
group5686	1.0	0.9977045253033445
group5687	0.0	0.9996270510218255
group5688	1.0	0.9977045253033445
group5689	0.0	0.9996270510218255
group5690	0.0	0.9996270510218255
group5691	0.0	0.9996270510218255
