	n	p	p_mc
group4196	24.0	0.30138841387382326	0.303285
group4197	8.0	0.8117969462700925	0.812245
group4198	15.0	0.5673423471376051	0.567975
group4199	7.0	0.8443826168740521	0.84442
group4200	33.0	0.13687985257205268	0.13778
group4201	26.0	0.25599925159772946	0.25839
group4202	11.0	0.7076021659432692	0.7076
group4203	49.0	0.02522865365164096	0.02494
group4204	31.0	0.1650144691224512	0.16628
group4205	28.0	0.21585037192217874	0.217685
group4206	13.0	0.6367770992954181	0.637285
group4207	8.0	0.8117969462700925	0.812245
group4208	15.0	0.5673423471376051	0.567975
group4209	7.0	0.8443826168740521	0.84442
group4210	12.0	0.6721385988744878	0.672445
group4211	19.0	0.4377067767942396	0.4388
group4212	8.0	0.8117969462700925	0.812245
group4213	1.0	0.9866514794766174	0.98695
group4214	20.0	0.4078871094777948	0.40859
group4215	19.0	0.4377067767942396	0.4388
group4216	13.0	0.6367770992954181	0.637285
group4217	9.0	0.7777927756120597	0.777985
group4218	26.0	0.25599925159772946	0.25839
group4219	31.0	0.1650144691224512	0.16628
group4220	8.0	0.8117969462700925	0.812245
group4221	5.0	0.9036320005865308	0.90362
group4222	45.0	0.03966974103952901	0.039845
group4223	15.0	0.5673423471376051	0.567975
group4224	24.0	0.30138841387382326	0.303285
group4225	33.0	0.13687985257205268	0.13778
group4226	14.0	0.6017819849342632	0.602205
group4227	35.0	0.1128781440319317	0.113925
group4228	6.0	0.8750880549677909	0.87498
group4229	31.0	0.1650144691224512	0.16628
group4230	8.0	0.8117969462700925	0.812245
group4231	26.0	0.25599925159772946	0.25839
group4232	33.0	0.13687985257205268	0.13778
group4233	6.0	0.8750880549677909	0.87498
group4234	5.0	0.9036320005865308	0.90362
group4235	9.0	0.7777927756120597	0.777985
group4236	24.0	0.30138841387382326	0.303285
group4237	13.0	0.6367770992954181	0.637285
group4238	8.0	0.8117969462700925	0.812245
group4239	16.0	0.5335648140455699	0.534455
group4240	6.0	0.8750880549677909	0.87498
group4241	2.0	0.9717759992072467	0.9717
group4242	22.0	0.35201804517410273	0.35302
group4243	11.0	0.7076021659432692	0.7076
group4244	14.0	0.6017819849342632	0.602205
group4245	13.0	0.6367770992954181	0.637285
group4246	0.0	0.9964557987482943	0.996615
group4247	21.0	0.3792977989193782	0.379795
group4248	19.0	0.4377067767942396	0.4388
group4249	12.0	0.6721385988744878	0.672445
group4250	31.0	0.1650144691224512	0.16628
group4251	17.0	0.5006180349426363	0.50179
group4252	23.0	0.3260526310564965	0.327605
group4253	7.0	0.8443826168740521	0.84442
group4254	47.0	0.03170709278870714	0.03201
group4255	18.0	0.46864364454830054	0.46992
group4256	12.0	0.6721385988744878	0.672445
group4257	14.0	0.6017819849342632	0.602205
group4258	14.0	0.6017819849342632	0.602205
group4259	18.0	0.46864364454830054	0.46992
group4260	29.0	0.19769001867504465	0.199415
group4261	23.0	0.3260526310564965	0.327605
group4262	15.0	0.5673423471376051	0.567975
group4263	27.0	0.23527556043971876	0.237375
group4264	46.0	0.035485937051574955	0.035805
group4265	12.0	0.6721385988744878	0.672445
group4266	45.0	0.03966974103952901	0.039845
group4267	4.0	0.9295752138973431	0.92911
group4268	15.0	0.5673423471376051	0.567975
group4269	3.0	0.9524905776673729	0.951885
group4270	0.0	0.9964557987482943	0.996615
group4271	33.0	0.13687985257205268	0.13778
group4272	18.0	0.46864364454830054	0.46992
group4273	5.0	0.9036320005865308	0.90362
group4274	23.0	0.3260526310564965	0.327605
group4275	16.0	0.5335648140455699	0.534455
group4276	12.0	0.6721385988744878	0.672445
group4277	26.0	0.25599925159772946	0.25839
group4278	38.0	0.08363724466130562	0.085145
group4279	31.0	0.1650144691224512	0.16628
group4280	6.0	0.8750880549677909	0.87498
group4281	23.0	0.3260526310564965	0.327605
group4282	53.0	0.01576828350473405	0.015845
group4283	15.0	0.5673423471376051	0.567975
group4284	17.0	0.5006180349426363	0.50179
group4285	12.0	0.6721385988744878	0.672445
group4286	18.0	0.46864364454830054	0.46992
group4287	4.0	0.9295752138973431	0.92911
group4288	22.0	0.35201804517410273	0.35302
group4289	11.0	0.7076021659432692	0.7076
group4290	27.0	0.23527556043971876	0.237375
group4291	16.0	0.5335648140455699	0.534455
group4292	1.0	0.9866514794766174	0.98695
group4293	18.0	0.46864364454830054	0.46992
group4294	49.0	0.02522865365164096	0.02494
group4295	26.0	0.25599925159772946	0.25839
group4296	28.0	0.21585037192217874	0.217685
group4297	13.0	0.6367770992954181	0.637285
group4298	9.0	0.7777927756120597	0.777985
group4299	22.0	0.35201804517410273	0.35302
group4300	35.0	0.1128781440319317	0.113925
group4301	7.0	0.8443826168740521	0.84442
group4302	23.0	0.3260526310564965	0.327605
group4303	25.0	0.2780348206846651	0.28033
group4304	32.0	0.15040557383806438	0.151535
group4305	6.0	0.8750880549677909	0.87498
group4306	9.0	0.7777927756120597	0.777985
group4307	10.0	0.7429218496308708	0.742905
group4308	2.0	0.9717759992072467	0.9717
group4309	16.0	0.5335648140455699	0.534455
group4310	23.0	0.3260526310564965	0.327605
group4311	29.0	0.19769001867504465	0.199415
group4312	37.0	0.09255791572214164	0.093805
group4313	18.0	0.46864364454830054	0.46992
group4314	17.0	0.5006180349426363	0.50179
group4315	29.0	0.19769001867504465	0.199415
group4316	25.0	0.2780348206846651	0.28033
group4317	10.0	0.7429218496308708	0.742905
group4318	8.0	0.8117969462700925	0.812245
group4319	39.0	0.07547344661588593	0.07689
group4320	13.0	0.6367770992954181	0.637285
group4321	24.0	0.30138841387382326	0.303285
group4322	12.0	0.6721385988744878	0.672445
group4323	22.0	0.35201804517410273	0.35302
group4324	3.0	0.9524905776673729	0.951885
group4325	35.0	0.1128781440319317	0.113925
group4326	16.0	0.5335648140455699	0.534455
group4327	44.0	0.044295119846229525	0.044485
group4328	22.0	0.35201804517410273	0.35302
group4329	20.0	0.4078871094777948	0.40859
group4330	30.0	0.18075823943707842	0.182175
group4331	5.0	0.9036320005865308	0.90362
group4332	9.0	0.7777927756120597	0.777985
group4333	36.0	0.10228770515807882	0.103235
group4334	19.0	0.4377067767942396	0.4388
group4335	12.0	0.6721385988744878	0.672445
group4336	18.0	0.46864364454830054	0.46992
group4337	27.0	0.23527556043971876	0.237375
group4338	40.0	0.06801613565811512	0.069375
group4339	20.0	0.4078871094777948	0.40859
group4340	7.0	0.8443826168740521	0.84442
group4341	37.0	0.09255791572214164	0.093805
group4342	15.0	0.5673423471376051	0.567975
group4343	10.0	0.7429218496308708	0.742905
group4344	16.0	0.5335648140455699	0.534455
group4345	10.0	0.7429218496308708	0.742905
group4346	22.0	0.35201804517410273	0.35302
group4347	34.0	0.12438853713111309	0.12545
group4348	28.0	0.21585037192217874	0.217685
group4349	36.0	0.10228770515807882	0.103235
group4350	16.0	0.5335648140455699	0.534455
group4351	12.0	0.6721385988744878	0.672445
group4352	59.0	0.00756027368607452	0.00757
group4353	15.0	0.5673423471376051	0.567975
group4354	15.0	0.5673423471376051	0.567975
group4355	13.0	0.6367770992954181	0.637285
group4356	17.0	0.5006180349426363	0.50179
group4357	10.0	0.7429218496308708	0.742905
group4358	22.0	0.35201804517410273	0.35302
group4359	5.0	0.9036320005865308	0.90362
group4360	21.0	0.3792977989193782	0.379795
group4361	17.0	0.5006180349426363	0.50179
group4362	14.0	0.6017819849342632	0.602205
group4363	7.0	0.8443826168740521	0.84442
group4364	25.0	0.2780348206846651	0.28033
group4365	5.0	0.9036320005865308	0.90362
group4366	36.0	0.10228770515807882	0.103235
group4367	8.0	0.8117969462700925	0.812245
group4368	29.0	0.19769001867504465	0.199415
group4369	14.0	0.6017819849342632	0.602205
group4370	2.0	0.9717759992072467	0.9717
group4371	6.0	0.8750880549677909	0.87498
group4372	14.0	0.6017819849342632	0.602205
group4373	13.0	0.6367770992954181	0.637285
group4374	16.0	0.5335648140455699	0.534455
group4375	30.0	0.18075823943707842	0.182175
group4376	33.0	0.13687985257205268	0.13778
group4377	4.0	0.9295752138973431	0.92911
group4378	25.0	0.2780348206846651	0.28033
group4379	26.0	0.25599925159772946	0.25839
group4380	9.0	0.7777927756120597	0.777985
group4381	8.0	0.8117969462700925	0.812245
group4382	20.0	0.4078871094777948	0.40859
group4383	41.0	0.06121642346371278	0.062355
group4384	36.0	0.10228770515807882	0.103235
group4385	15.0	0.5673423471376051	0.567975
group4386	27.0	0.23527556043971876	0.237375
group4387	12.0	0.6721385988744878	0.672445
group4388	16.0	0.5335648140455699	0.534455
group4389	15.0	0.5673423471376051	0.567975
group4390	50.0	0.022467405828647227	0.02228
group4391	45.0	0.03966974103952901	0.039845
group4392	14.0	0.6017819849342632	0.602205
group4393	34.0	0.12438853713111309	0.12545
group4394	19.0	0.4377067767942396	0.4388
group4395	24.0	0.30138841387382326	0.303285
group4396	10.0	0.7429218496308708	0.742905
group4397	4.0	0.9295752138973431	0.92911
group4398	7.0	0.8443826168740521	0.84442
group4399	47.0	0.03170709278870714	0.03201
group4400	26.0	0.25599925159772946	0.25839
group4401	9.0	0.7777927756120597	0.777985
group4402	12.0	0.6721385988744878	0.672445
group4403	0.0	0.9964557987482943	0.996615
group4404	19.0	0.4377067767942396	0.4388
group4405	35.0	0.1128781440319317	0.113925
group4406	21.0	0.3792977989193782	0.379795
group4407	6.0	0.8750880549677909	0.87498
group4408	8.0	0.8117969462700925	0.812245
group4409	13.0	0.6367770992954181	0.637285
group4410	14.0	0.6017819849342632	0.602205
group4411	2.0	0.9717759992072467	0.9717
group4412	24.0	0.30138841387382326	0.303285
group4413	25.0	0.2780348206846651	0.28033
group4414	30.0	0.18075823943707842	0.182175
group4415	2.0	0.9717759992072467	0.9717
group4416	3.0	0.9524905776673729	0.951885
group4417	0.0	0.9964557987482943	0.996615
group4418	53.0	0.01576828350473405	0.015845
group4419	17.0	0.5006180349426363	0.50179
group4420	29.0	0.19769001867504465	0.199415
group4421	25.0	0.2780348206846651	0.28033
group4422	38.0	0.08363724466130562	0.085145
group4423	11.0	0.7076021659432692	0.7076
group4424	8.0	0.8117969462700925	0.812245
group4425	18.0	0.46864364454830054	0.46992
group4426	4.0	0.9295752138973431	0.92911
group4427	10.0	0.7429218496308708	0.742905
group4428	19.0	0.4377067767942396	0.4388
group4429	15.0	0.5673423471376051	0.567975
group4430	8.0	0.8117969462700925	0.812245
group4431	24.0	0.30138841387382326	0.303285
group4432	17.0	0.5006180349426363	0.50179
group4433	27.0	0.23527556043971876	0.237375
group4434	22.0	0.35201804517410273	0.35302
group4435	45.0	0.03966974103952901	0.039845
group4436	26.0	0.25599925159772946	0.25839
group4437	32.0	0.15040557383806438	0.151535
group4438	9.0	0.7777927756120597	0.777985
group4439	25.0	0.2780348206846651	0.28033
group4440	10.0	0.7429218496308708	0.742905
group4441	4.0	0.9295752138973431	0.92911
group4442	64.0	0.003993514083691266	0.00399
group4443	16.0	0.5335648140455699	0.534455
group4444	15.0	0.5673423471376051	0.567975
group4445	10.0	0.7429218496308708	0.742905
group4446	52.0	0.01776196739607719	0.01778
group4447	3.0	0.9524905776673729	0.951885
group4448	19.0	0.4377067767942396	0.4388
group4449	16.0	0.5335648140455699	0.534455
group4450	37.0	0.09255791572214164	0.093805
group4451	22.0	0.35201804517410273	0.35302
group4452	13.0	0.6367770992954181	0.637285
group4453	3.0	0.9524905776673729	0.951885
group4454	35.0	0.1128781440319317	0.113925
group4455	11.0	0.7076021659432692	0.7076
group4456	27.0	0.23527556043971876	0.237375
group4457	9.0	0.7777927756120597	0.777985
group4458	5.0	0.9036320005865308	0.90362
group4459	33.0	0.13687985257205268	0.13778
group4460	42.0	0.05502639239179968	0.05553
group4461	18.0	0.46864364454830054	0.46992
group4462	9.0	0.7777927756120597	0.777985
group4463	31.0	0.1650144691224512	0.16628
group4464	29.0	0.19769001867504465	0.199415
group4465	4.0	0.9295752138973431	0.92911
group4466	6.0	0.8750880549677909	0.87498
group4467	30.0	0.18075823943707842	0.182175
group4468	12.0	0.6721385988744878	0.672445
group4469	17.0	0.5006180349426363	0.50179
group4470	23.0	0.3260526310564965	0.327605
group4471	20.0	0.4078871094777948	0.40859
group4472	24.0	0.30138841387382326	0.303285
group4473	8.0	0.8117969462700925	0.812245
group4474	11.0	0.7076021659432692	0.7076
group4475	4.0	0.9295752138973431	0.92911
group4476	49.0	0.02522865365164096	0.02494
group4477	9.0	0.7777927756120597	0.777985
group4478	14.0	0.6017819849342632	0.602205
group4479	30.0	0.18075823943707842	0.182175
group4480	23.0	0.3260526310564965	0.327605
group4481	1.0	0.9866514794766174	0.98695
group4482	11.0	0.7076021659432692	0.7076
group4483	23.0	0.3260526310564965	0.327605
group4484	1.0	0.9866514794766174	0.98695
group4485	17.0	0.5006180349426363	0.50179
group4486	24.0	0.30138841387382326	0.303285
group4487	17.0	0.5006180349426363	0.50179
group4488	12.0	0.6721385988744878	0.672445
group4489	19.0	0.4377067767942396	0.4388
group4490	12.0	0.6721385988744878	0.672445
group4491	28.0	0.21585037192217874	0.217685
group4492	15.0	0.5673423471376051	0.567975
group4493	25.0	0.2780348206846651	0.28033
group4494	20.0	0.4078871094777948	0.40859
group4495	24.0	0.30138841387382326	0.303285
group4496	49.0	0.02522865365164096	0.02494
group4497	11.0	0.7076021659432692	0.7076
group4498	42.0	0.05502639239179968	0.05553
group4499	38.0	0.08363724466130562	0.085145
group4500	11.0	0.7076021659432692	0.7076
group4501	5.0	0.9036320005865308	0.90362
group4502	22.0	0.35201804517410273	0.35302
group4503	21.0	0.3792977989193782	0.379795
group4504	22.0	0.35201804517410273	0.35302
group4505	29.0	0.19769001867504465	0.199415
group4506	7.0	0.8443826168740521	0.84442
group4507	12.0	0.6721385988744878	0.672445
group4508	11.0	0.7076021659432692	0.7076
group4509	12.0	0.6721385988744878	0.672445
group4510	21.0	0.3792977989193782	0.379795
group4511	17.0	0.5006180349426363	0.50179
group4512	10.0	0.7429218496308708	0.742905
group4513	14.0	0.6017819849342632	0.602205
group4514	32.0	0.15040557383806438	0.151535
group4515	8.0	0.8117969462700925	0.812245
group4516	37.0	0.09255791572214164	0.093805
group4517	4.0	0.9295752138973431	0.92911
group4518	51.0	0.01998713054581375	0.019985
group4519	9.0	0.7777927756120597	0.777985
group4520	13.0	0.6367770992954181	0.637285
group4521	39.0	0.07547344661588593	0.07689
group4522	8.0	0.8117969462700925	0.812245
group4523	31.0	0.1650144691224512	0.16628
group4524	8.0	0.8117969462700925	0.812245
group4525	9.0	0.7777927756120597	0.777985
group4526	5.0	0.9036320005865308	0.90362
group4527	6.0	0.8750880549677909	0.87498
group4528	19.0	0.4377067767942396	0.4388
group4529	41.0	0.06121642346371278	0.062355
group4530	12.0	0.6721385988744878	0.672445
group4531	18.0	0.46864364454830054	0.46992
group4532	10.0	0.7429218496308708	0.742905
group4533	27.0	0.23527556043971876	0.237375
group4534	30.0	0.18075823943707842	0.182175
group4535	11.0	0.7076021659432692	0.7076
group4536	33.0	0.13687985257205268	0.13778
group4537	10.0	0.7429218496308708	0.742905
group4538	14.0	0.6017819849342632	0.602205
group4539	22.0	0.35201804517410273	0.35302
group4540	18.0	0.46864364454830054	0.46992
group4541	11.0	0.7076021659432692	0.7076
group4542	7.0	0.8443826168740521	0.84442
group4543	20.0	0.4078871094777948	0.40859
group4544	11.0	0.7076021659432692	0.7076
group4545	21.0	0.3792977989193782	0.379795
group4546	1.0	0.9866514794766174	0.98695
group4547	11.0	0.7076021659432692	0.7076
group4548	17.0	0.5006180349426363	0.50179
group4549	15.0	0.5673423471376051	0.567975
group4550	14.0	0.6017819849342632	0.602205
group4551	3.0	0.9524905776673729	0.951885
group4552	7.0	0.8443826168740521	0.84442
group4553	33.0	0.13687985257205268	0.13778
group4554	24.0	0.30138841387382326	0.303285
group4555	6.0	0.8750880549677909	0.87498
group4556	8.0	0.8117969462700925	0.812245
group4557	17.0	0.5006180349426363	0.50179
group4558	5.0	0.9036320005865308	0.90362
group4559	11.0	0.7076021659432692	0.7076
group4560	16.0	0.5335648140455699	0.534455
group4561	28.0	0.21585037192217874	0.217685
group4562	30.0	0.18075823943707842	0.182175
group4563	19.0	0.4377067767942396	0.4388
group4564	3.0	0.9524905776673729	0.951885
group4565	17.0	0.5006180349426363	0.50179
group4566	3.0	0.9524905776673729	0.951885
group4567	15.0	0.5673423471376051	0.567975
group4568	26.0	0.25599925159772946	0.25839
group4569	9.0	0.7777927756120597	0.777985
group4570	14.0	0.6017819849342632	0.602205
group4571	22.0	0.35201804517410273	0.35302
group4572	18.0	0.46864364454830054	0.46992
group4573	20.0	0.4078871094777948	0.40859
group4574	7.0	0.8443826168740521	0.84442
group4575	17.0	0.5006180349426363	0.50179
group4576	26.0	0.25599925159772946	0.25839
group4577	36.0	0.10228770515807882	0.103235
group4578	4.0	0.9295752138973431	0.92911
group4579	11.0	0.7076021659432692	0.7076
group4580	21.0	0.3792977989193782	0.379795
group4581	23.0	0.3260526310564965	0.327605
group4582	55.0	0.01238972923148984	0.012535
group4583	6.0	0.8750880549677909	0.87498
group4584	17.0	0.5006180349426363	0.50179
group4585	16.0	0.5335648140455699	0.534455
group4586	5.0	0.9036320005865308	0.90362
group4587	8.0	0.8117969462700925	0.812245
group4588	35.0	0.1128781440319317	0.113925
group4589	10.0	0.7429218496308708	0.742905
group4590	9.0	0.7777927756120597	0.777985
group4591	18.0	0.46864364454830054	0.46992
group4592	36.0	0.10228770515807882	0.103235
group4593	17.0	0.5006180349426363	0.50179
group4594	23.0	0.3260526310564965	0.327605
group4595	7.0	0.8443826168740521	0.84442
group4596	14.0	0.6017819849342632	0.602205
group4597	33.0	0.13687985257205268	0.13778
group4598	9.0	0.7777927756120597	0.777985
group4599	7.0	0.8443826168740521	0.84442
group4600	32.0	0.15040557383806438	0.151535
group4601	11.0	0.7076021659432692	0.7076
group4602	29.0	0.19769001867504465	0.199415
group4603	11.0	0.7076021659432692	0.7076
group4604	17.0	0.5006180349426363	0.50179
group4605	15.0	0.5673423471376051	0.567975
group4606	3.0	0.9524905776673729	0.951885
group4607	14.0	0.6017819849342632	0.602205
group4608	13.0	0.6367770992954181	0.637285
group4609	38.0	0.08363724466130562	0.085145
group4610	34.0	0.12438853713111309	0.12545
group4611	13.0	0.6367770992954181	0.637285
group4612	34.0	0.12438853713111309	0.12545
group4613	4.0	0.9295752138973431	0.92911
group4614	30.0	0.18075823943707842	0.182175
group4615	4.0	0.9295752138973431	0.92911
group4616	26.0	0.25599925159772946	0.25839
group4617	8.0	0.8117969462700925	0.812245
group4618	9.0	0.7777927756120597	0.777985
group4619	20.0	0.4078871094777948	0.40859
group4620	5.0	0.9036320005865308	0.90362
group4621	15.0	0.5673423471376051	0.567975
group4622	12.0	0.6721385988744878	0.672445
group4623	11.0	0.7076021659432692	0.7076
group4624	28.0	0.21585037192217874	0.217685
group4625	10.0	0.7429218496308708	0.742905
group4626	21.0	0.3792977989193782	0.379795
group4627	10.0	0.7429218496308708	0.742905
group4628	39.0	0.07547344661588593	0.07689
group4629	11.0	0.7076021659432692	0.7076
group4630	13.0	0.6367770992954181	0.637285
group4631	28.0	0.21585037192217874	0.217685
group4632	15.0	0.5673423471376051	0.567975
group4633	9.0	0.7777927756120597	0.777985
group4634	53.0	0.01576828350473405	0.015845
group4635	27.0	0.23527556043971876	0.237375
group4636	8.0	0.8117969462700925	0.812245
group4637	19.0	0.4377067767942396	0.4388
group4638	50.0	0.022467405828647227	0.02228
group4639	28.0	0.21585037192217874	0.217685
group4640	36.0	0.10228770515807882	0.103235
group4641	2.0	0.9717759992072467	0.9717
group4642	5.0	0.9036320005865308	0.90362
group4643	12.0	0.6721385988744878	0.672445
group4644	35.0	0.1128781440319317	0.113925
group4645	10.0	0.7429218496308708	0.742905
group4646	55.0	0.01238972923148984	0.012535
group4647	4.0	0.9295752138973431	0.92911
group4648	17.0	0.5006180349426363	0.50179
group4649	23.0	0.3260526310564965	0.327605
group4650	36.0	0.10228770515807882	0.103235
group4651	60.0	0.006666339748487276	0.006625
group4652	13.0	0.6367770992954181	0.637285
group4653	21.0	0.3792977989193782	0.379795
group4654	17.0	0.5006180349426363	0.50179
group4655	6.0	0.8750880549677909	0.87498
group4656	9.0	0.7777927756120597	0.777985
group4657	42.0	0.05502639239179968	0.05553
group4658	6.0	0.8750880549677909	0.87498
group4659	22.0	0.35201804517410273	0.35302
group4660	8.0	0.8117969462700925	0.812245
group4661	54.0	0.013984287989241452	0.014155
group4662	11.0	0.7076021659432692	0.7076
group4663	12.0	0.6721385988744878	0.672445
group4664	14.0	0.6017819849342632	0.602205
group4665	31.0	0.1650144691224512	0.16628
group4666	28.0	0.21585037192217874	0.217685
group4667	18.0	0.46864364454830054	0.46992
group4668	24.0	0.30138841387382326	0.303285
group4669	14.0	0.6017819849342632	0.602205
group4670	2.0	0.9717759992072467	0.9717
group4671	14.0	0.6017819849342632	0.602205
group4672	41.0	0.06121642346371278	0.062355
group4673	11.0	0.7076021659432692	0.7076
group4674	16.0	0.5335648140455699	0.534455
group4675	27.0	0.23527556043971876	0.237375
group4676	35.0	0.1128781440319317	0.113925
group4677	10.0	0.7429218496308708	0.742905
group4678	5.0	0.9036320005865308	0.90362
group4679	23.0	0.3260526310564965	0.327605
group4680	35.0	0.1128781440319317	0.113925
group4681	21.0	0.3792977989193782	0.379795
group4682	5.0	0.9036320005865308	0.90362
group4683	4.0	0.9295752138973431	0.92911
group4684	32.0	0.15040557383806438	0.151535
group4685	71.0	0.0015763075697595923	0.001515
group4686	15.0	0.5673423471376051	0.567975
group4687	9.0	0.7777927756120597	0.777985
group4688	6.0	0.8750880549677909	0.87498
group4689	6.0	0.8750880549677909	0.87498
group4690	20.0	0.4078871094777948	0.40859
group4691	7.0	0.8443826168740521	0.84442
group4692	31.0	0.1650144691224512	0.16628
group4693	28.0	0.21585037192217874	0.217685
group4694	34.0	0.12438853713111309	0.12545
group4695	9.0	0.7777927756120597	0.777985
group4696	17.0	0.5006180349426363	0.50179
group4697	36.0	0.10228770515807882	0.103235
group4698	21.0	0.3792977989193782	0.379795
group4699	6.0	0.8750880549677909	0.87498
group4700	19.0	0.4377067767942396	0.4388
group4701	12.0	0.6721385988744878	0.672445
group4702	3.0	0.9524905776673729	0.951885
group4703	21.0	0.3792977989193782	0.379795
group4704	40.0	0.06801613565811512	0.069375
group4705	19.0	0.4377067767942396	0.4388
group4706	36.0	0.10228770515807882	0.103235
group4707	11.0	0.7076021659432692	0.7076
group4708	9.0	0.7777927756120597	0.777985
group4709	15.0	0.5673423471376051	0.567975
group4710	12.0	0.6721385988744878	0.672445
group4711	5.0	0.9036320005865308	0.90362
group4712	20.0	0.4078871094777948	0.40859
group4713	18.0	0.46864364454830054	0.46992
group4714	5.0	0.9036320005865308	0.90362
group4715	35.0	0.1128781440319317	0.113925
group4716	21.0	0.3792977989193782	0.379795
group4717	16.0	0.5335648140455699	0.534455
group4718	27.0	0.23527556043971876	0.237375
group4719	24.0	0.30138841387382326	0.303285
group4720	15.0	0.5673423471376051	0.567975
group4721	35.0	0.1128781440319317	0.113925
group4722	25.0	0.2780348206846651	0.28033
group4723	45.0	0.03966974103952901	0.039845
group4724	17.0	0.5006180349426363	0.50179
group4725	20.0	0.4078871094777948	0.40859
group4726	25.0	0.2780348206846651	0.28033
group4727	8.0	0.8117969462700925	0.812245
group4728	2.0	0.9717759992072467	0.9717
group4729	25.0	0.2780348206846651	0.28033
group4730	21.0	0.3792977989193782	0.379795
group4731	7.0	0.8443826168740521	0.84442
group4732	11.0	0.7076021659432692	0.7076
group4733	18.0	0.46864364454830054	0.46992
group4734	29.0	0.19769001867504465	0.199415
group4735	46.0	0.035485937051574955	0.035805
group4736	17.0	0.5006180349426363	0.50179
group4737	31.0	0.1650144691224512	0.16628
group4738	27.0	0.23527556043971876	0.237375
group4739	8.0	0.8117969462700925	0.812245
group4740	31.0	0.1650144691224512	0.16628
group4741	10.0	0.7429218496308708	0.742905
group4742	36.0	0.10228770515807882	0.103235
group4743	11.0	0.7076021659432692	0.7076
group4744	11.0	0.7076021659432692	0.7076
group4745	9.0	0.7777927756120597	0.777985
group4746	64.0	0.003993514083691266	0.00399
group4747	42.0	0.05502639239179968	0.05553
group4748	15.0	0.5673423471376051	0.567975
group4749	53.0	0.01576828350473405	0.015845
group4750	23.0	0.3260526310564965	0.327605
group4751	14.0	0.6017819849342632	0.602205
group4752	10.0	0.7429218496308708	0.742905
group4753	11.0	0.7076021659432692	0.7076
group4754	22.0	0.35201804517410273	0.35302
group4755	1.0	0.9866514794766174	0.98695
group4756	24.0	0.30138841387382326	0.303285
group4757	37.0	0.09255791572214164	0.093805
group4758	20.0	0.4078871094777948	0.40859
group4759	30.0	0.18075823943707842	0.182175
group4760	3.0	0.9524905776673729	0.951885
group4761	10.0	0.7429218496308708	0.742905
group4762	18.0	0.46864364454830054	0.46992
group4763	10.0	0.7429218496308708	0.742905
group4764	37.0	0.09255791572214164	0.093805
group4765	23.0	0.3260526310564965	0.327605
group4766	9.0	0.7777927756120597	0.777985
group4767	31.0	0.1650144691224512	0.16628
group4768	24.0	0.30138841387382326	0.303285
group4769	8.0	0.8117969462700925	0.812245
group4770	23.0	0.3260526310564965	0.327605
group4771	23.0	0.3260526310564965	0.327605
group4772	35.0	0.1128781440319317	0.113925
group4773	27.0	0.23527556043971876	0.237375
group4774	7.0	0.8443826168740521	0.84442
group4775	15.0	0.5673423471376051	0.567975
group4776	6.0	0.8750880549677909	0.87498
group4777	36.0	0.10228770515807882	0.103235
group4778	16.0	0.5335648140455699	0.534455
group4779	10.0	0.7429218496308708	0.742905
group4780	16.0	0.5335648140455699	0.534455
group4781	21.0	0.3792977989193782	0.379795
group4782	37.0	0.09255791572214164	0.093805
group4783	18.0	0.46864364454830054	0.46992
group4784	13.0	0.6367770992954181	0.637285
group4785	28.0	0.21585037192217874	0.217685
group4786	27.0	0.23527556043971876	0.237375
group4787	10.0	0.7429218496308708	0.742905
group4788	36.0	0.10228770515807882	0.103235
group4789	14.0	0.6017819849342632	0.602205
group4790	20.0	0.4078871094777948	0.40859
group4791	26.0	0.25599925159772946	0.25839
group4792	7.0	0.8443826168740521	0.84442
group4793	19.0	0.4377067767942396	0.4388
group4794	21.0	0.3792977989193782	0.379795
group4795	20.0	0.4078871094777948	0.40859
group4796	21.0	0.3792977989193782	0.379795
group4797	20.0	0.4078871094777948	0.40859
group4798	12.0	0.6721385988744878	0.672445
group4799	24.0	0.30138841387382326	0.303285
group4800	19.0	0.4377067767942396	0.4388
group4801	20.0	0.4078871094777948	0.40859
group4802	9.0	0.7777927756120597	0.777985
group4803	8.0	0.8117969462700925	0.812245
group4804	27.0	0.23527556043971876	0.237375
group4805	29.0	0.19769001867504465	0.199415
group4806	3.0	0.9524905776673729	0.951885
group4807	15.0	0.5673423471376051	0.567975
group4808	40.0	0.06801613565811512	0.069375
group4809	16.0	0.5335648140455699	0.534455
group4810	18.0	0.46864364454830054	0.46992
group4811	19.0	0.4377067767942396	0.4388
group4812	13.0	0.6367770992954181	0.637285
group4813	2.0	0.9717759992072467	0.9717
group4814	15.0	0.5673423471376051	0.567975
group4815	38.0	0.08363724466130562	0.085145
group4816	22.0	0.35201804517410273	0.35302
group4817	24.0	0.30138841387382326	0.303285
group4818	25.0	0.2780348206846651	0.28033
group4819	9.0	0.7777927756120597	0.777985
group4820	10.0	0.7429218496308708	0.742905
group4821	1.0	0.9866514794766174	0.98695
group4822	24.0	0.30138841387382326	0.303285
group4823	36.0	0.10228770515807882	0.103235
group4824	1.0	0.9866514794766174	0.98695
group4825	11.0	0.7076021659432692	0.7076
group4826	21.0	0.3792977989193782	0.379795
group4827	31.0	0.1650144691224512	0.16628
group4828	29.0	0.19769001867504465	0.199415
group4829	35.0	0.1128781440319317	0.113925
group4830	23.0	0.3260526310564965	0.327605
