	n	p	p_mc
group5250	16.0	0.31026942180837624	0.30799
group5251	42.0	0.014887461054240093	0.01457
group5252	9.0	0.5637984007605903	0.564285
group5253	12.0	0.44215817756016235	0.44223
group5254	29.0	0.07746662488307354	0.077315
group5255	9.0	0.5637984007605903	0.564285
group5256	5.0	0.7510605245731589	0.75113
group5257	22.0	0.17043590650063695	0.169515
group5258	27.0	0.097855328177685	0.096985
group5259	15.0	0.34022629115553166	0.338695
group5260	39.0	0.022219840947502276	0.02178
group5261	9.0	0.5637984007605903	0.564285
group5262	36.0	0.032799700651244684	0.03267
group5263	3.0	0.8481189845234005	0.84798
group5264	5.0	0.7510605245731589	0.75113
group5265	11.0	0.48045817516495287	0.480855
group5266	32.0	0.05400872760891926	0.0543
group5267	20.0	0.209756230900581	0.20821
group5268	23.0	0.15321302217561789	0.152215
group5269	8.0	0.6089271376925609	0.60864
group5270	18.0	0.25637057800304724	0.254035
group5271	11.0	0.48045817516495287	0.480855
group5272	10.0	0.5209568795122508	0.521505
group5273	11.0	0.48045817516495287	0.480855
group5274	0.0	0.9815302730563205	0.98146
group5275	21.0	0.18919628651833187	0.188015
group5276	17.0	0.2823220006167115	0.27994
group5277	12.0	0.44215817756016235	0.44223
group5278	13.0	0.40597363279368287	0.405615
group5279	8.0	0.6089271376925609	0.60864
group5280	18.0	0.25637057800304724	0.254035
group5281	6.0	0.7029110673035962	0.70271
group5282	14.0	0.37204078967426624	0.37142
group5283	8.0	0.6089271376925609	0.60864
group5284	9.0	0.5637984007605903	0.564285
group5285	1.0	0.9413269327800585	0.941335
group5286	18.0	0.25637057800304724	0.254035
group5287	6.0	0.7029110673035962	0.70271
group5288	2.0	0.8960813120705418	0.896145
group5289	12.0	0.44215817756016235	0.44223
group5290	37.0	0.02884446978092942	0.028645
group5291	24.0	0.13737014757494478	0.13622
group5292	7.0	0.6555652833239324	0.654955
group5293	12.0	0.44215817756016235	0.44223
group5294	0.0	0.9815302730563205	0.98146
group5295	21.0	0.18919628651833187	0.188015
group5296	12.0	0.44215817756016235	0.44223
group5297	15.0	0.34022629115553166	0.338695
group5298	6.0	0.7029110673035962	0.70271
group5299	17.0	0.2823220006167115	0.27994
group5300	40.0	0.019465886357237474	0.018935
group5301	19.0	0.23218573383088986	0.230075
group5302	14.0	0.37204078967426624	0.37142
group5303	8.0	0.6089271376925609	0.60864
group5304	20.0	0.209756230900581	0.20821
group5305	15.0	0.34022629115553166	0.338695
group5306	12.0	0.44215817756016235	0.44223
group5307	17.0	0.2823220006167115	0.27994
group5308	6.0	0.7029110673035962	0.70271
group5309	9.0	0.5637984007605903	0.564285
group5310	29.0	0.07746662488307354	0.077315
group5311	24.0	0.13737014757494478	0.13622
group5312	1.0	0.9413269327800585	0.941335
group5313	17.0	0.2823220006167115	0.27994
group5314	1.0	0.9413269327800585	0.941335
group5315	9.0	0.5637984007605903	0.564285
group5316	2.0	0.8960813120705418	0.896145
group5317	3.0	0.8481189845234005	0.84798
group5318	33.0	0.047756062900310196	0.04822
group5319	7.0	0.6555652833239324	0.654955
group5320	15.0	0.34022629115553166	0.338695
group5321	12.0	0.44215817756016235	0.44223
group5322	11.0	0.48045817516495287	0.480855
group5323	20.0	0.209756230900581	0.20821
group5324	0.0	0.9815302730563205	0.98146
group5325	10.0	0.5209568795122508	0.521505
group5326	5.0	0.7510605245731589	0.75113
group5327	34.0	0.04218447370764899	0.042505
group5328	2.0	0.8960813120705418	0.896145
group5329	30.0	0.06877637616864106	0.068755
group5330	7.0	0.6555652833239324	0.654955
group5331	8.0	0.6089271376925609	0.60864
group5332	14.0	0.37204078967426624	0.37142
group5333	12.0	0.44215817756016235	0.44223
group5334	29.0	0.07746662488307354	0.077315
group5335	4.0	0.7995284463150603	0.79933
group5336	3.0	0.8481189845234005	0.84798
group5337	6.0	0.7029110673035962	0.70271
group5338	16.0	0.31026942180837624	0.30799
group5339	17.0	0.2823220006167115	0.27994
group5340	20.0	0.209756230900581	0.20821
group5341	0.0	0.9815302730563205	0.98146
group5342	6.0	0.7029110673035962	0.70271
group5343	35.0	0.03722695891255344	0.037315
group5344	11.0	0.48045817516495287	0.480855
group5345	2.0	0.8960813120705418	0.896145
group5346	4.0	0.7995284463150603	0.79933
group5347	29.0	0.07746662488307354	0.077315
group5348	2.0	0.8960813120705418	0.896145
group5349	15.0	0.34022629115553166	0.338695
group5350	5.0	0.7510605245731589	0.75113
group5351	0.0	0.9815302730563205	0.98146
group5352	1.0	0.9413269327800585	0.941335
group5353	23.0	0.15321302217561789	0.152215
group5354	29.0	0.07746662488307354	0.077315
group5355	6.0	0.7029110673035962	0.70271
group5356	5.0	0.7510605245731589	0.75113
group5357	24.0	0.13737014757494478	0.13622
group5358	1.0	0.9413269327800585	0.941335
group5359	9.0	0.5637984007605903	0.564285
group5360	6.0	0.7029110673035962	0.70271
group5361	3.0	0.8481189845234005	0.84798
group5362	21.0	0.18919628651833187	0.188015
group5363	11.0	0.48045817516495287	0.480855
group5364	7.0	0.6555652833239324	0.654955
group5365	7.0	0.6555652833239324	0.654955
group5366	16.0	0.31026942180837624	0.30799
group5367	10.0	0.5209568795122508	0.521505
group5368	12.0	0.44215817756016235	0.44223
group5369	30.0	0.06877637616864106	0.068755
group5370	11.0	0.48045817516495287	0.480855
group5371	22.0	0.17043590650063695	0.169515
group5372	24.0	0.13737014757494478	0.13622
group5373	4.0	0.7995284463150603	0.79933
group5374	13.0	0.40597363279368287	0.405615
group5375	12.0	0.44215817756016235	0.44223
group5376	2.0	0.8960813120705418	0.896145
group5377	8.0	0.6089271376925609	0.60864
group5378	15.0	0.34022629115553166	0.338695
group5379	3.0	0.8481189845234005	0.84798
group5380	23.0	0.15321302217561789	0.152215
group5381	5.0	0.7510605245731589	0.75113
group5382	13.0	0.40597363279368287	0.405615
group5383	5.0	0.7510605245731589	0.75113
group5384	4.0	0.7995284463150603	0.79933
group5385	14.0	0.37204078967426624	0.37142
group5386	41.0	0.017033709351104966	0.01657
group5387	4.0	0.7995284463150603	0.79933
group5388	14.0	0.37204078967426624	0.37142
group5389	15.0	0.34022629115553166	0.338695
group5390	15.0	0.34022629115553166	0.338695
group5391	2.0	0.8960813120705418	0.896145
group5392	33.0	0.047756062900310196	0.04822
group5393	13.0	0.40597363279368287	0.405615
group5394	33.0	0.047756062900310196	0.04822
group5395	35.0	0.03722695891255344	0.037315
group5396	14.0	0.37204078967426624	0.37142
group5397	3.0	0.8481189845234005	0.84798
group5398	8.0	0.6089271376925609	0.60864
group5399	6.0	0.7029110673035962	0.70271
group5400	3.0	0.8481189845234005	0.84798
group5401	4.0	0.7995284463150603	0.79933
group5402	4.0	0.7995284463150603	0.79933
group5403	2.0	0.8960813120705418	0.896145
group5404	3.0	0.8481189845234005	0.84798
group5405	3.0	0.8481189845234005	0.84798
group5406	17.0	0.2823220006167115	0.27994
group5407	17.0	0.2823220006167115	0.27994
group5408	5.0	0.7510605245731589	0.75113
group5409	8.0	0.6089271376925609	0.60864
group5410	5.0	0.7510605245731589	0.75113
group5411	25.0	0.12289616631355292	0.121675
group5412	5.0	0.7510605245731589	0.75113
group5413	13.0	0.40597363279368287	0.405615
group5414	6.0	0.7029110673035962	0.70271
group5415	20.0	0.209756230900581	0.20821
group5416	14.0	0.37204078967426624	0.37142
group5417	6.0	0.7029110673035962	0.70271
group5418	7.0	0.6555652833239324	0.654955
group5419	12.0	0.44215817756016235	0.44223
group5420	2.0	0.8960813120705418	0.896145
group5421	19.0	0.23218573383088986	0.230075
group5422	12.0	0.44215817756016235	0.44223
group5423	4.0	0.7995284463150603	0.79933
group5424	6.0	0.7029110673035962	0.70271
group5425	15.0	0.34022629115553166	0.338695
group5426	1.0	0.9413269327800585	0.941335
group5427	7.0	0.6555652833239324	0.654955
group5428	5.0	0.7510605245731589	0.75113
group5429	6.0	0.7029110673035962	0.70271
group5430	10.0	0.5209568795122508	0.521505
group5431	30.0	0.06877637616864106	0.068755
group5432	21.0	0.18919628651833187	0.188015
group5433	9.0	0.5637984007605903	0.564285
group5434	14.0	0.37204078967426624	0.37142
group5435	13.0	0.40597363279368287	0.405615
group5436	1.0	0.9413269327800585	0.941335
group5437	9.0	0.5637984007605903	0.564285
group5438	16.0	0.31026942180837624	0.30799
group5439	30.0	0.06877637616864106	0.068755
group5440	8.0	0.6089271376925609	0.60864
group5441	14.0	0.37204078967426624	0.37142
group5442	6.0	0.7029110673035962	0.70271
group5443	11.0	0.48045817516495287	0.480855
group5444	4.0	0.7995284463150603	0.79933
group5445	6.0	0.7029110673035962	0.70271
group5446	3.0	0.8481189845234005	0.84798
group5447	9.0	0.5637984007605903	0.564285
group5448	14.0	0.37204078967426624	0.37142
group5449	0.0	0.9815302730563205	0.98146
group5450	15.0	0.34022629115553166	0.338695
group5451	23.0	0.15321302217561789	0.152215
group5452	9.0	0.5637984007605903	0.564285
group5453	20.0	0.209756230900581	0.20821
group5454	6.0	0.7029110673035962	0.70271
group5455	0.0	0.9815302730563205	0.98146
group5456	18.0	0.25637057800304724	0.254035
group5457	7.0	0.6555652833239324	0.654955
group5458	30.0	0.06877637616864106	0.068755
group5459	4.0	0.7995284463150603	0.79933
group5460	23.0	0.15321302217561789	0.152215
group5461	29.0	0.07746662488307354	0.077315
group5462	25.0	0.12289616631355292	0.121675
group5463	13.0	0.40597363279368287	0.405615
group5464	1.0	0.9413269327800585	0.941335
group5465	11.0	0.48045817516495287	0.480855
group5466	10.0	0.5209568795122508	0.521505
group5467	13.0	0.40597363279368287	0.405615
group5468	36.0	0.032799700651244684	0.03267
group5469	5.0	0.7510605245731589	0.75113
group5470	18.0	0.25637057800304724	0.254035
group5471	13.0	0.40597363279368287	0.405615
group5472	6.0	0.7029110673035962	0.70271
group5473	8.0	0.6089271376925609	0.60864
group5474	31.0	0.060991843164433804	0.061175
group5475	25.0	0.12289616631355292	0.121675
group5476	8.0	0.6089271376925609	0.60864
group5477	23.0	0.15321302217561789	0.152215
group5478	16.0	0.31026942180837624	0.30799
group5479	11.0	0.48045817516495287	0.480855
group5480	17.0	0.2823220006167115	0.27994
group5481	10.0	0.5209568795122508	0.521505
group5482	4.0	0.7995284463150603	0.79933
group5483	1.0	0.9413269327800585	0.941335
group5484	26.0	0.10975127549487564	0.10852
group5485	3.0	0.8481189845234005	0.84798
group5486	31.0	0.060991843164433804	0.061175
group5487	11.0	0.48045817516495287	0.480855
group5488	12.0	0.44215817756016235	0.44223
group5489	23.0	0.15321302217561789	0.152215
group5490	17.0	0.2823220006167115	0.27994
group5491	20.0	0.209756230900581	0.20821
group5492	8.0	0.6089271376925609	0.60864
group5493	3.0	0.8481189845234005	0.84798
group5494	6.0	0.7029110673035962	0.70271
group5495	1.0	0.9413269327800585	0.941335
group5496	2.0	0.8960813120705418	0.896145
group5497	6.0	0.7029110673035962	0.70271
group5498	0.0	0.9815302730563205	0.98146
group5499	13.0	0.40597363279368287	0.405615
group5500	7.0	0.6555652833239324	0.654955
group5501	5.0	0.7510605245731589	0.75113
group5502	5.0	0.7510605245731589	0.75113
group5503	5.0	0.7510605245731589	0.75113
group5504	17.0	0.2823220006167115	0.27994
group5505	11.0	0.48045817516495287	0.480855
group5506	8.0	0.6089271376925609	0.60864
group5507	23.0	0.15321302217561789	0.152215
group5508	11.0	0.48045817516495287	0.480855
group5509	29.0	0.07746662488307354	0.077315
group5510	12.0	0.44215817756016235	0.44223
group5511	3.0	0.8481189845234005	0.84798
group5512	26.0	0.10975127549487564	0.10852
group5513	13.0	0.40597363279368287	0.405615
group5514	19.0	0.23218573383088986	0.230075
group5515	0.0	0.9815302730563205	0.98146
group5516	28.0	0.08713402628490527	0.08685
group5517	10.0	0.5209568795122508	0.521505
group5518	0.0	0.9815302730563205	0.98146
group5519	24.0	0.13737014757494478	0.13622
group5520	7.0	0.6555652833239324	0.654955
group5521	3.0	0.8481189845234005	0.84798
group5522	28.0	0.08713402628490527	0.08685
group5523	11.0	0.48045817516495287	0.480855
group5524	15.0	0.34022629115553166	0.338695
group5525	17.0	0.2823220006167115	0.27994
group5526	3.0	0.8481189845234005	0.84798
group5527	15.0	0.34022629115553166	0.338695
group5528	2.0	0.8960813120705418	0.896145
group5529	5.0	0.7510605245731589	0.75113
group5530	21.0	0.18919628651833187	0.188015
group5531	20.0	0.209756230900581	0.20821
group5532	2.0	0.8960813120705418	0.896145
group5533	42.0	0.014887461054240093	0.01457
group5534	10.0	0.5209568795122508	0.521505
group5535	17.0	0.2823220006167115	0.27994
group5536	2.0	0.8960813120705418	0.896145
group5537	8.0	0.6089271376925609	0.60864
group5538	10.0	0.5209568795122508	0.521505
group5539	3.0	0.8481189845234005	0.84798
group5540	0.0	0.9815302730563205	0.98146
group5541	8.0	0.6089271376925609	0.60864
group5542	13.0	0.40597363279368287	0.405615
group5543	4.0	0.7995284463150603	0.79933
group5544	5.0	0.7510605245731589	0.75113
group5545	4.0	0.7995284463150603	0.79933
group5546	7.0	0.6555652833239324	0.654955
group5547	2.0	0.8960813120705418	0.896145
group5548	9.0	0.5637984007605903	0.564285
group5549	12.0	0.44215817756016235	0.44223
group5550	26.0	0.10975127549487564	0.10852
group5551	12.0	0.44215817756016235	0.44223
group5552	1.0	0.9413269327800585	0.941335
group5553	3.0	0.8481189845234005	0.84798
group5554	10.0	0.5209568795122508	0.521505
group5555	21.0	0.18919628651833187	0.188015
group5556	7.0	0.6555652833239324	0.654955
group5557	5.0	0.7510605245731589	0.75113
group5558	6.0	0.7029110673035962	0.70271
group5559	6.0	0.7029110673035962	0.70271
group5560	12.0	0.44215817756016235	0.44223
group5561	5.0	0.7510605245731589	0.75113
group5562	7.0	0.6555652833239324	0.654955
group5563	35.0	0.03722695891255344	0.037315
group5564	9.0	0.5637984007605903	0.564285
group5565	5.0	0.7510605245731589	0.75113
group5566	20.0	0.209756230900581	0.20821
group5567	16.0	0.31026942180837624	0.30799
group5568	25.0	0.12289616631355292	0.121675
group5569	39.0	0.022219840947502276	0.02178
group5570	5.0	0.7510605245731589	0.75113
group5571	19.0	0.23218573383088986	0.230075
group5572	3.0	0.8481189845234005	0.84798
group5573	18.0	0.25637057800304724	0.254035
group5574	4.0	0.7995284463150603	0.79933
group5575	0.0	0.9815302730563205	0.98146
group5576	9.0	0.5637984007605903	0.564285
group5577	5.0	0.7510605245731589	0.75113
group5578	4.0	0.7995284463150603	0.79933
group5579	18.0	0.25637057800304724	0.254035
group5580	6.0	0.7029110673035962	0.70271
group5581	8.0	0.6089271376925609	0.60864
group5582	24.0	0.13737014757494478	0.13622
group5583	21.0	0.18919628651833187	0.188015
group5584	17.0	0.2823220006167115	0.27994
group5585	9.0	0.5637984007605903	0.564285
group5586	8.0	0.6089271376925609	0.60864
group5587	13.0	0.40597363279368287	0.405615
group5588	36.0	0.032799700651244684	0.03267
group5589	17.0	0.2823220006167115	0.27994
group5590	3.0	0.8481189845234005	0.84798
group5591	4.0	0.7995284463150603	0.79933
group5592	5.0	0.7510605245731589	0.75113
group5593	1.0	0.9413269327800585	0.941335
group5594	14.0	0.37204078967426624	0.37142
group5595	3.0	0.8481189845234005	0.84798
group5596	13.0	0.40597363279368287	0.405615
group5597	13.0	0.40597363279368287	0.405615
group5598	26.0	0.10975127549487564	0.10852
group5599	2.0	0.8960813120705418	0.896145
group5600	0.0	0.9815302730563205	0.98146
group5601	6.0	0.7029110673035962	0.70271
group5602	14.0	0.37204078967426624	0.37142
group5603	2.0	0.8960813120705418	0.896145
group5604	16.0	0.31026942180837624	0.30799
group5605	27.0	0.097855328177685	0.096985
group5606	23.0	0.15321302217561789	0.152215
group5607	18.0	0.25637057800304724	0.254035
group5608	9.0	0.5637984007605903	0.564285
group5609	0.0	0.9815302730563205	0.98146
group5610	9.0	0.5637984007605903	0.564285
group5611	1.0	0.9413269327800585	0.941335
group5612	18.0	0.25637057800304724	0.254035
group5613	0.0	0.9815302730563205	0.98146
group5614	14.0	0.37204078967426624	0.37142
group5615	9.0	0.5637984007605903	0.564285
group5616	12.0	0.44215817756016235	0.44223
group5617	17.0	0.2823220006167115	0.27994
group5618	19.0	0.23218573383088986	0.230075
group5619	0.0	0.9815302730563205	0.98146
group5620	2.0	0.8960813120705418	0.896145
group5621	12.0	0.44215817756016235	0.44223
group5622	2.0	0.8960813120705418	0.896145
group5623	12.0	0.44215817756016235	0.44223
group5624	18.0	0.25637057800304724	0.254035
group5625	7.0	0.6555652833239324	0.654955
group5626	0.0	0.9815302730563205	0.98146
group5627	5.0	0.7510605245731589	0.75113
group5628	20.0	0.209756230900581	0.20821
group5629	33.0	0.047756062900310196	0.04822
group5630	6.0	0.7029110673035962	0.70271
group5631	3.0	0.8481189845234005	0.84798
group5632	18.0	0.25637057800304724	0.254035
group5633	0.0	0.9815302730563205	0.98146
group5634	7.0	0.6555652833239324	0.654955
group5635	21.0	0.18919628651833187	0.188015
group5636	18.0	0.25637057800304724	0.254035
group5637	4.0	0.7995284463150603	0.79933
group5638	21.0	0.18919628651833187	0.188015
group5639	9.0	0.5637984007605903	0.564285
group5640	3.0	0.8481189845234005	0.84798
group5641	7.0	0.6555652833239324	0.654955
group5642	1.0	0.9413269327800585	0.941335
group5643	21.0	0.18919628651833187	0.188015
group5644	11.0	0.48045817516495287	0.480855
group5645	14.0	0.37204078967426624	0.37142
group5646	19.0	0.23218573383088986	0.230075
group5647	22.0	0.17043590650063695	0.169515
group5648	5.0	0.7510605245731589	0.75113
group5649	26.0	0.10975127549487564	0.10852
group5650	2.0	0.8960813120705418	0.896145
group5651	25.0	0.12289616631355292	0.121675
group5652	31.0	0.060991843164433804	0.061175
group5653	8.0	0.6089271376925609	0.60864
group5654	7.0	0.6555652833239324	0.654955
group5655	2.0	0.8960813120705418	0.896145
group5656	13.0	0.40597363279368287	0.405615
group5657	11.0	0.48045817516495287	0.480855
group5658	20.0	0.209756230900581	0.20821
group5659	0.0	0.9815302730563205	0.98146
group5660	10.0	0.5209568795122508	0.521505
group5661	16.0	0.31026942180837624	0.30799
group5662	1.0	0.9413269327800585	0.941335
group5663	3.0	0.8481189845234005	0.84798
group5664	19.0	0.23218573383088986	0.230075
group5665	19.0	0.23218573383088986	0.230075
group5666	1.0	0.9413269327800585	0.941335
group5667	8.0	0.6089271376925609	0.60864
group5668	12.0	0.44215817756016235	0.44223
group5669	37.0	0.02884446978092942	0.028645
group5670	6.0	0.7029110673035962	0.70271
group5671	6.0	0.7029110673035962	0.70271
group5672	14.0	0.37204078967426624	0.37142
group5673	18.0	0.25637057800304724	0.254035
group5674	4.0	0.7995284463150603	0.79933
group5675	3.0	0.8481189845234005	0.84798
group5676	8.0	0.6089271376925609	0.60864
group5677	5.0	0.7510605245731589	0.75113
group5678	5.0	0.7510605245731589	0.75113
group5679	11.0	0.48045817516495287	0.480855
group5680	23.0	0.15321302217561789	0.152215
group5681	20.0	0.209756230900581	0.20821
group5682	4.0	0.7995284463150603	0.79933
group5683	14.0	0.37204078967426624	0.37142
group5684	27.0	0.097855328177685	0.096985
group5685	2.0	0.8960813120705418	0.896145
group5686	12.0	0.44215817756016235	0.44223
group5687	13.0	0.40597363279368287	0.405615
group5688	14.0	0.37204078967426624	0.37142
group5689	7.0	0.6555652833239324	0.654955
group5690	27.0	0.097855328177685	0.096985
group5691	12.0	0.44215817756016235	0.44223
group5692	8.0	0.6089271376925609	0.60864
group5693	9.0	0.5637984007605903	0.564285
group5694	9.0	0.5637984007605903	0.564285
group5695	4.0	0.7995284463150603	0.79933
group5696	24.0	0.13737014757494478	0.13622
group5697	14.0	0.37204078967426624	0.37142
group5698	2.0	0.8960813120705418	0.896145
group5699	43.0	0.012996154937559694	0.01271
group5700	26.0	0.10975127549487564	0.10852
group5701	52.0	0.003649075079915096	0.003405
group5702	7.0	0.6555652833239324	0.654955
group5703	0.0	0.9815302730563205	0.98146
group5704	15.0	0.34022629115553166	0.338695
group5705	15.0	0.34022629115553166	0.338695
group5706	1.0	0.9413269327800585	0.941335
group5707	25.0	0.12289616631355292	0.121675
group5708	10.0	0.5209568795122508	0.521505
group5709	4.0	0.7995284463150603	0.79933
group5710	36.0	0.032799700651244684	0.03267
group5711	22.0	0.17043590650063695	0.169515
group5712	4.0	0.7995284463150603	0.79933
group5713	4.0	0.7995284463150603	0.79933
group5714	15.0	0.34022629115553166	0.338695
group5715	3.0	0.8481189845234005	0.84798
group5716	12.0	0.44215817756016235	0.44223
group5717	3.0	0.8481189845234005	0.84798
group5718	35.0	0.03722695891255344	0.037315
group5719	0.0	0.9815302730563205	0.98146
group5720	16.0	0.31026942180837624	0.30799
group5721	13.0	0.40597363279368287	0.405615
group5722	18.0	0.25637057800304724	0.254035
group5723	1.0	0.9413269327800585	0.941335
group5724	4.0	0.7995284463150603	0.79933
group5725	18.0	0.25637057800304724	0.254035
group5726	0.0	0.9815302730563205	0.98146
group5727	7.0	0.6555652833239324	0.654955
group5728	18.0	0.25637057800304724	0.254035
group5729	34.0	0.04218447370764899	0.042505
group5730	6.0	0.7029110673035962	0.70271
group5731	1.0	0.9413269327800585	0.941335
group5732	37.0	0.02884446978092942	0.028645
group5733	19.0	0.23218573383088986	0.230075
group5734	5.0	0.7510605245731589	0.75113
group5735	12.0	0.44215817756016235	0.44223
group5736	5.0	0.7510605245731589	0.75113
group5737	7.0	0.6555652833239324	0.654955
group5738	23.0	0.15321302217561789	0.152215
group5739	3.0	0.8481189845234005	0.84798
group5740	20.0	0.209756230900581	0.20821
group5741	12.0	0.44215817756016235	0.44223
group5742	27.0	0.097855328177685	0.096985
group5743	3.0	0.8481189845234005	0.84798
group5744	11.0	0.48045817516495287	0.480855
group5745	21.0	0.18919628651833187	0.188015
group5746	12.0	0.44215817756016235	0.44223
group5747	2.0	0.8960813120705418	0.896145
group5748	15.0	0.34022629115553166	0.338695
group5749	1.0	0.9413269327800585	0.941335
group5750	2.0	0.8960813120705418	0.896145
group5751	17.0	0.2823220006167115	0.27994
group5752	7.0	0.6555652833239324	0.654955
group5753	4.0	0.7995284463150603	0.79933
group5754	15.0	0.34022629115553166	0.338695
group5755	8.0	0.6089271376925609	0.60864
group5756	0.0	0.9815302730563205	0.98146
group5757	3.0	0.8481189845234005	0.84798
group5758	17.0	0.2823220006167115	0.27994
group5759	34.0	0.04218447370764899	0.042505
group5760	1.0	0.9413269327800585	0.941335
group5761	16.0	0.31026942180837624	0.30799
group5762	21.0	0.18919628651833187	0.188015
group5763	2.0	0.8960813120705418	0.896145
group5764	36.0	0.032799700651244684	0.03267
group5765	26.0	0.10975127549487564	0.10852
group5766	6.0	0.7029110673035962	0.70271
group5767	14.0	0.37204078967426624	0.37142
group5768	14.0	0.37204078967426624	0.37142
group5769	8.0	0.6089271376925609	0.60864
group5770	7.0	0.6555652833239324	0.654955
group5771	20.0	0.209756230900581	0.20821
group5772	16.0	0.31026942180837624	0.30799
group5773	9.0	0.5637984007605903	0.564285
group5774	14.0	0.37204078967426624	0.37142
group5775	20.0	0.209756230900581	0.20821
group5776	3.0	0.8481189845234005	0.84798
group5777	14.0	0.37204078967426624	0.37142
group5778	18.0	0.25637057800304724	0.254035
group5779	25.0	0.12289616631355292	0.121675
group5780	3.0	0.8481189845234005	0.84798
group5781	10.0	0.5209568795122508	0.521505
group5782	7.0	0.6555652833239324	0.654955
group5783	16.0	0.31026942180837624	0.30799
group5784	16.0	0.31026942180837624	0.30799
group5785	4.0	0.7995284463150603	0.79933
group5786	2.0	0.8960813120705418	0.896145
group5787	18.0	0.25637057800304724	0.254035
group5788	44.0	0.011331817567018107	0.010855
group5789	16.0	0.31026942180837624	0.30799
group5790	13.0	0.40597363279368287	0.405615
group5791	11.0	0.48045817516495287	0.480855
group5792	20.0	0.209756230900581	0.20821
group5793	12.0	0.44215817756016235	0.44223
group5794	8.0	0.6089271376925609	0.60864
group5795	4.0	0.7995284463150603	0.79933
group5796	3.0	0.8481189845234005	0.84798
group5797	14.0	0.37204078967426624	0.37142
group5798	0.0	0.9815302730563205	0.98146
group5799	13.0	0.40597363279368287	0.405615
group5800	2.0	0.8960813120705418	0.896145
group5801	9.0	0.5637984007605903	0.564285
group5802	5.0	0.7510605245731589	0.75113
group5803	19.0	0.23218573383088986	0.230075
group5804	30.0	0.06877637616864106	0.068755
group5805	3.0	0.8481189845234005	0.84798
group5806	26.0	0.10975127549487564	0.10852
group5807	1.0	0.9413269327800585	0.941335
group5808	13.0	0.40597363279368287	0.405615
group5809	16.0	0.31026942180837624	0.30799
group5810	23.0	0.15321302217561789	0.152215
group5811	30.0	0.06877637616864106	0.068755
group5812	11.0	0.48045817516495287	0.480855
group5813	0.0	0.9815302730563205	0.98146
group5814	22.0	0.17043590650063695	0.169515
group5815	17.0	0.2823220006167115	0.27994
group5816	3.0	0.8481189845234005	0.84798
group5817	3.0	0.8481189845234005	0.84798
group5818	20.0	0.209756230900581	0.20821
group5819	2.0	0.8960813120705418	0.896145
group5820	18.0	0.25637057800304724	0.254035
group5821	8.0	0.6089271376925609	0.60864
group5822	7.0	0.6555652833239324	0.654955
group5823	0.0	0.9815302730563205	0.98146
group5824	15.0	0.34022629115553166	0.338695
group5825	16.0	0.31026942180837624	0.30799
group5826	13.0	0.40597363279368287	0.405615
group5827	0.0	0.9815302730563205	0.98146
group5828	15.0	0.34022629115553166	0.338695
group5829	6.0	0.7029110673035962	0.70271
group5830	9.0	0.5637984007605903	0.564285
group5831	25.0	0.12289616631355292	0.121675
group5832	7.0	0.6555652833239324	0.654955
group5833	14.0	0.37204078967426624	0.37142
group5834	11.0	0.48045817516495287	0.480855
group5835	0.0	0.9815302730563205	0.98146
group5836	2.0	0.8960813120705418	0.896145
group5837	28.0	0.08713402628490527	0.08685
group5838	6.0	0.7029110673035962	0.70271
group5839	15.0	0.34022629115553166	0.338695
group5840	20.0	0.209756230900581	0.20821
group5841	7.0	0.6555652833239324	0.654955
group5842	27.0	0.097855328177685	0.096985
group5843	2.0	0.8960813120705418	0.896145
group5844	0.0	0.9815302730563205	0.98146
group5845	0.0	0.9815302730563205	0.98146
group5846	6.0	0.7029110673035962	0.70271
group5847	11.0	0.48045817516495287	0.480855
group5848	1.0	0.9413269327800585	0.941335
group5849	13.0	0.40597363279368287	0.405615
group5850	2.0	0.8960813120705418	0.896145
group5851	38.0	0.025332827818725253	0.02506
group5852	2.0	0.8960813120705418	0.896145
group5853	4.0	0.7995284463150603	0.79933
group5854	10.0	0.5209568795122508	0.521505
group5855	19.0	0.23218573383088986	0.230075
group5856	3.0	0.8481189845234005	0.84798
group5857	3.0	0.8481189845234005	0.84798
group5858	2.0	0.8960813120705418	0.896145
group5859	0.0	0.9815302730563205	0.98146
group5860	6.0	0.7029110673035962	0.70271
group5861	23.0	0.15321302217561789	0.152215
group5862	4.0	0.7995284463150603	0.79933
group5863	14.0	0.37204078967426624	0.37142
group5864	19.0	0.23218573383088986	0.230075
group5865	7.0	0.6555652833239324	0.654955
group5866	21.0	0.18919628651833187	0.188015
group5867	16.0	0.31026942180837624	0.30799
group5868	20.0	0.209756230900581	0.20821
group5869	25.0	0.12289616631355292	0.121675
group5870	3.0	0.8481189845234005	0.84798
group5871	12.0	0.44215817756016235	0.44223
group5872	11.0	0.48045817516495287	0.480855
group5873	0.0	0.9815302730563205	0.98146
group5874	8.0	0.6089271376925609	0.60864
group5875	20.0	0.209756230900581	0.20821
group5876	16.0	0.31026942180837624	0.30799
group5877	1.0	0.9413269327800585	0.941335
group5878	4.0	0.7995284463150603	0.79933
group5879	0.0	0.9815302730563205	0.98146
group5880	15.0	0.34022629115553166	0.338695
group5881	13.0	0.40597363279368287	0.405615
group5882	8.0	0.6089271376925609	0.60864
group5883	5.0	0.7510605245731589	0.75113
group5884	11.0	0.48045817516495287	0.480855
group5885	8.0	0.6089271376925609	0.60864
group5886	6.0	0.7029110673035962	0.70271
