	n	p	p_mc
group4254	10.0	0.232679367046628	0.234755
group4255	0.0	0.9038511363741977	0.90392
group4256	1.0	0.751171567378722	0.75206
group4257	6.0	0.3897169975467483	0.39233
group4258	8.0	0.30111286437664714	0.303225
group4259	0.0	0.9038511363741977	0.90392
group4260	14.0	0.13933497481085996	0.14119
group4261	1.0	0.751171567378722	0.75206
group4262	13.0	0.15862206300507117	0.160155
group4263	16.0	0.10616111858867947	0.108295
group4264	0.0	0.9038511363741977	0.90392
group4265	0.0	0.9038511363741977	0.90392
group4266	1.0	0.751171567378722	0.75206
group4267	4.0	0.5003020399794059	0.50255
group4268	2.0	0.6501041636840962	0.65167
group4269	4.0	0.5003020399794059	0.50255
group4270	1.0	0.751171567378722	0.75206
group4271	0.0	0.9038511363741977	0.90392
group4272	7.0	0.34346428638341503	0.345745
group4273	14.0	0.13933497481085996	0.14119
group4274	4.0	0.5003020399794059	0.50255
group4275	10.0	0.232679367046628	0.234755
group4276	20.0	0.05936105101632493	0.06033
group4277	23.0	0.038161763986295984	0.03913
group4278	15.0	0.12207191349129885	0.124195
group4279	1.0	0.751171567378722	0.75206
group4280	2.0	0.6501041636840962	0.65167
group4281	1.0	0.751171567378722	0.75206
group4282	13.0	0.15862206300507117	0.160155
group4283	0.0	0.9038511363741977	0.90392
group4284	8.0	0.30111286437664714	0.303225
group4285	4.0	0.5003020399794059	0.50255
group4286	7.0	0.34346428638341503	0.345745
group4287	7.0	0.34346428638341503	0.345745
group4288	4.0	0.5003020399794059	0.50255
group4289	4.0	0.5003020399794059	0.50255
group4290	0.0	0.9038511363741977	0.90392
group4291	3.0	0.5681709560513405	0.57014
group4292	2.0	0.6501041636840962	0.65167
group4293	15.0	0.12207191349129885	0.124195
group4294	2.0	0.6501041636840962	0.65167
group4295	1.0	0.751171567378722	0.75206
group4296	9.0	0.2640831610920024	0.2661
group4297	18.0	0.08014942335194428	0.08162
group4298	0.0	0.9038511363741977	0.90392
group4299	5.0	0.44181279388884603	0.44437
group4300	15.0	0.12207191349129885	0.124195
group4301	1.0	0.751171567378722	0.75206
group4302	2.0	0.6501041636840962	0.65167
group4303	1.0	0.751171567378722	0.75206
group4304	5.0	0.44181279388884603	0.44437
group4305	5.0	0.44181279388884603	0.44437
group4306	13.0	0.15862206300507117	0.160155
group4307	1.0	0.751171567378722	0.75206
group4308	3.0	0.5681709560513405	0.57014
group4309	2.0	0.6501041636840962	0.65167
group4310	1.0	0.751171567378722	0.75206
group4311	5.0	0.44181279388884603	0.44437
group4312	16.0	0.10616111858867947	0.108295
group4313	2.0	0.6501041636840962	0.65167
group4314	0.0	0.9038511363741977	0.90392
group4315	29.0	0.014511163261778334	0.014755
group4316	6.0	0.3897169975467483	0.39233
group4317	2.0	0.6501041636840962	0.65167
group4318	1.0	0.751171567378722	0.75206
group4319	4.0	0.5003020399794059	0.50255
group4320	7.0	0.34346428638341503	0.345745
group4321	3.0	0.5681709560513405	0.57014
group4322	27.0	0.019990817017512194	0.02029
group4323	3.0	0.5681709560513405	0.57014
group4324	8.0	0.30111286437664714	0.303225
group4325	0.0	0.9038511363741977	0.90392
group4326	25.0	0.0275881479445722	0.027985
group4327	29.0	0.014511163261778334	0.014755
group4328	0.0	0.9038511363741977	0.90392
group4329	9.0	0.2640831610920024	0.2661
group4330	5.0	0.44181279388884603	0.44437
group4331	2.0	0.6501041636840962	0.65167
group4332	5.0	0.44181279388884603	0.44437
group4333	0.0	0.9038511363741977	0.90392
group4334	15.0	0.12207191349129885	0.124195
group4335	14.0	0.13933497481085996	0.14119
group4336	28.0	0.017064703650956563	0.0174
group4337	0.0	0.9038511363741977	0.90392
group4338	5.0	0.44181279388884603	0.44437
group4339	2.0	0.6501041636840962	0.65167
group4340	2.0	0.6501041636840962	0.65167
group4341	4.0	0.5003020399794059	0.50255
group4342	12.0	0.18067295524366164	0.182515
group4343	1.0	0.751171567378722	0.75206
group4344	0.0	0.9038511363741977	0.90392
group4345	2.0	0.6501041636840962	0.65167
group4346	1.0	0.751171567378722	0.75206
group4347	4.0	0.5003020399794059	0.50255
group4348	2.0	0.6501041636840962	0.65167
group4349	13.0	0.15862206300507117	0.160155
group4350	8.0	0.30111286437664714	0.303225
group4351	3.0	0.5681709560513405	0.57014
group4352	4.0	0.5003020399794059	0.50255
group4353	1.0	0.751171567378722	0.75206
group4354	4.0	0.5003020399794059	0.50255
group4355	0.0	0.9038511363741977	0.90392
group4356	1.0	0.751171567378722	0.75206
group4357	1.0	0.751171567378722	0.75206
group4358	1.0	0.751171567378722	0.75206
group4359	1.0	0.751171567378722	0.75206
group4360	8.0	0.30111286437664714	0.303225
group4361	10.0	0.232679367046628	0.234755
group4362	1.0	0.751171567378722	0.75206
group4363	6.0	0.3897169975467483	0.39233
group4364	0.0	0.9038511363741977	0.90392
group4365	11.0	0.2052424404249041	0.20729
group4366	8.0	0.30111286437664714	0.303225
group4367	16.0	0.10616111858867947	0.108295
group4368	2.0	0.6501041636840962	0.65167
group4369	4.0	0.5003020399794059	0.50255
group4370	2.0	0.6501041636840962	0.65167
group4371	2.0	0.6501041636840962	0.65167
group4372	5.0	0.44181279388884603	0.44437
group4373	7.0	0.34346428638341503	0.345745
group4374	2.0	0.6501041636840962	0.65167
group4375	1.0	0.751171567378722	0.75206
group4376	36.0	0.00463721022650004	0.004835
group4377	7.0	0.34346428638341503	0.345745
group4378	16.0	0.10616111858867947	0.108295
group4379	0.0	0.9038511363741977	0.90392
group4380	15.0	0.12207191349129885	0.124195
group4381	7.0	0.34346428638341503	0.345745
group4382	0.0	0.9038511363741977	0.90392
group4383	1.0	0.751171567378722	0.75206
group4384	2.0	0.6501041636840962	0.65167
group4385	3.0	0.5681709560513405	0.57014
group4386	16.0	0.10616111858867947	0.108295
group4387	0.0	0.9038511363741977	0.90392
group4388	18.0	0.08014942335194428	0.08162
group4389	4.0	0.5003020399794059	0.50255
group4390	3.0	0.5681709560513405	0.57014
group4391	14.0	0.13933497481085996	0.14119
group4392	0.0	0.9038511363741977	0.90392
group4393	2.0	0.6501041636840962	0.65167
group4394	0.0	0.9038511363741977	0.90392
group4395	15.0	0.12207191349129885	0.124195
group4396	3.0	0.5681709560513405	0.57014
group4397	0.0	0.9038511363741977	0.90392
group4398	1.0	0.751171567378722	0.75206
group4399	1.0	0.751171567378722	0.75206
group4400	0.0	0.9038511363741977	0.90392
group4401	18.0	0.08014942335194428	0.08162
group4402	0.0	0.9038511363741977	0.90392
group4403	27.0	0.019990817017512194	0.02029
group4404	3.0	0.5681709560513405	0.57014
group4405	3.0	0.5681709560513405	0.57014
group4406	0.0	0.9038511363741977	0.90392
group4407	17.0	0.09227843905736809	0.094125
group4408	2.0	0.6501041636840962	0.65167
group4409	2.0	0.6501041636840962	0.65167
group4410	2.0	0.6501041636840962	0.65167
group4411	7.0	0.34346428638341503	0.345745
group4412	0.0	0.9038511363741977	0.90392
group4413	5.0	0.44181279388884603	0.44437
group4414	13.0	0.15862206300507117	0.160155
group4415	1.0	0.751171567378722	0.75206
group4416	11.0	0.2052424404249041	0.20729
group4417	4.0	0.5003020399794059	0.50255
group4418	4.0	0.5003020399794059	0.50255
group4419	1.0	0.751171567378722	0.75206
group4420	7.0	0.34346428638341503	0.345745
group4421	12.0	0.18067295524366164	0.182515
group4422	1.0	0.751171567378722	0.75206
group4423	2.0	0.6501041636840962	0.65167
group4424	2.0	0.6501041636840962	0.65167
group4425	1.0	0.751171567378722	0.75206
group4426	0.0	0.9038511363741977	0.90392
group4427	20.0	0.05936105101632493	0.06033
group4428	4.0	0.5003020399794059	0.50255
group4429	5.0	0.44181279388884603	0.44437
group4430	1.0	0.751171567378722	0.75206
group4431	0.0	0.9038511363741977	0.90392
group4432	1.0	0.751171567378722	0.75206
group4433	8.0	0.30111286437664714	0.303225
group4434	0.0	0.9038511363741977	0.90392
group4435	1.0	0.751171567378722	0.75206
group4436	8.0	0.30111286437664714	0.303225
group4437	2.0	0.6501041636840962	0.65167
group4438	7.0	0.34346428638341503	0.345745
group4439	0.0	0.9038511363741977	0.90392
group4440	2.0	0.6501041636840962	0.65167
group4441	3.0	0.5681709560513405	0.57014
group4442	4.0	0.5003020399794059	0.50255
group4443	12.0	0.18067295524366164	0.182515
group4444	0.0	0.9038511363741977	0.90392
group4445	0.0	0.9038511363741977	0.90392
group4446	0.0	0.9038511363741977	0.90392
group4447	2.0	0.6501041636840962	0.65167
group4448	5.0	0.44181279388884603	0.44437
group4449	1.0	0.751171567378722	0.75206
group4450	19.0	0.06909532192774494	0.070315
group4451	8.0	0.30111286437664714	0.303225
group4452	8.0	0.30111286437664714	0.303225
group4453	4.0	0.5003020399794059	0.50255
group4454	12.0	0.18067295524366164	0.182515
group4455	1.0	0.751171567378722	0.75206
group4456	5.0	0.44181279388884603	0.44437
group4457	5.0	0.44181279388884603	0.44437
group4458	24.0	0.032470054968907945	0.032975
group4459	0.0	0.9038511363741977	0.90392
group4460	7.0	0.34346428638341503	0.345745
group4461	12.0	0.18067295524366164	0.182515
group4462	1.0	0.751171567378722	0.75206
group4463	6.0	0.3897169975467483	0.39233
group4464	7.0	0.34346428638341503	0.345745
group4465	2.0	0.6501041636840962	0.65167
group4466	11.0	0.2052424404249041	0.20729
group4467	12.0	0.18067295524366164	0.182515
group4468	1.0	0.751171567378722	0.75206
group4469	2.0	0.6501041636840962	0.65167
group4470	0.0	0.9038511363741977	0.90392
group4471	0.0	0.9038511363741977	0.90392
group4472	8.0	0.30111286437664714	0.303225
group4473	13.0	0.15862206300507117	0.160155
group4474	10.0	0.232679367046628	0.234755
group4475	6.0	0.3897169975467483	0.39233
group4476	8.0	0.30111286437664714	0.303225
group4477	1.0	0.751171567378722	0.75206
group4478	1.0	0.751171567378722	0.75206
group4479	0.0	0.9038511363741977	0.90392
group4480	0.0	0.9038511363741977	0.90392
group4481	0.0	0.9038511363741977	0.90392
group4482	4.0	0.5003020399794059	0.50255
group4483	3.0	0.5681709560513405	0.57014
group4484	5.0	0.44181279388884603	0.44437
group4485	2.0	0.6501041636840962	0.65167
group4486	5.0	0.44181279388884603	0.44437
group4487	17.0	0.09227843905736809	0.094125
group4488	5.0	0.44181279388884603	0.44437
group4489	21.0	0.05126896488243486	0.052295
group4490	0.0	0.9038511363741977	0.90392
group4491	4.0	0.5003020399794059	0.50255
group4492	0.0	0.9038511363741977	0.90392
group4493	1.0	0.751171567378722	0.75206
group4494	3.0	0.5681709560513405	0.57014
group4495	8.0	0.30111286437664714	0.303225
group4496	3.0	0.5681709560513405	0.57014
group4497	18.0	0.08014942335194428	0.08162
group4498	0.0	0.9038511363741977	0.90392
group4499	1.0	0.751171567378722	0.75206
group4500	5.0	0.44181279388884603	0.44437
group4501	20.0	0.05936105101632493	0.06033
group4502	0.0	0.9038511363741977	0.90392
group4503	1.0	0.751171567378722	0.75206
group4504	4.0	0.5003020399794059	0.50255
group4505	33.0	0.007582021733171492	0.007735
group4506	3.0	0.5681709560513405	0.57014
group4507	0.0	0.9038511363741977	0.90392
group4508	13.0	0.15862206300507117	0.160155
group4509	44.0	0.0011115719471913022	0.00121
group4510	8.0	0.30111286437664714	0.303225
group4511	4.0	0.5003020399794059	0.50255
group4512	0.0	0.9038511363741977	0.90392
group4513	15.0	0.12207191349129885	0.124195
group4514	4.0	0.5003020399794059	0.50255
group4515	0.0	0.9038511363741977	0.90392
group4516	1.0	0.751171567378722	0.75206
group4517	1.0	0.751171567378722	0.75206
group4518	19.0	0.06909532192774494	0.070315
group4519	6.0	0.3897169975467483	0.39233
group4520	2.0	0.6501041636840962	0.65167
group4521	0.0	0.9038511363741977	0.90392
group4522	1.0	0.751171567378722	0.75206
group4523	1.0	0.751171567378722	0.75206
group4524	13.0	0.15862206300507117	0.160155
group4525	11.0	0.2052424404249041	0.20729
group4526	0.0	0.9038511363741977	0.90392
group4527	1.0	0.751171567378722	0.75206
group4528	10.0	0.232679367046628	0.234755
group4529	2.0	0.6501041636840962	0.65167
group4530	0.0	0.9038511363741977	0.90392
group4531	1.0	0.751171567378722	0.75206
group4532	0.0	0.9038511363741977	0.90392
group4533	9.0	0.2640831610920024	0.2661
group4534	2.0	0.6501041636840962	0.65167
group4535	8.0	0.30111286437664714	0.303225
group4536	16.0	0.10616111858867947	0.108295
group4537	12.0	0.18067295524366164	0.182515
group4538	3.0	0.5681709560513405	0.57014
group4539	0.0	0.9038511363741977	0.90392
group4540	13.0	0.15862206300507117	0.160155
group4541	11.0	0.2052424404249041	0.20729
group4542	19.0	0.06909532192774494	0.070315
group4543	23.0	0.038161763986295984	0.03913
group4544	6.0	0.3897169975467483	0.39233
group4545	12.0	0.18067295524366164	0.182515
group4546	2.0	0.6501041636840962	0.65167
group4547	2.0	0.6501041636840962	0.65167
group4548	6.0	0.3897169975467483	0.39233
group4549	3.0	0.5681709560513405	0.57014
group4550	21.0	0.05126896488243486	0.052295
group4551	11.0	0.2052424404249041	0.20729
group4552	6.0	0.3897169975467483	0.39233
group4553	3.0	0.5681709560513405	0.57014
group4554	15.0	0.12207191349129885	0.124195
group4555	0.0	0.9038511363741977	0.90392
group4556	19.0	0.06909532192774494	0.070315
group4557	2.0	0.6501041636840962	0.65167
group4558	2.0	0.6501041636840962	0.65167
group4559	17.0	0.09227843905736809	0.094125
group4560	0.0	0.9038511363741977	0.90392
group4561	7.0	0.34346428638341503	0.345745
group4562	5.0	0.44181279388884603	0.44437
group4563	11.0	0.2052424404249041	0.20729
group4564	0.0	0.9038511363741977	0.90392
group4565	0.0	0.9038511363741977	0.90392
group4566	3.0	0.5681709560513405	0.57014
group4567	3.0	0.5681709560513405	0.57014
group4568	12.0	0.18067295524366164	0.182515
group4569	13.0	0.15862206300507117	0.160155
group4570	5.0	0.44181279388884603	0.44437
group4571	4.0	0.5003020399794059	0.50255
group4572	3.0	0.5681709560513405	0.57014
group4573	11.0	0.2052424404249041	0.20729
group4574	0.0	0.9038511363741977	0.90392
group4575	0.0	0.9038511363741977	0.90392
group4576	17.0	0.09227843905736809	0.094125
group4577	16.0	0.10616111858867947	0.108295
group4578	3.0	0.5681709560513405	0.57014
group4579	6.0	0.3897169975467483	0.39233
group4580	2.0	0.6501041636840962	0.65167
group4581	10.0	0.232679367046628	0.234755
group4582	0.0	0.9038511363741977	0.90392
group4583	15.0	0.12207191349129885	0.124195
group4584	4.0	0.5003020399794059	0.50255
group4585	1.0	0.751171567378722	0.75206
group4586	7.0	0.34346428638341503	0.345745
group4587	3.0	0.5681709560513405	0.57014
group4588	9.0	0.2640831610920024	0.2661
group4589	0.0	0.9038511363741977	0.90392
group4590	1.0	0.751171567378722	0.75206
group4591	1.0	0.751171567378722	0.75206
group4592	17.0	0.09227843905736809	0.094125
group4593	18.0	0.08014942335194428	0.08162
group4594	0.0	0.9038511363741977	0.90392
group4595	17.0	0.09227843905736809	0.094125
group4596	4.0	0.5003020399794059	0.50255
group4597	4.0	0.5003020399794059	0.50255
group4598	9.0	0.2640831610920024	0.2661
group4599	16.0	0.10616111858867947	0.108295
group4600	10.0	0.232679367046628	0.234755
group4601	11.0	0.2052424404249041	0.20729
group4602	0.0	0.9038511363741977	0.90392
group4603	7.0	0.34346428638341503	0.345745
group4604	11.0	0.2052424404249041	0.20729
group4605	3.0	0.5681709560513405	0.57014
group4606	12.0	0.18067295524366164	0.182515
group4607	5.0	0.44181279388884603	0.44437
group4608	0.0	0.9038511363741977	0.90392
group4609	17.0	0.09227843905736809	0.094125
group4610	6.0	0.3897169975467483	0.39233
group4611	1.0	0.751171567378722	0.75206
group4612	2.0	0.6501041636840962	0.65167
group4613	1.0	0.751171567378722	0.75206
group4614	3.0	0.5681709560513405	0.57014
group4615	0.0	0.9038511363741977	0.90392
group4616	4.0	0.5003020399794059	0.50255
group4617	6.0	0.3897169975467483	0.39233
group4618	9.0	0.2640831610920024	0.2661
group4619	24.0	0.032470054968907945	0.032975
group4620	0.0	0.9038511363741977	0.90392
group4621	26.0	0.02347526945580086	0.023785
group4622	0.0	0.9038511363741977	0.90392
group4623	5.0	0.44181279388884603	0.44437
group4624	2.0	0.6501041636840962	0.65167
group4625	1.0	0.751171567378722	0.75206
group4626	6.0	0.3897169975467483	0.39233
group4627	8.0	0.30111286437664714	0.303225
group4628	4.0	0.5003020399794059	0.50255
group4629	3.0	0.5681709560513405	0.57014
group4630	3.0	0.5681709560513405	0.57014
group4631	2.0	0.6501041636840962	0.65167
group4632	1.0	0.751171567378722	0.75206
group4633	3.0	0.5681709560513405	0.57014
group4634	5.0	0.44181279388884603	0.44437
group4635	3.0	0.5681709560513405	0.57014
group4636	5.0	0.44181279388884603	0.44437
group4637	3.0	0.5681709560513405	0.57014
group4638	4.0	0.5003020399794059	0.50255
group4639	4.0	0.5003020399794059	0.50255
group4640	8.0	0.30111286437664714	0.303225
group4641	6.0	0.3897169975467483	0.39233
group4642	22.0	0.04441674052522039	0.045645
group4643	10.0	0.232679367046628	0.234755
group4644	0.0	0.9038511363741977	0.90392
group4645	0.0	0.9038511363741977	0.90392
group4646	15.0	0.12207191349129885	0.124195
group4647	20.0	0.05936105101632493	0.06033
group4648	1.0	0.751171567378722	0.75206
group4649	3.0	0.5681709560513405	0.57014
group4650	1.0	0.751171567378722	0.75206
group4651	2.0	0.6501041636840962	0.65167
group4652	3.0	0.5681709560513405	0.57014
group4653	7.0	0.34346428638341503	0.345745
group4654	4.0	0.5003020399794059	0.50255
group4655	3.0	0.5681709560513405	0.57014
group4656	6.0	0.3897169975467483	0.39233
group4657	0.0	0.9038511363741977	0.90392
group4658	0.0	0.9038511363741977	0.90392
group4659	6.0	0.3897169975467483	0.39233
group4660	2.0	0.6501041636840962	0.65167
group4661	12.0	0.18067295524366164	0.182515
group4662	1.0	0.751171567378722	0.75206
group4663	3.0	0.5681709560513405	0.57014
group4664	8.0	0.30111286437664714	0.303225
group4665	3.0	0.5681709560513405	0.57014
group4666	0.0	0.9038511363741977	0.90392
group4667	10.0	0.232679367046628	0.234755
group4668	1.0	0.751171567378722	0.75206
group4669	1.0	0.751171567378722	0.75206
group4670	6.0	0.3897169975467483	0.39233
group4671	6.0	0.3897169975467483	0.39233
group4672	10.0	0.232679367046628	0.234755
group4673	11.0	0.2052424404249041	0.20729
group4674	4.0	0.5003020399794059	0.50255
group4675	22.0	0.04441674052522039	0.045645
group4676	0.0	0.9038511363741977	0.90392
group4677	4.0	0.5003020399794059	0.50255
group4678	5.0	0.44181279388884603	0.44437
group4679	2.0	0.6501041636840962	0.65167
group4680	0.0	0.9038511363741977	0.90392
group4681	13.0	0.15862206300507117	0.160155
group4682	1.0	0.751171567378722	0.75206
group4683	4.0	0.5003020399794059	0.50255
group4684	0.0	0.9038511363741977	0.90392
group4685	6.0	0.3897169975467483	0.39233
group4686	1.0	0.751171567378722	0.75206
group4687	1.0	0.751171567378722	0.75206
group4688	3.0	0.5681709560513405	0.57014
group4689	12.0	0.18067295524366164	0.182515
group4690	3.0	0.5681709560513405	0.57014
group4691	4.0	0.5003020399794059	0.50255
group4692	0.0	0.9038511363741977	0.90392
group4693	1.0	0.751171567378722	0.75206
group4694	8.0	0.30111286437664714	0.303225
group4695	8.0	0.30111286437664714	0.303225
group4696	3.0	0.5681709560513405	0.57014
group4697	0.0	0.9038511363741977	0.90392
group4698	0.0	0.9038511363741977	0.90392
group4699	5.0	0.44181279388884603	0.44437
group4700	1.0	0.751171567378722	0.75206
group4701	4.0	0.5003020399794059	0.50255
group4702	11.0	0.2052424404249041	0.20729
group4703	10.0	0.232679367046628	0.234755
group4704	0.0	0.9038511363741977	0.90392
group4705	11.0	0.2052424404249041	0.20729
group4706	0.0	0.9038511363741977	0.90392
group4707	0.0	0.9038511363741977	0.90392
group4708	0.0	0.9038511363741977	0.90392
group4709	13.0	0.15862206300507117	0.160155
group4710	3.0	0.5681709560513405	0.57014
group4711	4.0	0.5003020399794059	0.50255
group4712	11.0	0.2052424404249041	0.20729
group4713	0.0	0.9038511363741977	0.90392
group4714	0.0	0.9038511363741977	0.90392
group4715	1.0	0.751171567378722	0.75206
group4716	5.0	0.44181279388884603	0.44437
group4717	13.0	0.15862206300507117	0.160155
group4718	3.0	0.5681709560513405	0.57014
group4719	6.0	0.3897169975467483	0.39233
group4720	1.0	0.751171567378722	0.75206
group4721	3.0	0.5681709560513405	0.57014
group4722	0.0	0.9038511363741977	0.90392
group4723	0.0	0.9038511363741977	0.90392
group4724	5.0	0.44181279388884603	0.44437
group4725	2.0	0.6501041636840962	0.65167
group4726	1.0	0.751171567378722	0.75206
group4727	1.0	0.751171567378722	0.75206
group4728	16.0	0.10616111858867947	0.108295
group4729	21.0	0.05126896488243486	0.052295
group4730	13.0	0.15862206300507117	0.160155
group4731	13.0	0.15862206300507117	0.160155
group4732	7.0	0.34346428638341503	0.345745
group4733	12.0	0.18067295524366164	0.182515
group4734	3.0	0.5681709560513405	0.57014
group4735	3.0	0.5681709560513405	0.57014
group4736	2.0	0.6501041636840962	0.65167
group4737	20.0	0.05936105101632493	0.06033
group4738	2.0	0.6501041636840962	0.65167
group4739	0.0	0.9038511363741977	0.90392
group4740	0.0	0.9038511363741977	0.90392
group4741	0.0	0.9038511363741977	0.90392
group4742	16.0	0.10616111858867947	0.108295
group4743	9.0	0.2640831610920024	0.2661
group4744	1.0	0.751171567378722	0.75206
group4745	3.0	0.5681709560513405	0.57014
group4746	1.0	0.751171567378722	0.75206
group4747	1.0	0.751171567378722	0.75206
group4748	0.0	0.9038511363741977	0.90392
group4749	6.0	0.3897169975467483	0.39233
group4750	5.0	0.44181279388884603	0.44437
group4751	0.0	0.9038511363741977	0.90392
group4752	13.0	0.15862206300507117	0.160155
group4753	1.0	0.751171567378722	0.75206
group4754	0.0	0.9038511363741977	0.90392
group4755	1.0	0.751171567378722	0.75206
group4756	7.0	0.34346428638341503	0.345745
group4757	5.0	0.44181279388884603	0.44437
group4758	4.0	0.5003020399794059	0.50255
group4759	1.0	0.751171567378722	0.75206
group4760	3.0	0.5681709560513405	0.57014
group4761	3.0	0.5681709560513405	0.57014
group4762	14.0	0.13933497481085996	0.14119
group4763	7.0	0.34346428638341503	0.345745
group4764	12.0	0.18067295524366164	0.182515
group4765	1.0	0.751171567378722	0.75206
group4766	0.0	0.9038511363741977	0.90392
group4767	3.0	0.5681709560513405	0.57014
group4768	7.0	0.34346428638341503	0.345745
group4769	0.0	0.9038511363741977	0.90392
group4770	5.0	0.44181279388884603	0.44437
group4771	5.0	0.44181279388884603	0.44437
group4772	2.0	0.6501041636840962	0.65167
group4773	0.0	0.9038511363741977	0.90392
group4774	16.0	0.10616111858867947	0.108295
group4775	0.0	0.9038511363741977	0.90392
group4776	3.0	0.5681709560513405	0.57014
group4777	7.0	0.34346428638341503	0.345745
group4778	17.0	0.09227843905736809	0.094125
group4779	9.0	0.2640831610920024	0.2661
group4780	1.0	0.751171567378722	0.75206
group4781	5.0	0.44181279388884603	0.44437
group4782	27.0	0.019990817017512194	0.02029
group4783	4.0	0.5003020399794059	0.50255
group4784	7.0	0.34346428638341503	0.345745
group4785	2.0	0.6501041636840962	0.65167
group4786	17.0	0.09227843905736809	0.094125
group4787	8.0	0.30111286437664714	0.303225
group4788	18.0	0.08014942335194428	0.08162
group4789	12.0	0.18067295524366164	0.182515
group4790	0.0	0.9038511363741977	0.90392
group4791	3.0	0.5681709560513405	0.57014
group4792	10.0	0.232679367046628	0.234755
group4793	1.0	0.751171567378722	0.75206
group4794	17.0	0.09227843905736809	0.094125
group4795	1.0	0.751171567378722	0.75206
group4796	4.0	0.5003020399794059	0.50255
group4797	0.0	0.9038511363741977	0.90392
group4798	7.0	0.34346428638341503	0.345745
group4799	1.0	0.751171567378722	0.75206
group4800	9.0	0.2640831610920024	0.2661
group4801	5.0	0.44181279388884603	0.44437
group4802	0.0	0.9038511363741977	0.90392
group4803	12.0	0.18067295524366164	0.182515
group4804	0.0	0.9038511363741977	0.90392
group4805	9.0	0.2640831610920024	0.2661
group4806	8.0	0.30111286437664714	0.303225
group4807	4.0	0.5003020399794059	0.50255
group4808	6.0	0.3897169975467483	0.39233
group4809	4.0	0.5003020399794059	0.50255
group4810	2.0	0.6501041636840962	0.65167
group4811	2.0	0.6501041636840962	0.65167
group4812	23.0	0.038161763986295984	0.03913
group4813	7.0	0.34346428638341503	0.345745
group4814	0.0	0.9038511363741977	0.90392
group4815	5.0	0.44181279388884603	0.44437
group4816	0.0	0.9038511363741977	0.90392
group4817	1.0	0.751171567378722	0.75206
group4818	5.0	0.44181279388884603	0.44437
group4819	2.0	0.6501041636840962	0.65167
group4820	11.0	0.2052424404249041	0.20729
group4821	3.0	0.5681709560513405	0.57014
group4822	4.0	0.5003020399794059	0.50255
group4823	5.0	0.44181279388884603	0.44437
group4824	8.0	0.30111286437664714	0.303225
group4825	0.0	0.9038511363741977	0.90392
group4826	1.0	0.751171567378722	0.75206
group4827	12.0	0.18067295524366164	0.182515
group4828	7.0	0.34346428638341503	0.345745
group4829	7.0	0.34346428638341503	0.345745
group4830	9.0	0.2640831610920024	0.2661
group4831	2.0	0.6501041636840962	0.65167
group4832	0.0	0.9038511363741977	0.90392
group4833	1.0	0.751171567378722	0.75206
group4834	0.0	0.9038511363741977	0.90392
group4835	2.0	0.6501041636840962	0.65167
group4836	2.0	0.6501041636840962	0.65167
group4837	0.0	0.9038511363741977	0.90392
group4838	6.0	0.3897169975467483	0.39233
group4839	0.0	0.9038511363741977	0.90392
group4840	1.0	0.751171567378722	0.75206
group4841	14.0	0.13933497481085996	0.14119
group4842	2.0	0.6501041636840962	0.65167
group4843	1.0	0.751171567378722	0.75206
group4844	4.0	0.5003020399794059	0.50255
group4845	0.0	0.9038511363741977	0.90392
group4846	5.0	0.44181279388884603	0.44437
group4847	5.0	0.44181279388884603	0.44437
group4848	0.0	0.9038511363741977	0.90392
group4849	31.0	0.01053779541518146	0.010635
group4850	1.0	0.751171567378722	0.75206
group4851	1.0	0.751171567378722	0.75206
group4852	2.0	0.6501041636840962	0.65167
group4853	4.0	0.5003020399794059	0.50255
group4854	14.0	0.13933497481085996	0.14119
group4855	5.0	0.44181279388884603	0.44437
group4856	5.0	0.44181279388884603	0.44437
group4857	7.0	0.34346428638341503	0.345745
group4858	0.0	0.9038511363741977	0.90392
group4859	0.0	0.9038511363741977	0.90392
group4860	7.0	0.34346428638341503	0.345745
group4861	2.0	0.6501041636840962	0.65167
group4862	0.0	0.9038511363741977	0.90392
group4863	0.0	0.9038511363741977	0.90392
group4864	5.0	0.44181279388884603	0.44437
group4865	0.0	0.9038511363741977	0.90392
group4866	0.0	0.9038511363741977	0.90392
group4867	12.0	0.18067295524366164	0.182515
group4868	4.0	0.5003020399794059	0.50255
group4869	4.0	0.5003020399794059	0.50255
group4870	0.0	0.9038511363741977	0.90392
group4871	1.0	0.751171567378722	0.75206
group4872	0.0	0.9038511363741977	0.90392
group4873	0.0	0.9038511363741977	0.90392
group4874	2.0	0.6501041636840962	0.65167
group4875	0.0	0.9038511363741977	0.90392
group4876	0.0	0.9038511363741977	0.90392
group4877	0.0	0.9038511363741977	0.90392
group4878	6.0	0.3897169975467483	0.39233
group4879	4.0	0.5003020399794059	0.50255
group4880	1.0	0.751171567378722	0.75206
group4881	13.0	0.15862206300507117	0.160155
group4882	21.0	0.05126896488243486	0.052295
group4883	1.0	0.751171567378722	0.75206
group4884	10.0	0.232679367046628	0.234755
group4885	14.0	0.13933497481085996	0.14119
group4886	1.0	0.751171567378722	0.75206
group4887	0.0	0.9038511363741977	0.90392
group4888	8.0	0.30111286437664714	0.303225
group4889	4.0	0.5003020399794059	0.50255
group4890	4.0	0.5003020399794059	0.50255
group4891	0.0	0.9038511363741977	0.90392
group4892	3.0	0.5681709560513405	0.57014
group4893	16.0	0.10616111858867947	0.108295
