#Node	GroupName
ENSG00000119950	group5606
CSPRS	group5606
ENSG00000064042	group5606
ENSG00000100345	group5606
ENSG00000122203	group5606
MACC1	group5606
EG654432	group5606
2410016O06RIK	group5606
ENSG00000176946	group5607
ENSG00000125657	group5607
BC064078	group5607
ENSG00000087510	group5607
CT45A2	group5607
RPS	group5607
ENSG00000132017	group5607
ENSG00000113790	group5607
ENSG00000147140	group5607
DKFZP434L187	group5607
LOC100047601	group5608
ENSG00000138796	group5608
C4ORF12	group5608
ENSG00000166394	group5608
ENSG00000186104	group5608
ENSG00000105610	group5608
ENSG00000138399	group5608
DIRAS3	group5608
ENSG00000129515	group5608
ENSG00000139324	group5608
RPL13P5	group5609
SUNC1	group5609
SPT1	group5609
LOC283567	group5609
ENSG00000168301	group5609
TET3	group5609
4930546H06RIK	group5609
CYP4V3	group5609
2510039O18RIK	group5609
1700031F05RIK	group5609
LOC96610	group5610
LOC642852	group5610
TEX16	group5610
ENSG00000168528	group5610
C19ORF23	group5610
1810027O10RIK	group5610
2610301B20RIK	group5610
TUSC4	group5610
ENSG00000119630	group5610
ENSG00000136811	group5610
ENSG00000164485	group5611
PBX	group5611
2900097C17RIK	group5611
ENSG00000143578	group5611
ENSG00000085377	group5611
ENSG00000131943	group5611
ENSG00000100347	group5611
RSHL1	group5611
ENSG00000174948	group5611
C330006P03RIK	group5611
ENSG00000145703	group5612
EIF4A1	group5612
ENSG00000146701	group5612
ENSG00000141048	group5612
ENSG00000150637	group5612
ENSG00000171199	group5612
ENSG00000127831	group5612
LOC100131094	group5612
FCGR1C	group5612
ENSG00000011566	group5612
ENSG00000140836	group5613
ENSG00000144224	group5613
OTTMUSG00000010657	group5613
ENSG00000167881	group5613
ENSG00000078403	group5613
ENSG00000134812	group5613
ENSG00000115365	group5613
ENSG00000169239	group5613
ENSG00000124102	group5613
GM5640	group5613
LOH3CR2A	group5614
ENSG00000100814	group5614
LOC381765	group5614
ENSG00000138764	group5614
ENSG00000165644	group5614
SCD2	group5614
ENSG00000132405	group5614
ENSG00000091164	group5614
HIST1H4L	group5614
ENSG00000196337	group5614
ENSG00000107679	group5615
ENSG00000205707	group5615
RP3-402G11.5	group5615
ENSG00000143627	group5615
2810002N01RIK	group5615
KRTAP4-16	group5615
ENSG00000126705	group5615
ENSG00000184226	group5615
ENSG00000171246	group5615
LOC100128191	group5615
LOC339260	group5616
ENSG00000105722	group5616
NAG18	group5616
ENSG00000117724	group5616
ENSG00000197472	group5616
ENSG00000131620	group5616
ENSG00000163607	group5616
ENSG00000166821	group5616
ENSG00000183549	group5616
6330416G13RIK	group5616
ENSG00000106541	group5617
ZFP54	group5617
100040887	group5617
ENSG00000125046	group5617
ENSG00000002822	group5617
ENSG00000169193	group5617
9130004J05RIK	group5617
ISM2	group5617
ENSG00000111711	group5617
TP53AIP1	group5617
POT1A	group5618
CARD14	group5618
2700060E02RIK	group5618
PPGB	group5618
ENSG00000086159	group5618
ENSG00000092330	group5618
ENSG00000163902	group5618
ENSG00000196712	group5618
ENSG00000149657	group5618
ENSG00000155545	group5618
C9ORF38	group5619
ENSG00000099977	group5619
ENSG00000099622	group5619
LOC1000484	group5619
ENSG00000087116	group5619
ENSG00000122565	group5619
LOC100047604	group5619
ENSG00000118733	group5619
ENSG00000182674	group5619
ENSG00000136279	group5619
SERPINB9C	group5620
ENSG00000104047	group5620
MTSS1L	group5620
ENSG00000167522	group5620
ENSG00000049167	group5620
ENSG00000136141	group5620
ENSG00000117461	group5620
ENSG00000182220	group5620
ENSG00000112212	group5620
DLSTP	group5620
ENSG00000099797	group5621
ENSG00000151689	group5621
ENSG00000183426	group5621
ENSG00000104901	group5621
ENSG00000106624	group5621
ENSG00000119655	group5621
LOC100044139	group5621
ENSG00000143499	group5621
ENSG00000135424	group5621
ENSG00000197872	group5621
ENSG00000198049	group5622
ENSG00000133401	group5622
EG62	group5622
ENSG00000100325	group5622
HIST1H3C	group5622
ENSG00000127920	group5622
ENSG00000018869	group5622
ENSG00000173145	group5622
ENSG00000135409	group5622
LRRC46	group5622
ENSG00000164167	group5623
HPGDS	group5623
MTAP7D1	group5623
ENSG00000154146	group5623
ENSG00000170364	group5623
ENSG00000115241	group5623
ENSG00000121454	group5623
ENSG00000103740	group5623
ENSG00000159212	group5623
ENSG00000137642	group5623
ENSG00000182718	group5624
ENSG00000189060	group5624
ENSG00000159131	group5624
MUP3	group5624
ENSG00000152207	group5624
ENSG00000198169	group5624
C14ORF182	group5624
LOC203510	group5624
ENSG00000186790	group5624
C2ORF34	group5624
ENSG00000133135	group5625
ENSG00000106070	group5625
LOC100046434	group5625
ENSG00000101144	group5625
ENSG00000091732	group5625
ENSG00000108848	group5625
ENSG00000185068	group5625
ENSG00000181804	group5625
ENSG00000197746	group5625
ENSG00000197142	group5625
ENSG00000106330	group5626
ENSG00000114113	group5626
ENSG00000130429	group5626
LOC100131000	group5626
GM5547	group5626
ENSG00000113719	group5626
ENSG00000221838	group5626
ENSG00000154930	group5626
C5ORF24	group5626
LOC100293563	group5626
ENSG00000175077	group5627
ENSG00000107443	group5627
ENSG00000113889	group5627
ENSG00000197905	group5627
ENSG00000188888	group5627
ENSG00000122729	group5627
ENSG00000197272	group5627
C7ORF28A	group5627
ENSG00000133460	group5627
ENSG00000203812	group5627
A430104N18RIK	group5628
ENSG00000181039	group5628
G6PDX	group5628
ENSG00000088035	group5628
ENSG00000185627	group5628
ENSG00000169282	group5628
ENSG00000101365	group5628
ZFP92	group5628
ZNF385B	group5628
CAR2	group5628
ATP6V1E2	group5629
ENSG00000100209	group5629
ENSG00000104059	group5629
ENSG00000169957	group5629
ENSG00000105514	group5629
ENSG00000078549	group5629
FAM71F2	group5629
KIAA1529	group5629
SLC	group5629
AA407107	group5629
ENSG00000183807	group5630
LOC440983	group5630
VN1R4	group5630
ENSG00000010438	group5630
ENSG00000169344	group5630
ENSG00000171209	group5630
ENSG00000168843	group5630
ENSG00000128918	group5630
ENSG00000104343	group5630
ENSG00000161243	group5630
ENSG00000162402	group5631
ENSG00000130812	group5631
6030407O03RIK	group5631
ENSG00000145216	group5631
ENSG00000170289	group5631
ETL4	group5631
LOC72778	group5631
ENSG00000183684	group5631
ENSG00000196405	group5631
ENSG00000115484	group5631
ENSG00000112759	group5632
ENSG00000167825	group5632
ENSG00000082014	group5632
ENSG00000101166	group5632
ENSG00000136110	group5632
CXORF58	group5632
GG	group5632
ENSG00000086232	group5632
LOC100044953	group5632
ENSG00000132109	group5632
1700013G24RIK	group5633
ENSG00000021355	group5633
ENSG00000154274	group5633
LOC728684	group5633
ENSG00000108947	group5633
KLHL22	group5633
ENSG00000129317	group5633
ZFP704	group5633
ENSG00000111961	group5633
ENSG00000133124	group5633
PRL2C2	group5634
ENSG00000178950	group5634
SFPI1	group5634
ENSG00000105619	group5634
IGHG3	group5634
ENSG00000118785	group5634
ENSG00000163376	group5634
ENSG00000188687	group5634
ENSG00000051108	group5634
ENSG00000107438	group5634
ENSG00000161638	group5635
ENSG00000106336	group5635
ENSG00000131437	group5635
ENSG00000172336	group5635
ENSG00000153253	group5635
ENSG00000188994	group5635
ENSG00000144802	group5635
ENSG00000115484	group5635
NOX5	group5635
ENSG00000134308	group5635
ENSG00000112761	group5636
TCL1B4	group5636
ENSG00000169682	group5636
ENSG00000152492	group5636
FAM62C	group5636
LOC643763	group5636
ENSG00000167543	group5636
ENSG00000154813	group5636
ENSG00000166816	group5636
DEFB126	group5636
NCRNA00103	group5637
ENSG00000065833	group5637
TMED10P1	group5637
ENSG00000165246	group5637
ENSG00000089639	group5637
ENSG00000083828	group5637
LOC441067	group5637
BC033915	group5637
TBX6	group5637
ENSG00000125787	group5637
SPRR2B	group5638
ATP11C	group5638
ENSG00000143178	group5638
ENSG00000031691	group5638
ENSG00000179477	group5638
ENSG00000124334	group5638
ENSG00000172179	group5638
ENSG00000198074	group5638
ENSG00000185130	group5638
ENSG00000137075	group5638
ENSG00000008394	group5639
ENSG00000161860	group5639
ENSG00000175274	group5639
ENSG00000107731	group5639
ENSG00000143614	group5639
ENSG00000007376	group5639
GM3223	group5639
ENSG00000141580	group5639
ENSG00000003056	group5639
ENSG00000002834	group5639
1110036O03RIK	group5640
ZNF385B	group5640
ENSG00000129028	group5640
ENSG00000119912	group5640
LUZP1	group5640
ENSG00000120705	group5640
C1ORF95	group5640
ENSG00000042493	group5640
ENSG00000134574	group5640
0610007P14RIK	group5640
ENSG00000137942	group5641
ZFP653	group5641
ENSG00000120332	group5641
ENSG00000185585	group5641
ENSG00000108306	group5641
ENSG00000126759	group5641
SPATA4	group5641
ENSG00000061987	group5641
ENSG00000177189	group5641
FBXW13	group5641
FAM43B	group5642
ENSG00000173208	group5642
ENSG00000102886	group5642
FLJ27255	group5642
ENSG00000147155	group5642
ENSG00000163945	group5642
SEMA3G	group5642
ENSG00000084453	group5642
C14ORF169	group5642
ENSG00000172725	group5642
ENSG00000134107	group5643
ENSG00000119922	group5643
ENSG00000141048	group5643
LOC100132625	group5643
KLRG2	group5643
ENSG00000168928	group5643
ENSG00000151025	group5643
ENSG00000124383	group5643
ENSG00000100121	group5643
ENSG00000221995	group5643
DUPD1	group5644
ENSG00000115616	group5644
ENSG00000100077	group5644
SC5D	group5644
GON4L	group5644
FLJ40288	group5644
LRRC37B	group5644
ENSG00000033327	group5644
ENSG00000183979	group5644
ENSG00000101412	group5644
ENSG00000130203	group5645
ENSG00000142252	group5645
AI462493	group5645
ENSG00000203965	group5645
ENSG00000076555	group5645
ENSG00000085760	group5645
ENSG00000131584	group5645
SLC5A4A	group5645
ENSG00000131941	group5645
ENSG00000113721	group5645
ENSG00000167508	group5646
LOC728153	group5646
MAL2	group5646
ENSG00000168843	group5646
3110047M12RIK	group5646
ENSG00000116918	group5646
ABCA17P	group5646
ENSG00000113282	group5646
C20ORF29	group5646
ENSG00000184226	group5646
ENSG00000182986	group5647
ENSG00000116685	group5647
ENSG00000000460	group5647
ENSG00000182319	group5647
ENSG00000102225	group5647
TCRB-J	group5647
PRAMEF10	group5647
RNASET2A	group5647
ENSG00000064999	group5647
ENSG00000088836	group5647
ENSG00000182256	group5648
LOC100147773	group5648
FAM165B	group5648
ENSG00000126945	group5648
ENSG00000164867	group5648
ENSG00000160180	group5648
ENSG00000024048	group5648
ENSG00000140279	group5648
ENSG00000044446	group5648
ENSG00000213445	group5648
ENSG00000085998	group5649
ENSG00000172269	group5649
ENSG00000183780	group5649
ENSG00000222040	group5649
ENSG00000144468	group5649
LOC100129387	group5649
ENSG00000104907	group5649
5730437N04RIK	group5649
6430706D22RIK	group5649
ENSG00000111328	group5649
ENSG00000172150	group5650
ENSG00000189091	group5650
ENSG00000172349	group5650
ENSG00000124802	group5650
RT1-A3	group5650
PLGLA	group5650
TMEM77	group5650
ENSG00000106853	group5650
ENSG00000124780	group5650
ENSG00000174607	group5650
ENSG00000134590	group5651
ENSG00000180767	group5651
ENSG00000180228	group5651
GM7285	group5651
ENSG00000155760	group5651
LOC340107	group5651
ENSG00000169006	group5651
ZFP691	group5651
ENSG00000205846	group5651
ENSG00000116903	group5651
MKRN4P	group5652
ENSG00000113209	group5652
2310033F14RIK	group5652
ENSG00000159658	group5652
ENSG00000186350	group5652
ENSG00000112759	group5652
ENSG00000072135	group5652
ENSG00000184471	group5652
ENSG00000015413	group5652
ENSG00000178125	group5652
ENSG00000003987	group5653
ENSG00000128573	group5653
ENSG00000172638	group5653
GSDMC2	group5653
OPA	group5653
SNHG7	group5653
ENSG00000149256	group5653
HR44	group5653
ENSG00000181619	group5653
ENSG00000163737	group5653
ENSG00000040531	group5654
ENSG00000128573	group5654
ENSG00000165556	group5654
ENSG00000010932	group5654
ENSG00000188171	group5654
ENSG00000172350	group5654
ENSG00000147894	group5654
PFTK1	group5654
ENSG00000180822	group5654
ENSG00000162545	group5654
LOC100131176	group5655
MPA2L	group5655
FNIP2	group5655
OR6W1P	group5655
ENSG00000087087	group5655
ENSG00000148082	group5655
ENSG00000111907	group5655
ENSG00000099974	group5655
ENSG00000150456	group5655
ENSG00000134376	group5655
ENSG00000106070	group5656
B3GNT1	group5656
KRTAP16-10	group5656
ENSG00000154380	group5656
VMO1	group5656
ENSG00000110768	group5656
ENSG00000104177	group5656
BC056474	group5656
ENSG00000072041	group5656
ENSG00000175387	group5656
ENSG00000163815	group5657
KLRA7	group5657
ENSG00000082805	group5657
ENSG00000169951	group5657
LOC283508	group5657
ENSG00000152954	group5657
ENSG00000078403	group5657
ENSG00000158828	group5657
ENSG00000162585	group5657
ENSG00000128513	group5657
ENSG00000124225	group5658
LOC100130354	group5658
ENSG00000106868	group5658
ENSG00000124279	group5658
FLJ41757	group5658
ENSG00000119280	group5658
ENSG00000146426	group5658
ENSG00000138448	group5658
ENSG00000184925	group5658
ENSG00000099901	group5658
ENSG00000149557	group5659
ENSG00000138722	group5659
FLJ33996	group5659
ENSG00000124198	group5659
ENSG00000118523	group5659
ENSG00000163219	group5659
MGC3771	group5659
ENSG00000166086	group5659
LOC158402	group5659
GM9861	group5659
ENSG00000108946	group5660
FAM83A	group5660
ENSG00000163785	group5660
ENSG00000197860	group5660
SIGLEC15	group5660
ENSG00000137571	group5660
ENSG00000211584	group5660
ENSG00000117475	group5660
ENSG00000160410	group5660
ENSG00000086848	group5660
ENSG00000005810	group5661
ENSG00000188986	group5661
ENSG00000174498	group5661
NAV2	group5661
ENSG00000110060	group5661
ENSG00000006116	group5661
D330022A01RIK	group5661
ENSG00000079482	group5661
HIST1H4J	group5661
ENSG00000106993	group5661
ENSG00000130772	group5662
ENSG00000006062	group5662
CD8B1	group5662
ENSG00000164898	group5662
ENSG00000198208	group5662
ENSG00000156709	group5662
ENSG00000167483	group5662
ENSG00000157869	group5662
ENSG00000198464	group5662
TCRG-V3	group5662
ENSG00000140505	group5663
ENSG00000102804	group5663
ENSG00000132639	group5663
ENSG00000154928	group5663
ENSG00000167881	group5663
C20ORF19	group5663
ENSG00000072682	group5663
ENSG00000162441	group5663
ENSG00000134461	group5663
ENSG00000125912	group5663
ENSG00000071889	group5664
EG668118	group5664
ENSG00000129214	group5664
ENSG00000189180	group5664
ENSG00000205364	group5664
ENSG00000173436	group5664
ENSG00000107331	group5664
ENSG00000171953	group5664
ESPNL	group5664
ENSG00000117616	group5664
NPN2	group5665
4930524N10RIK	group5665
ENSG00000133119	group5665
ENSG00000134760	group5665
NKX2-9	group5665
ORM1	group5665
ENSG00000139668	group5665
NBPF1	group5665
C3ORF55	group5665
ENSG00000176029	group5665
ENSG00000134285	group5666
ENSG00000141127	group5666
PCTK2	group5666
ENSG00000042781	group5666
TSPY1	group5666
AV249152	group5666
ENSG00000051341	group5666
ENSG00000136861	group5666
ENSG00000167840	group5666
IGG2A	group5666
HIST1H4E	group5667
ENSG00000182749	group5667
ENSG00000153815	group5667
ENSG00000205765	group5667
ENSG00000139287	group5667
ENSG00000006114	group5667
HBD	group5667
A030007N12RIK	group5667
ENSG00000178732	group5667
ENSG00000163399	group5667
ENSG00000165698	group5668
ENSG00000137204	group5668
ENSG00000120334	group5668
ENSG00000132026	group5668
ENSG00000183542	group5668
FLJ12825	group5668
ENSG00000186160	group5668
MARS2	group5668
C22ORF45	group5668
ENSG00000163516	group5668
ENSG00000161618	group5669
C1ORF152	group5669
ENSG00000120262	group5669
KRTAP16-5	group5669
ENSG00000185950	group5669
ENSG00000171199	group5669
ENSG00000101346	group5669
ENSG00000084070	group5669
ENSG00000155858	group5669
ZNF697	group5669
ENSG00000161649	group5670
ENSG00000172037	group5670
RPL13P5	group5670
ENSG00000107611	group5670
ENSG00000173218	group5670
HMBOX1	group5670
TMEM119	group5670
ENSG00000118579	group5670
VSX1	group5670
ENSG00000107623	group5670
ENSG00000131634	group5671
ENSG00000030419	group5671
CYP2C70	group5671
TCF15	group5671
LY6G	group5671
ENSG00000197111	group5671
ENSG00000151835	group5671
ENSG00000138760	group5671
ENSG00000167112	group5671
ENSG00000181800	group5671
ENSG00000172955	group5672
ENSG00000166396	group5672
ENSG00000169469	group5672
KRTAP16-10	group5672
ENSG00000099956	group5672
OLFR78	group5672
ENSG00000134602	group5672
9030425E11RIK	group5672
LOC100048112	group5672
ENSG00000186260	group5672
ENSG00000198925	group5673
ENSG00000132182	group5673
ENSG00000105426	group5673
PALM3	group5673
ENSG00000111305	group5673
ENSG00000170745	group5673
ENSG00000143442	group5673
ENSG00000130821	group5673
FCGR4	group5673
ENSG00000061936	group5673
ENSG00000173153	group5674
ENSG00000181035	group5674
ENSG00000171928	group5674
ENSG00000105287	group5674
ENSG00000006788	group5674
CC2D2B	group5674
ENSG00000068366	group5674
ENSG00000198680	group5674
RP5-1000E10.4	group5674
LY6	group5674
ENSG00000013725	group5675
ENSG00000213923	group5675
ENSG00000102245	group5675
ENSG00000114349	group5675
ENSG00000188313	group5675
LOC100132169	group5675
PTEN	group5675
ENSG00000059573	group5675
ENSG00000166313	group5675
FLJ35390	group5675
TMEM212	group5676
ENSG00000158445	group5676
ENSG00000137261	group5676
PRAP1	group5676
ENSG00000125356	group5676
ENSG00000104529	group5676
ENSG00000078699	group5676
LOC653562	group5676
ENSG00000115641	group5676
0610007P08RIK	group5676
ENSG00000154645	group5677
ENSG00000110876	group5677
1110002B05RIK	group5677
ENSG00000101082	group5677
ZNF532	group5677
ENSG00000105370	group5677
ENSG00000136161	group5677
ENSG00000148411	group5677
ENSG00000148200	group5677
GM11307	group5677
ENSG00000050438	group5678
ENSG00000112186	group5678
ENSG00000104321	group5678
ENSG00000067560	group5678
TGOLN1	group5678
ENSG00000181656	group5678
ENSG00000166111	group5678
COPG2IT1	group5678
ENSG00000010165	group5678
LOC401317	group5678
ENSG00000164305	group5679
ENSG00000184743	group5679
GM9892	group5679
ENSG00000150337	group5679
ENSG00000152611	group5679
ENSG00000196409	group5679
ENSG00000112146	group5679
ENSG00000197713	group5679
ENSG00000108107	group5679
2900064B16RIK	group5679
ENSG00000133773	group5680
ENSG00000138606	group5680
ENSG00000135390	group5680
ENSG00000206235	group5680
HCG11	group5680
ENSG00000004766	group5680
FAM70A	group5680
C80060	group5680
C14ORF82	group5680
LOC100291837	group5680
ENSG00000184508	group5681
4933438B17RIK	group5681
ENSG00000158669	group5681
ENSG00000169862	group5681
ENSG00000184347	group5681
ENSG00000153234	group5681
LOC632073	group5681
ENSG00000163531	group5681
IIGP1	group5681
ENSG00000096264	group5681
ENSG00000134539	group5682
ENSG00000162654	group5682
ENSG00000137486	group5682
ENSG00000110367	group5682
PPP1R14A	group5682
PI4KAP2	group5682
IRX6	group5682
SLC6A10P	group5682
ENSG00000123119	group5682
PMS2L4	group5682
ENSG00000169627	group5683
H2-D1	group5683
ENSG00000183648	group5683
ENSG00000125991	group5683
ENSG00000178127	group5683
SFPI1	group5683
ENSG00000064703	group5683
9530019H20RIK	group5683
ENSG00000178445	group5683
ENSG00000213918	group5683
ENSG00000138759	group5684
ENSG00000174996	group5684
ENSG00000110911	group5684
ENSG00000113360	group5684
A130010C12RIK	group5684
ENSG00000116824	group5684
ENSG00000173917	group5684
ENSG00000111676	group5684
CD302	group5684
ENSG00000156853	group5684
ENSG00000163933	group5685
ENSG00000107742	group5685
D130043K22RIK	group5685
LOC93622	group5685
ENSG00000186198	group5685
ENSG00000197405	group5685
ENSG00000113734	group5685
ENSG00000005249	group5685
ENSG00000166526	group5685
C6ORF124	group5685
IGHV3-23	group5686
ENSG00000135862	group5686
ENSG00000155465	group5686
ENSG00000187672	group5686
LOC441178	group5686
ENSG00000196159	group5686
H2BFS	group5686
C79562	group5686
ENSG00000168395	group5686
ENSG00000105122	group5686
4833420L08RIK	group5687
LOC728060	group5687
C10ORF67	group5687
ENSG00000160446	group5687
D12ERTD123E	group5687
ENSG00000188157	group5687
ENSG00000008988	group5687
ENSG00000126218	group5687
MSTO2P	group5687
ENSG00000112852	group5687
ENSG00000071575	group5688
GM672	group5688
ENSG00000136243	group5688
ENSG00000111981	group5688
ENSG00000115233	group5688
STXBP6	group5688
ENSG00000083454	group5688
ENSG00000103485	group5688
ENSG00000082196	group5688
ENSG00000115935	group5688
ENSG00000217930	group5689
4930535I16RIK	group5689
LOC100044234	group5689
ENSG00000099337	group5689
TNFRSF1	group5689
ENSG00000099860	group5689
ENSG00000180957	group5689
ENSG00000104177	group5689
ENSG00000150995	group5689
ENSG00000083123	group5689
LOC100133109	group5690
ENSG00000134684	group5690
ENSG00000134258	group5690
KIR2DS3	group5690
ENSG00000132768	group5690
ENSG00000160469	group5690
RGS22	group5690
ENSG00000104447	group5690
ENSG00000124532	group5690
ENSG00000065717	group5690
ENSG00000213420	group5691
ENSG00000154743	group5691
ENSG00000157060	group5691
ENSG00000162493	group5691
ENSG00000186185	group5691
KIAA1683	group5691
ENSG00000105369	group5691
ENSG00000164197	group5691
ENSG00000092140	group5691
ENSG00000100196	group5691
ENSG00000167325	group5692
ENSG00000163900	group5692
ENSG00000163960	group5692
ENSG00000088448	group5692
ENSG00000106144	group5692
ENSG00000109519	group5692
FLJ30901	group5692
ENSG00000087128	group5692
FLJ13197	group5692
ENSG00000041982	group5692
ENSG00000161558	group5693
ENSG00000116750	group5693
ENSG00000122490	group5693
LOC100287723	group5693
ENSG00000089876	group5693
ENSG00000085840	group5693
VPS24	group5693
ENSG00000159377	group5693
GPR142	group5693
ENSG00000175497	group5693
FRA5D	group5694
CATSPERB	group5694
AKR1C13	group5694
ENSG00000198082	group5694
ENSG00000147257	group5694
ENSG00000106105	group5694
LOC100045707	group5694
ENSG00000113407	group5694
6430706D22RIK	group5694
SH2B2	group5694
ENSG00000148334	group5695
ENSG00000108424	group5695
ENSG00000183715	group5695
ENSG00000180138	group5695
ENSG00000155850	group5695
ENSG00000182636	group5695
ENSG00000139218	group5695
LOC157562	group5695
ENSG00000177663	group5695
ENSG00000134538	group5695
ENSG00000137478	group5696
ENSG00000174851	group5696
9030617O03RIK	group5696
ENSG00000205426	group5696
SME	group5696
ENSG00000184254	group5696
ENSG00000136026	group5696
ENSG00000163930	group5696
ENSG00000123472	group5696
ENSG00000206409	group5696
FAM71E1	group5697
ENSG00000112782	group5697
ENSG00000119403	group5697
KRT16	group5697
ENSG00000112852	group5697
LOC145837	group5697
ENSG00000114349	group5697
ENSG00000163206	group5697
4833445I07RIK	group5697
ENSG00000128714	group5697
LOC100128292	group5698
MTSS1L	group5698
ENSG00000167671	group5698
ENSG00000102854	group5698
ENSG00000163913	group5698
ANP32C	group5698
ENSG00000069188	group5698
ENSG00000100897	group5698
ENSG00000129595	group5698
ENSG00000007312	group5698
ENSG00000147592	group5699
ENSG00000156675	group5699
ENSG00000198908	group5699
2610029I01RIK	group5699
ENSG00000185324	group5699
ENSG00000133466	group5699
ENSG00000179172	group5699
DKFZP667E0512	group5699
LOC653786	group5699
ENSG00000077616	group5699
ENSG00000156172	group5700
ENSG00000143079	group5700
ENSG00000107669	group5700
ENSG00000164815	group5700
LUZP1	group5700
ENSG00000204520	group5700
LOC100129897	group5700
ENSG00000185947	group5700
ENSG00000143401	group5700
CYP2A4	group5700
LOC644192	group5701
ENSG00000075336	group5701
ENSG00000146411	group5701
ENSG00000156110	group5701
ENSG00000102794	group5701
ENSG00000151014	group5701
ENSG00000173163	group5701
ENSG00000139629	group5701
ENSG00000167733	group5701
FLJ37543	group5701
ENSG00000100379	group5702
ENSG00000100836	group5702
ENSG00000178804	group5702
LOC10004760	group5702
ENSG00000128045	group5702
ENSG00000121289	group5702
ENSG00000220205	group5702
ENSG00000166908	group5702
A730017C20RIK	group5702
FAM22F	group5702
PRELID	group5703
IGK	group5703
ENSG00000172476	group5703
ENSG00000131378	group5703
ENSG00000070785	group5703
ENSG00000139826	group5703
ENSG00000108515	group5703
ENSG00000163273	group5703
ENSG00000187553	group5703
KIAA1908	group5703
MGC24103	group5704
REEP6	group5704
ENSG00000184924	group5704
ENSG00000124215	group5704
ENSG00000142494	group5704
C030013E06RIK	group5704
ENSG00000110048	group5704
ENSG00000129749	group5704
9030419F21RIK	group5704
ENSG00000177189	group5704
ENSG00000165659	group5705
SLFN9	group5705
ENSG00000166997	group5705
C1RB	group5705
ENSG00000010322	group5705
ENSG00000196132	group5705
ENSG00000168899	group5705
ENSG00000130052	group5705
ENSG00000024526	group5705
ENSG00000023228	group5705
RBM	group5706
ENSG00000162729	group5706
ENSG00000162493	group5706
ENSG00000183426	group5706
ENSG00000107938	group5706
ENSG00000139324	group5706
SERF1B	group5706
ENSG00000109674	group5706
D8ERTD28E	group5706
ENSG00000111344	group5706
4930402E16RIK	group5707
ENSG00000149596	group5707
ENSG00000143079	group5707
ENSG00000197497	group5707
ZAR1	group5707
ENSG00000163606	group5707
ENSG00000179331	group5707
2010309E21RIK	group5707
SERPINB3B	group5707
C330006K01RIK	group5707
GAGE12C	group5708
ENSG00000196141	group5708
PNMT	group5708
ENSG00000131233	group5708
ENSG00000164591	group5708
2810002D19RIK	group5708
ENSG00000172530	group5708
ENSG00000031698	group5708
ENSG00000119888	group5708
RFPL3	group5708
ENSG00000118407	group5709
ENSG00000100271	group5709
ENSG00000204920	group5709
A830080D01RIK	group5709
ENSG00000089639	group5709
ENSG00000198932	group5709
ENSG00000174151	group5709
RPL13AP25	group5709
ENSG00000163273	group5709
GREB1	group5709
BC061194	group5710
GDPD4	group5710
ART2B	group5710
ENSG00000135829	group5710
GM10	group5710
RPL23AP7	group5710
ENSG00000178385	group5710
ENSG00000168002	group5710
ENSG00000167770	group5710
ENSG00000170638	group5710
ENSG00000160307	group5711
D3ERTD229E	group5711
SERPINB	group5711
ENSG00000171681	group5711
FAM43B	group5711
ENSG00000126453	group5711
ENSG00000189134	group5711
ENSG00000189190	group5711
ENSG00000186106	group5711
BC030046	group5711
ENSG00000196344	group5712
ENSG00000010072	group5712
LOC90925	group5712
ENSG00000164209	group5712
SHANK3	group5712
SNORA21	group5712
ENSG00000197353	group5712
ENSG00000112667	group5712
SUZ12P	group5712
ENSG00000108839	group5712
HLA-H	group5713
ENSG00000112062	group5713
ENSG00000109667	group5713
ENSG00000100242	group5713
ENSG00000140577	group5713
ENSG00000011590	group5713
LUMINAL	group5713
LOC100128278	group5713
ENSG00000185686	group5713
ENSG00000169575	group5713
ENSG00000113119	group5714
ENSG00000174953	group5714
ENSG00000174348	group5714
ENSG00000156469	group5714
1500032L24RIK	group5714
ENSG00000060140	group5714
ENSG00000198467	group5714
PCX	group5714
ENSG00000179262	group5714
DNAHC8	group5714
C86187	group5715
ENSG00000065978	group5715
HNRNPA1L	group5715
FLJ35424	group5715
ENSG00000018280	group5715
ENSG00000173933	group5715
ENSG00000085719	group5715
C11ORF86	group5715
CCL6	group5715
ENSG00000198551	group5715
DKFZP547L112	group5716
ENSG00000170579	group5716
C11ORF36	group5716
ENSG00000139370	group5716
ENSG00000131808	group5716
ENSG00000198515	group5716
ENSG00000113739	group5716
SVS6	group5716
ENSG00000180398	group5716
BC057079	group5716
ENSG00000116459	group5717
ENSG00000163064	group5717
TMED8	group5717
ENSG00000186197	group5717
POM121L12	group5717
ENSG00000138942	group5717
ENSG00000112763	group5717
ENSG00000139514	group5717
TDGF1	group5717
KLK15	group5717
ENSG00000072080	group5718
ITIH3	group5718
3100002L24RIK	group5718
ENSG00000147669	group5718
ENSG00000205327	group5718
ANXA8L1	group5718
TTC3	group5718
ENSG00000167377	group5718
RNPS1	group5718
ENSG00000170890	group5718
ENSG00000175213	group5719
ENSG00000135577	group5719
ENSG00000036672	group5719
677168	group5719
ENSG00000101198	group5719
RGPD4	group5719
LOC652708	group5719
RPL5	group5719
MUP10	group5719
ENSG00000167107	group5719
ENSG00000161850	group5720
ENSG00000143322	group5720
LOC121838	group5720
ENSG00000147885	group5720
KLF12	group5720
SFTA1P	group5720
CCDC144A	group5720
