	n	p	p_mc
group5480	22.0	0.25723745171961626	0.25675
group5481	6.0	0.8044216238535551	0.804835
group5482	5.0	0.8428593334324601	0.84352
group5483	19.0	0.33356472739058096	0.333895
group5484	17.0	0.3923616976747312	0.393645
group5485	20.0	0.30647514252136204	0.30647
group5486	13.0	0.5279943039329374	0.52847
group5487	10.0	0.6433275825860071	0.64264
group5488	14.0	0.49196771558901947	0.492535
group5489	25.0	0.19487693965975528	0.194675
group5490	11.0	0.6038466148581	0.604145
group5491	8.0	0.7243643916011879	0.723885
group5492	29.0	0.13110371501580342	0.13008
group5493	10.0	0.6433275825860071	0.64264
group5494	22.0	0.25723745171961626	0.25675
group5495	22.0	0.25723745171961626	0.25675
group5496	19.0	0.33356472739058096	0.333895
group5497	6.0	0.8044216238535551	0.804835
group5498	1.0	0.9719099818089563	0.972255
group5499	12.0	0.5653582533820657	0.566045
group5500	37.0	0.05519652919204339	0.05429
group5501	63.0	0.001953871338590935	0.001975
group5502	3.0	0.9140670752552578	0.91513
group5503	10.0	0.6433275825860071	0.64264
group5504	6.0	0.8044216238535551	0.804835
group5505	15.0	0.4573510105445388	0.45821
group5506	16.0	0.424103490620067	0.425265
group5507	58.0	0.003914603471117539	0.00391
group5508	13.0	0.5279943039329374	0.52847
group5509	5.0	0.8428593334324601	0.84352
group5510	27.0	0.16037591799844517	0.159535
group5511	1.0	0.9719099818089563	0.972255
group5512	18.0	0.36220058434095553	0.36309
group5513	20.0	0.30647514252136204	0.30647
group5514	61.0	0.002586902477747656	0.00262
group5515	16.0	0.424103490620067	0.425265
group5516	6.0	0.8044216238535551	0.804835
group5517	12.0	0.5653582533820657	0.566045
group5518	13.0	0.5279943039329374	0.52847
group5519	16.0	0.424103490620067	0.425265
group5520	29.0	0.13110371501580342	0.13008
group5521	9.0	0.6836220038774937	0.682675
group5522	9.0	0.6836220038774937	0.682675
group5523	15.0	0.4573510105445388	0.45821
group5524	24.0	0.2142199819069697	0.21427
group5525	38.0	0.04922840531348534	0.04837
group5526	21.0	0.28102709317650326	0.280445
group5527	41.0	0.034652326647836	0.033795
group5528	26.0	0.1769444473295978	0.17647
group5529	15.0	0.4573510105445388	0.45821
group5530	8.0	0.7243643916011879	0.723885
group5531	6.0	0.8044216238535551	0.804835
group5532	30.0	0.11825511832291458	0.117485
group5533	5.0	0.8428593334324601	0.84352
group5534	15.0	0.4573510105445388	0.45821
group5535	24.0	0.2142199819069697	0.21427
group5536	6.0	0.8044216238535551	0.804835
group5537	10.0	0.6433275825860071	0.64264
group5538	10.0	0.6433275825860071	0.64264
group5539	17.0	0.3923616976747312	0.393645
group5540	32.0	0.09578938789821767	0.095655
group5541	27.0	0.16037591799844517	0.159535
group5542	21.0	0.28102709317650326	0.280445
group5543	3.0	0.9140670752552578	0.91513
group5544	29.0	0.13110371501580342	0.13008
group5545	17.0	0.3923616976747312	0.393645
group5546	5.0	0.8428593334324601	0.84352
group5547	8.0	0.7243643916011879	0.723885
group5548	1.0	0.9719099818089563	0.972255
group5549	18.0	0.36220058434095553	0.36309
group5550	2.0	0.9453709799996856	0.946045
group5551	19.0	0.33356472739058096	0.333895
group5552	0.0	0.9919081697437928	0.992045
group5553	16.0	0.424103490620067	0.425265
group5554	19.0	0.33356472739058096	0.333895
group5555	1.0	0.9719099818089563	0.972255
group5556	8.0	0.7243643916011879	0.723885
group5557	45.0	0.021328511706867895	0.020485
group5558	12.0	0.5653582533820657	0.566045
group5559	28.0	0.14512188443039384	0.14411
group5560	12.0	0.5653582533820657	0.566045
group5561	6.0	0.8044216238535551	0.804835
group5562	21.0	0.28102709317650326	0.280445
group5563	33.0	0.08601999050464941	0.08597
group5564	20.0	0.30647514252136204	0.30647
group5565	21.0	0.28102709317650326	0.280445
group5566	4.0	0.8795844428772457	0.88062
group5567	5.0	0.8428593334324601	0.84352
group5568	6.0	0.8044216238535551	0.804835
group5569	28.0	0.14512188443039384	0.14411
group5570	21.0	0.28102709317650326	0.280445
group5571	10.0	0.6433275825860071	0.64264
group5572	15.0	0.4573510105445388	0.45821
group5573	9.0	0.6836220038774937	0.682675
group5574	31.0	0.10651119283690955	0.105985
group5575	14.0	0.49196771558901947	0.492535
group5576	12.0	0.5653582533820657	0.566045
group5577	32.0	0.09578938789821767	0.095655
group5578	18.0	0.36220058434095553	0.36309
group5579	4.0	0.8795844428772457	0.88062
group5580	13.0	0.5279943039329374	0.52847
group5581	5.0	0.8428593334324601	0.84352
group5582	6.0	0.8044216238535551	0.804835
group5583	24.0	0.2142199819069697	0.21427
group5584	31.0	0.10651119283690955	0.105985
group5585	13.0	0.5279943039329374	0.52847
group5586	9.0	0.6836220038774937	0.682675
group5587	19.0	0.33356472739058096	0.333895
group5588	12.0	0.5653582533820657	0.566045
group5589	11.0	0.6038466148581	0.604145
group5590	28.0	0.14512188443039384	0.14411
group5591	11.0	0.6038466148581	0.604145
group5592	34.0	0.07714456031153524	0.076745
group5593	3.0	0.9140670752552578	0.91513
group5594	20.0	0.30647514252136204	0.30647
group5595	3.0	0.9140670752552578	0.91513
group5596	5.0	0.8428593334324601	0.84352
group5597	13.0	0.5279943039329374	0.52847
group5598	7.0	0.7648433959116149	0.76503
group5599	22.0	0.25723745171961626	0.25675
group5600	18.0	0.36220058434095553	0.36309
group5601	27.0	0.16037591799844517	0.159535
group5602	5.0	0.8428593334324601	0.84352
group5603	26.0	0.1769444473295978	0.17647
group5604	8.0	0.7243643916011879	0.723885
group5605	16.0	0.424103490620067	0.425265
group5606	18.0	0.36220058434095553	0.36309
group5607	11.0	0.6038466148581	0.604145
group5608	19.0	0.33356472739058096	0.333895
group5609	11.0	0.6038466148581	0.604145
group5610	40.0	0.03900366009280424	0.038025
group5611	16.0	0.424103490620067	0.425265
group5612	5.0	0.8428593334324601	0.84352
group5613	46.0	0.018837337276732445	0.01792
group5614	5.0	0.8428593334324601	0.84352
group5615	40.0	0.03900366009280424	0.038025
group5616	15.0	0.4573510105445388	0.45821
group5617	2.0	0.9453709799996856	0.946045
group5618	10.0	0.6433275825860071	0.64264
group5619	21.0	0.28102709317650326	0.280445
group5620	34.0	0.07714456031153524	0.076745
group5621	4.0	0.8795844428772457	0.88062
group5622	10.0	0.6433275825860071	0.64264
group5623	3.0	0.9140670752552578	0.91513
group5624	18.0	0.36220058434095553	0.36309
group5625	26.0	0.1769444473295978	0.17647
group5626	8.0	0.7243643916011879	0.723885
group5627	10.0	0.6433275825860071	0.64264
group5628	8.0	0.7243643916011879	0.723885
group5629	26.0	0.1769444473295978	0.17647
group5630	40.0	0.03900366009280424	0.038025
group5631	32.0	0.09578938789821767	0.095655
group5632	8.0	0.7243643916011879	0.723885
group5633	1.0	0.9719099818089563	0.972255
group5634	8.0	0.7243643916011879	0.723885
group5635	52.0	0.008742561244314002	0.00828
group5636	4.0	0.8795844428772457	0.88062
group5637	12.0	0.5653582533820657	0.566045
group5638	19.0	0.33356472739058096	0.333895
group5639	16.0	0.424103490620067	0.425265
group5640	5.0	0.8428593334324601	0.84352
group5641	4.0	0.8795844428772457	0.88062
group5642	10.0	0.6433275825860071	0.64264
group5643	14.0	0.49196771558901947	0.492535
group5644	9.0	0.6836220038774937	0.682675
group5645	20.0	0.30647514252136204	0.30647
group5646	3.0	0.9140670752552578	0.91513
group5647	13.0	0.5279943039329374	0.52847
group5648	6.0	0.8044216238535551	0.804835
group5649	16.0	0.424103490620067	0.425265
group5650	5.0	0.8428593334324601	0.84352
group5651	25.0	0.19487693965975528	0.194675
group5652	27.0	0.16037591799844517	0.159535
group5653	8.0	0.7243643916011879	0.723885
group5654	27.0	0.16037591799844517	0.159535
group5655	6.0	0.8044216238535551	0.804835
group5656	9.0	0.6836220038774937	0.682675
group5657	14.0	0.49196771558901947	0.492535
group5658	16.0	0.424103490620067	0.425265
group5659	17.0	0.3923616976747312	0.393645
group5660	17.0	0.3923616976747312	0.393645
group5661	18.0	0.36220058434095553	0.36309
group5662	7.0	0.7648433959116149	0.76503
group5663	19.0	0.33356472739058096	0.333895
group5664	34.0	0.07714456031153524	0.076745
group5665	7.0	0.7648433959116149	0.76503
group5666	16.0	0.424103490620067	0.425265
group5667	10.0	0.6433275825860071	0.64264
group5668	15.0	0.4573510105445388	0.45821
group5669	25.0	0.19487693965975528	0.194675
group5670	20.0	0.30647514252136204	0.30647
group5671	10.0	0.6433275825860071	0.64264
group5672	27.0	0.16037591799844517	0.159535
group5673	18.0	0.36220058434095553	0.36309
group5674	21.0	0.28102709317650326	0.280445
group5675	9.0	0.6836220038774937	0.682675
group5676	11.0	0.6038466148581	0.604145
group5677	6.0	0.8044216238535551	0.804835
group5678	22.0	0.25723745171961626	0.25675
group5679	11.0	0.6038466148581	0.604145
group5680	6.0	0.8044216238535551	0.804835
group5681	42.0	0.030748398087397412	0.02996
group5682	27.0	0.16037591799844517	0.159535
group5683	5.0	0.8428593334324601	0.84352
group5684	7.0	0.7648433959116149	0.76503
group5685	26.0	0.1769444473295978	0.17647
group5686	20.0	0.30647514252136204	0.30647
group5687	22.0	0.25723745171961626	0.25675
group5688	4.0	0.8795844428772457	0.88062
group5689	53.0	0.007665191309756634	0.007345
group5690	2.0	0.9453709799996856	0.946045
group5691	27.0	0.16037591799844517	0.159535
group5692	39.0	0.043846971492951935	0.042885
group5693	8.0	0.7243643916011879	0.723885
group5694	6.0	0.8044216238535551	0.804835
group5695	32.0	0.09578938789821767	0.095655
group5696	5.0	0.8428593334324601	0.84352
group5697	36.0	0.06180350391525779	0.061035
group5698	16.0	0.424103490620067	0.425265
group5699	16.0	0.424103490620067	0.425265
group5700	9.0	0.6836220038774937	0.682675
group5701	9.0	0.6836220038774937	0.682675
group5702	2.0	0.9453709799996856	0.946045
group5703	11.0	0.6038466148581	0.604145
group5704	24.0	0.2142199819069697	0.21427
group5705	11.0	0.6038466148581	0.604145
group5706	5.0	0.8428593334324601	0.84352
group5707	13.0	0.5279943039329374	0.52847
group5708	39.0	0.043846971492951935	0.042885
group5709	16.0	0.424103490620067	0.425265
group5710	26.0	0.1769444473295978	0.17647
group5711	23.0	0.23499925231530389	0.235115
group5712	26.0	0.1769444473295978	0.17647
group5713	10.0	0.6433275825860071	0.64264
group5714	0.0	0.9919081697437928	0.992045
group5715	12.0	0.5653582533820657	0.566045
group5716	9.0	0.6836220038774937	0.682675
group5717	33.0	0.08601999050464941	0.08597
group5718	20.0	0.30647514252136204	0.30647
group5719	13.0	0.5279943039329374	0.52847
group5720	19.0	0.33356472739058096	0.333895
group5721	22.0	0.25723745171961626	0.25675
group5722	9.0	0.6836220038774937	0.682675
group5723	28.0	0.14512188443039384	0.14411
group5724	11.0	0.6038466148581	0.604145
group5725	19.0	0.33356472739058096	0.333895
group5726	11.0	0.6038466148581	0.604145
group5727	7.0	0.7648433959116149	0.76503
group5728	21.0	0.28102709317650326	0.280445
group5729	7.0	0.7648433959116149	0.76503
group5730	32.0	0.09578938789821767	0.095655
group5731	26.0	0.1769444473295978	0.17647
group5732	5.0	0.8428593334324601	0.84352
group5733	4.0	0.8795844428772457	0.88062
group5734	10.0	0.6433275825860071	0.64264
group5735	17.0	0.3923616976747312	0.393645
group5736	15.0	0.4573510105445388	0.45821
group5737	29.0	0.13110371501580342	0.13008
group5738	0.0	0.9919081697437928	0.992045
group5739	10.0	0.6433275825860071	0.64264
group5740	40.0	0.03900366009280424	0.038025
group5741	12.0	0.5653582533820657	0.566045
group5742	43.0	0.027251056241383798	0.026575
group5743	7.0	0.7648433959116149	0.76503
group5744	1.0	0.9719099818089563	0.972255
group5745	8.0	0.7243643916011879	0.723885
group5746	4.0	0.8795844428772457	0.88062
group5747	17.0	0.3923616976747312	0.393645
group5748	10.0	0.6433275825860071	0.64264
group5749	10.0	0.6433275825860071	0.64264
group5750	25.0	0.19487693965975528	0.194675
group5751	38.0	0.04922840531348534	0.04837
group5752	22.0	0.25723745171961626	0.25675
group5753	23.0	0.23499925231530389	0.235115
group5754	19.0	0.33356472739058096	0.333895
group5755	8.0	0.7243643916011879	0.723885
group5756	15.0	0.4573510105445388	0.45821
group5757	28.0	0.14512188443039384	0.14411
group5758	1.0	0.9719099818089563	0.972255
group5759	32.0	0.09578938789821767	0.095655
group5760	12.0	0.5653582533820657	0.566045
group5761	6.0	0.8044216238535551	0.804835
group5762	24.0	0.2142199819069697	0.21427
group5763	0.0	0.9919081697437928	0.992045
group5764	1.0	0.9719099818089563	0.972255
group5765	3.0	0.9140670752552578	0.91513
group5766	17.0	0.3923616976747312	0.393645
group5767	45.0	0.021328511706867895	0.020485
group5768	5.0	0.8428593334324601	0.84352
group5769	3.0	0.9140670752552578	0.91513
group5770	24.0	0.2142199819069697	0.21427
group5771	3.0	0.9140670752552578	0.91513
group5772	8.0	0.7243643916011879	0.723885
group5773	9.0	0.6836220038774937	0.682675
group5774	20.0	0.30647514252136204	0.30647
group5775	9.0	0.6836220038774937	0.682675
group5776	41.0	0.034652326647836	0.033795
group5777	16.0	0.424103490620067	0.425265
group5778	15.0	0.4573510105445388	0.45821
group5779	15.0	0.4573510105445388	0.45821
group5780	29.0	0.13110371501580342	0.13008
group5781	33.0	0.08601999050464941	0.08597
group5782	7.0	0.7648433959116149	0.76503
group5783	11.0	0.6038466148581	0.604145
group5784	9.0	0.6836220038774937	0.682675
group5785	9.0	0.6836220038774937	0.682675
group5786	16.0	0.424103490620067	0.425265
group5787	18.0	0.36220058434095553	0.36309
group5788	33.0	0.08601999050464941	0.08597
group5789	14.0	0.49196771558901947	0.492535
group5790	5.0	0.8428593334324601	0.84352
group5791	47.0	0.016619023705990454	0.01592
group5792	18.0	0.36220058434095553	0.36309
group5793	12.0	0.5653582533820657	0.566045
group5794	8.0	0.7243643916011879	0.723885
group5795	41.0	0.034652326647836	0.033795
group5796	26.0	0.1769444473295978	0.17647
group5797	13.0	0.5279943039329374	0.52847
group5798	9.0	0.6836220038774937	0.682675
group5799	3.0	0.9140670752552578	0.91513
group5800	29.0	0.13110371501580342	0.13008
group5801	23.0	0.23499925231530389	0.235115
group5802	30.0	0.11825511832291458	0.117485
group5803	23.0	0.23499925231530389	0.235115
group5804	7.0	0.7648433959116149	0.76503
group5805	17.0	0.3923616976747312	0.393645
group5806	9.0	0.6836220038774937	0.682675
group5807	2.0	0.9453709799996856	0.946045
group5808	21.0	0.28102709317650326	0.280445
group5809	39.0	0.043846971492951935	0.042885
group5810	2.0	0.9453709799996856	0.946045
group5811	41.0	0.034652326647836	0.033795
group5812	14.0	0.49196771558901947	0.492535
group5813	15.0	0.4573510105445388	0.45821
group5814	15.0	0.4573510105445388	0.45821
group5815	32.0	0.09578938789821767	0.095655
group5816	76.0	0.0002910953161594044	0.00035
group5817	51.0	0.009961490628226736	0.00932
group5818	13.0	0.5279943039329374	0.52847
group5819	19.0	0.33356472739058096	0.333895
group5820	9.0	0.6836220038774937	0.682675
group5821	29.0	0.13110371501580342	0.13008
group5822	30.0	0.11825511832291458	0.117485
group5823	6.0	0.8044216238535551	0.804835
group5824	14.0	0.49196771558901947	0.492535
group5825	13.0	0.5279943039329374	0.52847
group5826	24.0	0.2142199819069697	0.21427
group5827	27.0	0.16037591799844517	0.159535
group5828	0.0	0.9919081697437928	0.992045
group5829	6.0	0.8044216238535551	0.804835
group5830	7.0	0.7648433959116149	0.76503
group5831	3.0	0.9140670752552578	0.91513
group5832	3.0	0.9140670752552578	0.91513
group5833	7.0	0.7648433959116149	0.76503
group5834	16.0	0.424103490620067	0.425265
group5835	14.0	0.49196771558901947	0.492535
group5836	4.0	0.8795844428772457	0.88062
group5837	17.0	0.3923616976747312	0.393645
group5838	15.0	0.4573510105445388	0.45821
group5839	7.0	0.7648433959116149	0.76503
group5840	2.0	0.9453709799996856	0.946045
group5841	24.0	0.2142199819069697	0.21427
group5842	0.0	0.9919081697437928	0.992045
group5843	5.0	0.8428593334324601	0.84352
group5844	29.0	0.13110371501580342	0.13008
group5845	11.0	0.6038466148581	0.604145
group5846	13.0	0.5279943039329374	0.52847
group5847	45.0	0.021328511706867895	0.020485
group5848	12.0	0.5653582533820657	0.566045
group5849	6.0	0.8044216238535551	0.804835
group5850	8.0	0.7243643916011879	0.723885
group5851	23.0	0.23499925231530389	0.235115
group5852	25.0	0.19487693965975528	0.194675
group5853	9.0	0.6836220038774937	0.682675
group5854	20.0	0.30647514252136204	0.30647
group5855	9.0	0.6836220038774937	0.682675
group5856	42.0	0.030748398087397412	0.02996
group5857	19.0	0.33356472739058096	0.333895
group5858	11.0	0.6038466148581	0.604145
group5859	14.0	0.49196771558901947	0.492535
group5860	5.0	0.8428593334324601	0.84352
group5861	13.0	0.5279943039329374	0.52847
group5862	3.0	0.9140670752552578	0.91513
group5863	1.0	0.9719099818089563	0.972255
group5864	28.0	0.14512188443039384	0.14411
group5865	10.0	0.6433275825860071	0.64264
group5866	24.0	0.2142199819069697	0.21427
group5867	18.0	0.36220058434095553	0.36309
group5868	9.0	0.6836220038774937	0.682675
group5869	9.0	0.6836220038774937	0.682675
group5870	27.0	0.16037591799844517	0.159535
group5871	14.0	0.49196771558901947	0.492535
group5872	51.0	0.009961490628226736	0.00932
group5873	35.0	0.0690976241638293	0.068525
group5874	35.0	0.0690976241638293	0.068525
group5875	27.0	0.16037591799844517	0.159535
group5876	13.0	0.5279943039329374	0.52847
group5877	6.0	0.8044216238535551	0.804835
group5878	37.0	0.05519652919204339	0.05429
group5879	4.0	0.8795844428772457	0.88062
group5880	12.0	0.5653582533820657	0.566045
group5881	20.0	0.30647514252136204	0.30647
group5882	14.0	0.49196771558901947	0.492535
group5883	3.0	0.9140670752552578	0.91513
group5884	1.0	0.9719099818089563	0.972255
group5885	12.0	0.5653582533820657	0.566045
group5886	39.0	0.043846971492951935	0.042885
group5887	2.0	0.9453709799996856	0.946045
group5888	10.0	0.6433275825860071	0.64264
group5889	26.0	0.1769444473295978	0.17647
group5890	20.0	0.30647514252136204	0.30647
group5891	28.0	0.14512188443039384	0.14411
group5892	19.0	0.33356472739058096	0.333895
group5893	22.0	0.25723745171961626	0.25675
group5894	12.0	0.5653582533820657	0.566045
group5895	14.0	0.49196771558901947	0.492535
group5896	19.0	0.33356472739058096	0.333895
group5897	14.0	0.49196771558901947	0.492535
group5898	10.0	0.6433275825860071	0.64264
group5899	14.0	0.49196771558901947	0.492535
group5900	2.0	0.9453709799996856	0.946045
group5901	20.0	0.30647514252136204	0.30647
group5902	6.0	0.8044216238535551	0.804835
group5903	15.0	0.4573510105445388	0.45821
group5904	42.0	0.030748398087397412	0.02996
group5905	20.0	0.30647514252136204	0.30647
group5906	10.0	0.6433275825860071	0.64264
group5907	16.0	0.424103490620067	0.425265
group5908	8.0	0.7243643916011879	0.723885
group5909	7.0	0.7648433959116149	0.76503
group5910	7.0	0.7648433959116149	0.76503
group5911	4.0	0.8795844428772457	0.88062
group5912	19.0	0.33356472739058096	0.333895
group5913	21.0	0.28102709317650326	0.280445
group5914	15.0	0.4573510105445388	0.45821
group5915	22.0	0.25723745171961626	0.25675
group5916	13.0	0.5279943039329374	0.52847
group5917	5.0	0.8428593334324601	0.84352
group5918	16.0	0.424103490620067	0.425265
group5919	9.0	0.6836220038774937	0.682675
group5920	21.0	0.28102709317650326	0.280445
group5921	9.0	0.6836220038774937	0.682675
group5922	0.0	0.9919081697437928	0.992045
group5923	8.0	0.7243643916011879	0.723885
group5924	16.0	0.424103490620067	0.425265
group5925	4.0	0.8795844428772457	0.88062
group5926	11.0	0.6038466148581	0.604145
group5927	31.0	0.10651119283690955	0.105985
group5928	6.0	0.8044216238535551	0.804835
group5929	42.0	0.030748398087397412	0.02996
group5930	13.0	0.5279943039329374	0.52847
group5931	6.0	0.8044216238535551	0.804835
group5932	9.0	0.6836220038774937	0.682675
group5933	31.0	0.10651119283690955	0.105985
group5934	14.0	0.49196771558901947	0.492535
group5935	11.0	0.6038466148581	0.604145
group5936	14.0	0.49196771558901947	0.492535
group5937	15.0	0.4573510105445388	0.45821
group5938	11.0	0.6038466148581	0.604145
group5939	2.0	0.9453709799996856	0.946045
group5940	24.0	0.2142199819069697	0.21427
group5941	19.0	0.33356472739058096	0.333895
group5942	17.0	0.3923616976747312	0.393645
group5943	16.0	0.424103490620067	0.425265
group5944	21.0	0.28102709317650326	0.280445
group5945	51.0	0.009961490628226736	0.00932
group5946	8.0	0.7243643916011879	0.723885
group5947	12.0	0.5653582533820657	0.566045
group5948	21.0	0.28102709317650326	0.280445
group5949	12.0	0.5653582533820657	0.566045
group5950	9.0	0.6836220038774937	0.682675
group5951	14.0	0.49196771558901947	0.492535
group5952	10.0	0.6433275825860071	0.64264
group5953	10.0	0.6433275825860071	0.64264
group5954	17.0	0.3923616976747312	0.393645
group5955	19.0	0.33356472739058096	0.333895
group5956	32.0	0.09578938789821767	0.095655
group5957	21.0	0.28102709317650326	0.280445
group5958	31.0	0.10651119283690955	0.105985
group5959	17.0	0.3923616976747312	0.393645
group5960	2.0	0.9453709799996856	0.946045
group5961	24.0	0.2142199819069697	0.21427
group5962	33.0	0.08601999050464941	0.08597
group5963	13.0	0.5279943039329374	0.52847
group5964	13.0	0.5279943039329374	0.52847
group5965	10.0	0.6433275825860071	0.64264
group5966	16.0	0.424103490620067	0.425265
group5967	34.0	0.07714456031153524	0.076745
group5968	11.0	0.6038466148581	0.604145
group5969	13.0	0.5279943039329374	0.52847
group5970	5.0	0.8428593334324601	0.84352
group5971	28.0	0.14512188443039384	0.14411
group5972	17.0	0.3923616976747312	0.393645
group5973	27.0	0.16037591799844517	0.159535
group5974	24.0	0.2142199819069697	0.21427
group5975	25.0	0.19487693965975528	0.194675
group5976	14.0	0.49196771558901947	0.492535
group5977	19.0	0.33356472739058096	0.333895
group5978	9.0	0.6836220038774937	0.682675
group5979	20.0	0.30647514252136204	0.30647
group5980	12.0	0.5653582533820657	0.566045
group5981	28.0	0.14512188443039384	0.14411
group5982	4.0	0.8795844428772457	0.88062
group5983	16.0	0.424103490620067	0.425265
group5984	4.0	0.8795844428772457	0.88062
group5985	12.0	0.5653582533820657	0.566045
group5986	6.0	0.8044216238535551	0.804835
group5987	36.0	0.06180350391525779	0.061035
group5988	9.0	0.6836220038774937	0.682675
group5989	22.0	0.25723745171961626	0.25675
group5990	1.0	0.9719099818089563	0.972255
group5991	25.0	0.19487693965975528	0.194675
group5992	11.0	0.6038466148581	0.604145
group5993	10.0	0.6433275825860071	0.64264
group5994	14.0	0.49196771558901947	0.492535
group5995	30.0	0.11825511832291458	0.117485
group5996	10.0	0.6433275825860071	0.64264
group5997	19.0	0.33356472739058096	0.333895
group5998	1.0	0.9719099818089563	0.972255
group5999	9.0	0.6836220038774937	0.682675
group6000	3.0	0.9140670752552578	0.91513
group6001	7.0	0.7648433959116149	0.76503
group6002	30.0	0.11825511832291458	0.117485
group6003	19.0	0.33356472739058096	0.333895
group6004	3.0	0.9140670752552578	0.91513
group6005	8.0	0.7243643916011879	0.723885
group6006	6.0	0.8044216238535551	0.804835
group6007	34.0	0.07714456031153524	0.076745
group6008	18.0	0.36220058434095553	0.36309
group6009	2.0	0.9453709799996856	0.946045
group6010	39.0	0.043846971492951935	0.042885
group6011	15.0	0.4573510105445388	0.45821
group6012	18.0	0.36220058434095553	0.36309
group6013	14.0	0.49196771558901947	0.492535
group6014	1.0	0.9719099818089563	0.972255
group6015	18.0	0.36220058434095553	0.36309
group6016	9.0	0.6836220038774937	0.682675
group6017	30.0	0.11825511832291458	0.117485
group6018	4.0	0.8795844428772457	0.88062
group6019	7.0	0.7648433959116149	0.76503
group6020	36.0	0.06180350391525779	0.061035
group6021	29.0	0.13110371501580342	0.13008
group6022	16.0	0.424103490620067	0.425265
group6023	33.0	0.08601999050464941	0.08597
group6024	0.0	0.9919081697437928	0.992045
group6025	7.0	0.7648433959116149	0.76503
group6026	15.0	0.4573510105445388	0.45821
group6027	14.0	0.49196771558901947	0.492535
group6028	36.0	0.06180350391525779	0.061035
group6029	5.0	0.8428593334324601	0.84352
group6030	4.0	0.8795844428772457	0.88062
group6031	20.0	0.30647514252136204	0.30647
group6032	5.0	0.8428593334324601	0.84352
group6033	5.0	0.8428593334324601	0.84352
group6034	12.0	0.5653582533820657	0.566045
group6035	10.0	0.6433275825860071	0.64264
group6036	12.0	0.5653582533820657	0.566045
group6037	8.0	0.7243643916011879	0.723885
group6038	27.0	0.16037591799844517	0.159535
group6039	12.0	0.5653582533820657	0.566045
group6040	14.0	0.49196771558901947	0.492535
group6041	29.0	0.13110371501580342	0.13008
group6042	5.0	0.8428593334324601	0.84352
group6043	10.0	0.6433275825860071	0.64264
group6044	7.0	0.7648433959116149	0.76503
group6045	20.0	0.30647514252136204	0.30647
group6046	10.0	0.6433275825860071	0.64264
group6047	12.0	0.5653582533820657	0.566045
group6048	44.0	0.024122555091524146	0.023455
group6049	8.0	0.7243643916011879	0.723885
group6050	48.0	0.014645892128307057	0.014165
group6051	9.0	0.6836220038774937	0.682675
group6052	10.0	0.6433275825860071	0.64264
group6053	29.0	0.13110371501580342	0.13008
group6054	18.0	0.36220058434095553	0.36309
group6055	14.0	0.49196771558901947	0.492535
group6056	34.0	0.07714456031153524	0.076745
group6057	25.0	0.19487693965975528	0.194675
group6058	8.0	0.7243643916011879	0.723885
group6059	19.0	0.33356472739058096	0.333895
group6060	5.0	0.8428593334324601	0.84352
group6061	4.0	0.8795844428772457	0.88062
group6062	23.0	0.23499925231530389	0.235115
group6063	19.0	0.33356472739058096	0.333895
group6064	12.0	0.5653582533820657	0.566045
group6065	14.0	0.49196771558901947	0.492535
group6066	29.0	0.13110371501580342	0.13008
group6067	15.0	0.4573510105445388	0.45821
group6068	3.0	0.9140670752552578	0.91513
group6069	23.0	0.23499925231530389	0.235115
group6070	8.0	0.7243643916011879	0.723885
group6071	6.0	0.8044216238535551	0.804835
group6072	21.0	0.28102709317650326	0.280445
group6073	49.0	0.012893240172079417	0.012445
group6074	38.0	0.04922840531348534	0.04837
group6075	1.0	0.9719099818089563	0.972255
group6076	4.0	0.8795844428772457	0.88062
group6077	42.0	0.030748398087397412	0.02996
group6078	21.0	0.28102709317650326	0.280445
group6079	15.0	0.4573510105445388	0.45821
group6080	33.0	0.08601999050464941	0.08597
group6081	18.0	0.36220058434095553	0.36309
group6082	17.0	0.3923616976747312	0.393645
group6083	9.0	0.6836220038774937	0.682675
group6084	1.0	0.9719099818089563	0.972255
group6085	13.0	0.5279943039329374	0.52847
group6086	23.0	0.23499925231530389	0.235115
group6087	26.0	0.1769444473295978	0.17647
group6088	7.0	0.7648433959116149	0.76503
group6089	10.0	0.6433275825860071	0.64264
group6090	18.0	0.36220058434095553	0.36309
group6091	22.0	0.25723745171961626	0.25675
group6092	16.0	0.424103490620067	0.425265
group6093	5.0	0.8428593334324601	0.84352
group6094	41.0	0.034652326647836	0.033795
group6095	6.0	0.8044216238535551	0.804835
group6096	8.0	0.7243643916011879	0.723885
group6097	49.0	0.012893240172079417	0.012445
group6098	9.0	0.6836220038774937	0.682675
group6099	14.0	0.49196771558901947	0.492535
group6100	8.0	0.7243643916011879	0.723885
group6101	5.0	0.8428593334324601	0.84352
group6102	3.0	0.9140670752552578	0.91513
group6103	19.0	0.33356472739058096	0.333895
group6104	26.0	0.1769444473295978	0.17647
group6105	7.0	0.7648433959116149	0.76503
group6106	25.0	0.19487693965975528	0.194675
group6107	7.0	0.7648433959116149	0.76503
group6108	37.0	0.05519652919204339	0.05429
group6109	15.0	0.4573510105445388	0.45821
group6110	11.0	0.6038466148581	0.604145
group6111	26.0	0.1769444473295978	0.17647
group6112	10.0	0.6433275825860071	0.64264
group6113	3.0	0.9140670752552578	0.91513
group6114	12.0	0.5653582533820657	0.566045
group6115	5.0	0.8428593334324601	0.84352
group6116	2.0	0.9453709799996856	0.946045
group6117	24.0	0.2142199819069697	0.21427
