	n	p
group4584	0.0	0.8943638280155705
group4585	0.0	0.8943638280155705
group4586	0.0	0.8943638280155705
group4587	1.0	0.7017143350441536
group4588	0.0	0.8943638280155705
group4589	0.0	0.8943638280155705
group4590	1.0	0.7017143350441536
group4591	0.0	0.8943638280155705
group4592	0.0	0.8943638280155705
group4593	0.0	0.8943638280155705
group4594	0.0	0.8943638280155705
group4595	0.0	0.8943638280155705
group4596	0.0	0.8943638280155705
group4597	0.0	0.8943638280155705
group4598	0.0	0.8943638280155705
group4599	1.0	0.7017143350441536
group4600	1.0	0.7017143350441536
group4601	0.0	0.8943638280155705
group4602	3.0	0.4258671820139901
group4603	0.0	0.8943638280155705
group4604	0.0	0.8943638280155705
group4605	0.0	0.8943638280155705
group4606	4.0	0.32952710682940456
group4607	3.0	0.4258671820139901
group4608	0.0	0.8943638280155705
group4609	0.0	0.8943638280155705
group4610	0.0	0.8943638280155705
group4611	0.0	0.8943638280155705
group4612	0.0	0.8943638280155705
group4613	3.0	0.4258671820139901
group4614	0.0	0.8943638280155705
group4615	0.0	0.8943638280155705
group4616	0.0	0.8943638280155705
group4617	0.0	0.8943638280155705
group4618	0.0	0.8943638280155705
group4619	0.0	0.8943638280155705
group4620	0.0	0.8943638280155705
group4621	0.0	0.8943638280155705
group4622	0.0	0.8943638280155705
group4623	0.0	0.8943638280155705
group4624	4.0	0.32952710682940456
group4625	0.0	0.8943638280155705
group4626	0.0	0.8943638280155705
group4627	0.0	0.8943638280155705
group4628	0.0	0.8943638280155705
group4629	0.0	0.8943638280155705
group4630	2.0	0.5471227395928945
group4631	2.0	0.5471227395928945
group4632	0.0	0.8943638280155705
group4633	0.0	0.8943638280155705
group4634	0.0	0.8943638280155705
group4635	2.0	0.5471227395928945
group4636	0.0	0.8943638280155705
group4637	0.0	0.8943638280155705
group4638	0.0	0.8943638280155705
group4639	0.0	0.8943638280155705
group4640	0.0	0.8943638280155705
group4641	1.0	0.7017143350441536
group4642	1.0	0.7017143350441536
group4643	0.0	0.8943638280155705
group4644	0.0	0.8943638280155705
group4645	0.0	0.8943638280155705
group4646	0.0	0.8943638280155705
group4647	0.0	0.8943638280155705
group4648	3.0	0.4258671820139901
group4649	2.0	0.5471227395928945
group4650	0.0	0.8943638280155705
group4651	0.0	0.8943638280155705
group4652	0.0	0.8943638280155705
group4653	0.0	0.8943638280155705
group4654	15.0	0.03064084825113577
group4655	0.0	0.8943638280155705
group4656	0.0	0.8943638280155705
group4657	0.0	0.8943638280155705
group4658	0.0	0.8943638280155705
group4659	0.0	0.8943638280155705
group4660	0.0	0.8943638280155705
group4661	0.0	0.8943638280155705
group4662	1.0	0.7017143350441536
group4663	2.0	0.5471227395928945
group4664	0.0	0.8943638280155705
group4665	0.0	0.8943638280155705
group4666	0.0	0.8943638280155705
group4667	1.0	0.7017143350441536
group4668	0.0	0.8943638280155705
group4669	0.0	0.8943638280155705
group4670	0.0	0.8943638280155705
group4671	2.0	0.5471227395928945
group4672	0.0	0.8943638280155705
group4673	1.0	0.7017143350441536
group4674	0.0	0.8943638280155705
group4675	0.0	0.8943638280155705
group4676	1.0	0.7017143350441536
group4677	0.0	0.8943638280155705
group4678	3.0	0.4258671820139901
group4679	6.0	0.20153186068551318
group4680	0.0	0.8943638280155705
group4681	0.0	0.8943638280155705
group4682	0.0	0.8943638280155705
group4683	0.0	0.8943638280155705
group4684	4.0	0.32952710682940456
group4685	0.0	0.8943638280155705
group4686	0.0	0.8943638280155705
group4687	0.0	0.8943638280155705
group4688	2.0	0.5471227395928945
group4689	2.0	0.5471227395928945
group4690	1.0	0.7017143350441536
group4691	0.0	0.8943638280155705
group4692	0.0	0.8943638280155705
group4693	0.0	0.8943638280155705
group4694	0.0	0.8943638280155705
group4695	2.0	0.5471227395928945
group4696	0.0	0.8943638280155705
group4697	3.0	0.4258671820139901
group4698	2.0	0.5471227395928945
group4699	0.0	0.8943638280155705
group4700	3.0	0.4258671820139901
group4701	0.0	0.8943638280155705
group4702	0.0	0.8943638280155705
group4703	4.0	0.32952710682940456
group4704	0.0	0.8943638280155705
group4705	0.0	0.8943638280155705
group4706	0.0	0.8943638280155705
group4707	0.0	0.8943638280155705
group4708	0.0	0.8943638280155705
group4709	1.0	0.7017143350441536
group4710	0.0	0.8943638280155705
group4711	0.0	0.8943638280155705
group4712	0.0	0.8943638280155705
group4713	0.0	0.8943638280155705
group4714	0.0	0.8943638280155705
group4715	0.0	0.8943638280155705
group4716	0.0	0.8943638280155705
group4717	7.0	0.16126396995637904
group4718	2.0	0.5471227395928945
group4719	4.0	0.32952710682940456
group4720	0.0	0.8943638280155705
group4721	0.0	0.8943638280155705
group4722	1.0	0.7017143350441536
group4723	0.0	0.8943638280155705
group4724	0.0	0.8943638280155705
group4725	0.0	0.8943638280155705
group4726	0.0	0.8943638280155705
group4727	0.0	0.8943638280155705
group4728	3.0	0.4258671820139901
group4729	0.0	0.8943638280155705
group4730	0.0	0.8943638280155705
group4731	0.0	0.8943638280155705
group4732	0.0	0.8943638280155705
group4733	2.0	0.5471227395928945
group4734	0.0	0.8943638280155705
group4735	0.0	0.8943638280155705
group4736	0.0	0.8943638280155705
group4737	0.0	0.8943638280155705
group4738	0.0	0.8943638280155705
group4739	0.0	0.8943638280155705
group4740	1.0	0.7017143350441536
group4741	0.0	0.8943638280155705
group4742	2.0	0.5471227395928945
group4743	0.0	0.8943638280155705
group4744	0.0	0.8943638280155705
group4745	1.0	0.7017143350441536
group4746	0.0	0.8943638280155705
group4747	0.0	0.8943638280155705
group4748	0.0	0.8943638280155705
group4749	0.0	0.8943638280155705
group4750	0.0	0.8943638280155705
group4751	0.0	0.8943638280155705
group4752	0.0	0.8943638280155705
group4753	9.0	0.10537374861796406
group4754	1.0	0.7017143350441536
group4755	0.0	0.8943638280155705
group4756	0.0	0.8943638280155705
group4757	0.0	0.8943638280155705
group4758	1.0	0.7017143350441536
group4759	3.0	0.4258671820139901
group4760	0.0	0.8943638280155705
group4761	0.0	0.8943638280155705
group4762	0.0	0.8943638280155705
group4763	0.0	0.8943638280155705
group4764	0.0	0.8943638280155705
group4765	0.0	0.8943638280155705
group4766	4.0	0.32952710682940456
group4767	3.0	0.4258671820139901
group4768	0.0	0.8943638280155705
group4769	0.0	0.8943638280155705
group4770	0.0	0.8943638280155705
group4771	1.0	0.7017143350441536
group4772	4.0	0.32952710682940456
group4773	0.0	0.8943638280155705
group4774	1.0	0.7017143350441536
group4775	0.0	0.8943638280155705
group4776	3.0	0.4258671820139901
group4777	0.0	0.8943638280155705
group4778	0.0	0.8943638280155705
group4779	1.0	0.7017143350441536
group4780	0.0	0.8943638280155705
group4781	2.0	0.5471227395928945
group4782	1.0	0.7017143350441536
group4783	0.0	0.8943638280155705
group4784	1.0	0.7017143350441536
group4785	0.0	0.8943638280155705
group4786	1.0	0.7017143350441536
group4787	16.0	0.02403842447189042
group4788	0.0	0.8943638280155705
group4789	0.0	0.8943638280155705
group4790	0.0	0.8943638280155705
group4791	1.0	0.7017143350441536
group4792	0.0	0.8943638280155705
group4793	0.0	0.8943638280155705
group4794	2.0	0.5471227395928945
group4795	3.0	0.4258671820139901
group4796	0.0	0.8943638280155705
group4797	0.0	0.8943638280155705
group4798	0.0	0.8943638280155705
group4799	0.0	0.8943638280155705
group4800	0.0	0.8943638280155705
group4801	1.0	0.7017143350441536
group4802	0.0	0.8943638280155705
group4803	2.0	0.5471227395928945
group4804	0.0	0.8943638280155705
group4805	0.0	0.8943638280155705
group4806	0.0	0.8943638280155705
group4807	0.0	0.8943638280155705
group4808	0.0	0.8943638280155705
group4809	0.0	0.8943638280155705
group4810	0.0	0.8943638280155705
group4811	0.0	0.8943638280155705
group4812	0.0	0.8943638280155705
group4813	1.0	0.7017143350441536
group4814	0.0	0.8943638280155705
group4815	0.0	0.8943638280155705
group4816	0.0	0.8943638280155705
group4817	0.0	0.8943638280155705
group4818	0.0	0.8943638280155705
group4819	3.0	0.4258671820139901
group4820	0.0	0.8943638280155705
group4821	0.0	0.8943638280155705
group4822	0.0	0.8943638280155705
group4823	0.0	0.8943638280155705
group4824	0.0	0.8943638280155705
group4825	2.0	0.5471227395928945
group4826	0.0	0.8943638280155705
group4827	1.0	0.7017143350441536
group4828	0.0	0.8943638280155705
group4829	0.0	0.8943638280155705
group4830	0.0	0.8943638280155705
group4831	0.0	0.8943638280155705
group4832	0.0	0.8943638280155705
group4833	0.0	0.8943638280155705
group4834	0.0	0.8943638280155705
group4835	0.0	0.8943638280155705
group4836	0.0	0.8943638280155705
group4837	0.0	0.8943638280155705
group4838	0.0	0.8943638280155705
group4839	0.0	0.8943638280155705
group4840	6.0	0.20153186068551318
group4841	0.0	0.8943638280155705
group4842	0.0	0.8943638280155705
group4843	0.0	0.8943638280155705
group4844	2.0	0.5471227395928945
group4845	0.0	0.8943638280155705
group4846	0.0	0.8943638280155705
group4847	0.0	0.8943638280155705
group4848	3.0	0.4258671820139901
group4849	0.0	0.8943638280155705
group4850	0.0	0.8943638280155705
group4851	15.0	0.03064084825113577
group4852	0.0	0.8943638280155705
group4853	0.0	0.8943638280155705
group4854	5.0	0.25575597807662104
group4855	0.0	0.8943638280155705
group4856	0.0	0.8943638280155705
group4857	0.0	0.8943638280155705
group4858	0.0	0.8943638280155705
group4859	0.0	0.8943638280155705
group4860	3.0	0.4258671820139901
group4861	19.0	0.011577833935082542
group4862	2.0	0.5471227395928945
group4863	4.0	0.32952710682940456
group4864	0.0	0.8943638280155705
group4865	3.0	0.4258671820139901
group4866	0.0	0.8943638280155705
group4867	0.0	0.8943638280155705
group4868	1.0	0.7017143350441536
group4869	1.0	0.7017143350441536
group4870	0.0	0.8943638280155705
group4871	0.0	0.8943638280155705
group4872	0.0	0.8943638280155705
group4873	0.0	0.8943638280155705
group4874	0.0	0.8943638280155705
group4875	0.0	0.8943638280155705
group4876	0.0	0.8943638280155705
group4877	0.0	0.8943638280155705
group4878	1.0	0.7017143350441536
group4879	0.0	0.8943638280155705
group4880	2.0	0.5471227395928945
group4881	0.0	0.8943638280155705
group4882	0.0	0.8943638280155705
group4883	0.0	0.8943638280155705
group4884	7.0	0.16126396995637904
group4885	0.0	0.8943638280155705
group4886	0.0	0.8943638280155705
group4887	0.0	0.8943638280155705
group4888	0.0	0.8943638280155705
group4889	0.0	0.8943638280155705
group4890	1.0	0.7017143350441536
group4891	0.0	0.8943638280155705
group4892	5.0	0.25575597807662104
group4893	1.0	0.7017143350441536
group4894	0.0	0.8943638280155705
group4895	1.0	0.7017143350441536
group4896	2.0	0.5471227395928945
group4897	2.0	0.5471227395928945
group4898	0.0	0.8943638280155705
group4899	0.0	0.8943638280155705
group4900	0.0	0.8943638280155705
group4901	10.0	0.0872803640284516
group4902	7.0	0.16126396995637904
group4903	3.0	0.4258671820139901
group4904	0.0	0.8943638280155705
group4905	1.0	0.7017143350441536
group4906	0.0	0.8943638280155705
group4907	0.0	0.8943638280155705
group4908	3.0	0.4258671820139901
group4909	0.0	0.8943638280155705
group4910	0.0	0.8943638280155705
group4911	6.0	0.20153186068551318
group4912	0.0	0.8943638280155705
group4913	3.0	0.4258671820139901
group4914	0.0	0.8943638280155705
group4915	3.0	0.4258671820139901
group4916	4.0	0.32952710682940456
group4917	0.0	0.8943638280155705
group4918	0.0	0.8943638280155705
group4919	0.0	0.8943638280155705
group4920	0.0	0.8943638280155705
group4921	0.0	0.8943638280155705
group4922	6.0	0.20153186068551318
group4923	0.0	0.8943638280155705
group4924	0.0	0.8943638280155705
group4925	0.0	0.8943638280155705
group4926	0.0	0.8943638280155705
group4927	1.0	0.7017143350441536
group4928	1.0	0.7017143350441536
group4929	0.0	0.8943638280155705
group4930	5.0	0.25575597807662104
group4931	4.0	0.32952710682940456
group4932	0.0	0.8943638280155705
group4933	0.0	0.8943638280155705
group4934	0.0	0.8943638280155705
group4935	0.0	0.8943638280155705
group4936	0.0	0.8943638280155705
group4937	2.0	0.5471227395928945
group4938	2.0	0.5471227395928945
group4939	5.0	0.25575597807662104
group4940	0.0	0.8943638280155705
group4941	1.0	0.7017143350441536
group4942	1.0	0.7017143350441536
group4943	0.0	0.8943638280155705
group4944	1.0	0.7017143350441536
group4945	0.0	0.8943638280155705
group4946	0.0	0.8943638280155705
group4947	1.0	0.7017143350441536
group4948	0.0	0.8943638280155705
group4949	0.0	0.8943638280155705
group4950	0.0	0.8943638280155705
group4951	0.0	0.8943638280155705
group4952	0.0	0.8943638280155705
group4953	0.0	0.8943638280155705
group4954	1.0	0.7017143350441536
group4955	1.0	0.7017143350441536
group4956	0.0	0.8943638280155705
group4957	0.0	0.8943638280155705
group4958	0.0	0.8943638280155705
group4959	0.0	0.8943638280155705
group4960	2.0	0.5471227395928945
group4961	0.0	0.8943638280155705
group4962	0.0	0.8943638280155705
group4963	0.0	0.8943638280155705
group4964	0.0	0.8943638280155705
group4965	0.0	0.8943638280155705
group4966	1.0	0.7017143350441536
group4967	1.0	0.7017143350441536
group4968	1.0	0.7017143350441536
group4969	2.0	0.5471227395928945
group4970	0.0	0.8943638280155705
group4971	0.0	0.8943638280155705
group4972	1.0	0.7017143350441536
group4973	1.0	0.7017143350441536
group4974	0.0	0.8943638280155705
group4975	0.0	0.8943638280155705
group4976	11.0	0.07226361688422142
group4977	0.0	0.8943638280155705
group4978	0.0	0.8943638280155705
group4979	0.0	0.8943638280155705
group4980	0.0	0.8943638280155705
group4981	4.0	0.32952710682940456
group4982	0.0	0.8943638280155705
group4983	2.0	0.5471227395928945
group4984	0.0	0.8943638280155705
group4985	0.0	0.8943638280155705
group4986	0.0	0.8943638280155705
group4987	0.0	0.8943638280155705
group4988	1.0	0.7017143350441536
group4989	0.0	0.8943638280155705
group4990	0.0	0.8943638280155705
group4991	0.0	0.8943638280155705
group4992	0.0	0.8943638280155705
group4993	0.0	0.8943638280155705
group4994	2.0	0.5471227395928945
group4995	0.0	0.8943638280155705
group4996	0.0	0.8943638280155705
group4997	0.0	0.8943638280155705
group4998	1.0	0.7017143350441536
group4999	7.0	0.16126396995637904
group5000	3.0	0.4258671820139901
group5001	2.0	0.5471227395928945
group5002	0.0	0.8943638280155705
group5003	0.0	0.8943638280155705
group5004	0.0	0.8943638280155705
group5005	0.0	0.8943638280155705
group5006	0.0	0.8943638280155705
group5007	0.0	0.8943638280155705
group5008	4.0	0.32952710682940456
group5009	0.0	0.8943638280155705
group5010	1.0	0.7017143350441536
group5011	0.0	0.8943638280155705
group5012	0.0	0.8943638280155705
group5013	0.0	0.8943638280155705
group5014	0.0	0.8943638280155705
group5015	0.0	0.8943638280155705
group5016	1.0	0.7017143350441536
group5017	0.0	0.8943638280155705
group5018	1.0	0.7017143350441536
group5019	0.0	0.8943638280155705
group5020	0.0	0.8943638280155705
group5021	3.0	0.4258671820139901
group5022	0.0	0.8943638280155705
group5023	0.0	0.8943638280155705
group5024	1.0	0.7017143350441536
group5025	3.0	0.4258671820139901
group5026	4.0	0.32952710682940456
group5027	4.0	0.32952710682940456
group5028	4.0	0.32952710682940456
group5029	2.0	0.5471227395928945
group5030	0.0	0.8943638280155705
group5031	0.0	0.8943638280155705
group5032	0.0	0.8943638280155705
group5033	11.0	0.07226361688422142
group5034	1.0	0.7017143350441536
group5035	0.0	0.8943638280155705
group5036	3.0	0.4258671820139901
group5037	1.0	0.7017143350441536
group5038	4.0	0.32952710682940456
group5039	0.0	0.8943638280155705
group5040	0.0	0.8943638280155705
group5041	3.0	0.4258671820139901
group5042	1.0	0.7017143350441536
group5043	0.0	0.8943638280155705
group5044	7.0	0.16126396995637904
group5045	0.0	0.8943638280155705
group5046	0.0	0.8943638280155705
group5047	0.0	0.8943638280155705
group5048	1.0	0.7017143350441536
group5049	0.0	0.8943638280155705
group5050	0.0	0.8943638280155705
group5051	0.0	0.8943638280155705
group5052	0.0	0.8943638280155705
group5053	8.0	0.12980346228683307
group5054	0.0	0.8943638280155705
group5055	0.0	0.8943638280155705
group5056	0.0	0.8943638280155705
group5057	0.0	0.8943638280155705
group5058	0.0	0.8943638280155705
group5059	0.0	0.8943638280155705
group5060	0.0	0.8943638280155705
group5061	0.0	0.8943638280155705
group5062	0.0	0.8943638280155705
group5063	0.0	0.8943638280155705
group5064	1.0	0.7017143350441536
group5065	0.0	0.8943638280155705
group5066	0.0	0.8943638280155705
group5067	0.0	0.8943638280155705
group5068	1.0	0.7017143350441536
group5069	0.0	0.8943638280155705
group5070	0.0	0.8943638280155705
group5071	8.0	0.12980346228683307
group5072	0.0	0.8943638280155705
group5073	0.0	0.8943638280155705
group5074	0.0	0.8943638280155705
group5075	0.0	0.8943638280155705
group5076	0.0	0.8943638280155705
group5077	1.0	0.7017143350441536
group5078	0.0	0.8943638280155705
group5079	0.0	0.8943638280155705
group5080	0.0	0.8943638280155705
group5081	0.0	0.8943638280155705
group5082	0.0	0.8943638280155705
group5083	1.0	0.7017143350441536
group5084	3.0	0.4258671820139901
group5085	0.0	0.8943638280155705
group5086	1.0	0.7017143350441536
group5087	0.0	0.8943638280155705
group5088	0.0	0.8943638280155705
group5089	2.0	0.5471227395928945
group5090	0.0	0.8943638280155705
group5091	0.0	0.8943638280155705
group5092	0.0	0.8943638280155705
group5093	0.0	0.8943638280155705
group5094	0.0	0.8943638280155705
group5095	1.0	0.7017143350441536
group5096	0.0	0.8943638280155705
group5097	0.0	0.8943638280155705
group5098	0.0	0.8943638280155705
group5099	0.0	0.8943638280155705
group5100	0.0	0.8943638280155705
group5101	0.0	0.8943638280155705
group5102	1.0	0.7017143350441536
group5103	3.0	0.4258671820139901
group5104	1.0	0.7017143350441536
group5105	0.0	0.8943638280155705
group5106	0.0	0.8943638280155705
group5107	0.0	0.8943638280155705
group5108	0.0	0.8943638280155705
group5109	3.0	0.4258671820139901
group5110	0.0	0.8943638280155705
group5111	0.0	0.8943638280155705
group5112	0.0	0.8943638280155705
group5113	0.0	0.8943638280155705
group5114	2.0	0.5471227395928945
group5115	0.0	0.8943638280155705
group5116	0.0	0.8943638280155705
group5117	0.0	0.8943638280155705
group5118	0.0	0.8943638280155705
group5119	1.0	0.7017143350441536
group5120	6.0	0.20153186068551318
group5121	0.0	0.8943638280155705
group5122	0.0	0.8943638280155705
group5123	0.0	0.8943638280155705
group5124	0.0	0.8943638280155705
group5125	0.0	0.8943638280155705
group5126	0.0	0.8943638280155705
group5127	0.0	0.8943638280155705
group5128	2.0	0.5471227395928945
group5129	0.0	0.8943638280155705
group5130	1.0	0.7017143350441536
group5131	0.0	0.8943638280155705
group5132	0.0	0.8943638280155705
group5133	0.0	0.8943638280155705
group5134	12.0	0.05912239658574735
group5135	0.0	0.8943638280155705
group5136	2.0	0.5471227395928945
group5137	0.0	0.8943638280155705
group5138	0.0	0.8943638280155705
group5139	0.0	0.8943638280155705
group5140	0.0	0.8943638280155705
group5141	0.0	0.8943638280155705
group5142	2.0	0.5471227395928945
group5143	0.0	0.8943638280155705
group5144	0.0	0.8943638280155705
group5145	0.0	0.8943638280155705
group5146	0.0	0.8943638280155705
group5147	0.0	0.8943638280155705
group5148	0.0	0.8943638280155705
group5149	1.0	0.7017143350441536
group5150	0.0	0.8943638280155705
group5151	0.0	0.8943638280155705
group5152	7.0	0.16126396995637904
group5153	0.0	0.8943638280155705
group5154	1.0	0.7017143350441536
group5155	0.0	0.8943638280155705
group5156	2.0	0.5471227395928945
group5157	0.0	0.8943638280155705
group5158	0.0	0.8943638280155705
group5159	0.0	0.8943638280155705
group5160	7.0	0.16126396995637904
group5161	0.0	0.8943638280155705
group5162	0.0	0.8943638280155705
group5163	0.0	0.8943638280155705
group5164	0.0	0.8943638280155705
group5165	0.0	0.8943638280155705
group5166	0.0	0.8943638280155705
group5167	0.0	0.8943638280155705
group5168	2.0	0.5471227395928945
group5169	0.0	0.8943638280155705
group5170	0.0	0.8943638280155705
group5171	2.0	0.5471227395928945
group5172	0.0	0.8943638280155705
group5173	4.0	0.32952710682940456
group5174	0.0	0.8943638280155705
group5175	3.0	0.4258671820139901
group5176	0.0	0.8943638280155705
group5177	0.0	0.8943638280155705
group5178	0.0	0.8943638280155705
group5179	0.0	0.8943638280155705
group5180	0.0	0.8943638280155705
group5181	2.0	0.5471227395928945
group5182	0.0	0.8943638280155705
group5183	2.0	0.5471227395928945
group5184	0.0	0.8943638280155705
group5185	3.0	0.4258671820139901
group5186	1.0	0.7017143350441536
group5187	0.0	0.8943638280155705
group5188	0.0	0.8943638280155705
group5189	1.0	0.7017143350441536
group5190	0.0	0.8943638280155705
group5191	0.0	0.8943638280155705
group5192	0.0	0.8943638280155705
group5193	0.0	0.8943638280155705
group5194	0.0	0.8943638280155705
group5195	0.0	0.8943638280155705
group5196	1.0	0.7017143350441536
group5197	1.0	0.7017143350441536
group5198	1.0	0.7017143350441536
group5199	0.0	0.8943638280155705
group5200	0.0	0.8943638280155705
group5201	9.0	0.10537374861796406
group5202	2.0	0.5471227395928945
group5203	2.0	0.5471227395928945
group5204	0.0	0.8943638280155705
group5205	0.0	0.8943638280155705
group5206	0.0	0.8943638280155705
group5207	0.0	0.8943638280155705
group5208	0.0	0.8943638280155705
group5209	0.0	0.8943638280155705
group5210	0.0	0.8943638280155705
group5211	3.0	0.4258671820139901
group5212	1.0	0.7017143350441536
group5213	0.0	0.8943638280155705
group5214	0.0	0.8943638280155705
group5215	2.0	0.5471227395928945
group5216	0.0	0.8943638280155705
group5217	0.0	0.8943638280155705
group5218	0.0	0.8943638280155705
group5219	0.0	0.8943638280155705
group5220	0.0	0.8943638280155705
group5221	3.0	0.4258671820139901
group5222	0.0	0.8943638280155705
group5223	1.0	0.7017143350441536
group5224	0.0	0.8943638280155705
group5225	0.0	0.8943638280155705
group5226	0.0	0.8943638280155705
group5227	1.0	0.7017143350441536
group5228	1.0	0.7017143350441536
group5229	0.0	0.8943638280155705
group5230	0.0	0.8943638280155705
group5231	0.0	0.8943638280155705
group5232	1.0	0.7017143350441536
group5233	4.0	0.32952710682940456
group5234	0.0	0.8943638280155705
group5235	0.0	0.8943638280155705
group5236	0.0	0.8943638280155705
group5237	0.0	0.8943638280155705
group5238	1.0	0.7017143350441536
group5239	0.0	0.8943638280155705
group5240	1.0	0.7017143350441536
group5241	0.0	0.8943638280155705
group5242	2.0	0.5471227395928945
group5243	1.0	0.7017143350441536
group5244	0.0	0.8943638280155705
group5245	0.0	0.8943638280155705
group5246	3.0	0.4258671820139901
group5247	6.0	0.20153186068551318
group5248	0.0	0.8943638280155705
group5249	0.0	0.8943638280155705
group5250	0.0	0.8943638280155705
group5251	1.0	0.7017143350441536
group5252	2.0	0.5471227395928945
group5253	1.0	0.7017143350441536
group5254	0.0	0.8943638280155705
group5255	0.0	0.8943638280155705
group5256	0.0	0.8943638280155705
group5257	0.0	0.8943638280155705
group5258	2.0	0.5471227395928945
group5259	0.0	0.8943638280155705
group5260	0.0	0.8943638280155705
group5261	0.0	0.8943638280155705
group5262	0.0	0.8943638280155705
group5263	0.0	0.8943638280155705
group5264	0.0	0.8943638280155705
group5265	0.0	0.8943638280155705
group5266	0.0	0.8943638280155705
group5267	0.0	0.8943638280155705
group5268	0.0	0.8943638280155705
group5269	0.0	0.8943638280155705
group5270	0.0	0.8943638280155705
group5271	0.0	0.8943638280155705
group5272	1.0	0.7017143350441536
group5273	7.0	0.16126396995637904
group5274	0.0	0.8943638280155705
group5275	0.0	0.8943638280155705
group5276	0.0	0.8943638280155705
group5277	0.0	0.8943638280155705
group5278	2.0	0.5471227395928945
group5279	0.0	0.8943638280155705
group5280	0.0	0.8943638280155705
group5281	0.0	0.8943638280155705
group5282	2.0	0.5471227395928945
group5283	1.0	0.7017143350441536
group5284	3.0	0.4258671820139901
group5285	4.0	0.32952710682940456
group5286	2.0	0.5471227395928945
group5287	3.0	0.4258671820139901
group5288	1.0	0.7017143350441536
group5289	1.0	0.7017143350441536
group5290	0.0	0.8943638280155705
group5291	2.0	0.5471227395928945
group5292	0.0	0.8943638280155705
group5293	0.0	0.8943638280155705
group5294	0.0	0.8943638280155705
group5295	2.0	0.5471227395928945
group5296	0.0	0.8943638280155705
group5297	0.0	0.8943638280155705
group5298	0.0	0.8943638280155705
group5299	0.0	0.8943638280155705
group5300	0.0	0.8943638280155705
group5301	0.0	0.8943638280155705
group5302	0.0	0.8943638280155705
group5303	0.0	0.8943638280155705
group5304	1.0	0.7017143350441536
group5305	0.0	0.8943638280155705
group5306	0.0	0.8943638280155705
group5307	0.0	0.8943638280155705
group5308	6.0	0.20153186068551318
group5309	1.0	0.7017143350441536
group5310	1.0	0.7017143350441536
group5311	0.0	0.8943638280155705
group5312	0.0	0.8943638280155705
group5313	1.0	0.7017143350441536
group5314	0.0	0.8943638280155705
group5315	0.0	0.8943638280155705
group5316	0.0	0.8943638280155705
group5317	1.0	0.7017143350441536
group5318	0.0	0.8943638280155705
group5319	0.0	0.8943638280155705
group5320	6.0	0.20153186068551318
group5321	5.0	0.25575597807662104
group5322	0.0	0.8943638280155705
group5323	0.0	0.8943638280155705
group5324	0.0	0.8943638280155705
group5325	0.0	0.8943638280155705
group5326	0.0	0.8943638280155705
group5327	3.0	0.4258671820139901
group5328	3.0	0.4258671820139901
group5329	1.0	0.7017143350441536
group5330	0.0	0.8943638280155705
group5331	0.0	0.8943638280155705
group5332	0.0	0.8943638280155705
group5333	1.0	0.7017143350441536
group5334	0.0	0.8943638280155705
group5335	2.0	0.5471227395928945
group5336	1.0	0.7017143350441536
group5337	0.0	0.8943638280155705
group5338	4.0	0.32952710682940456
group5339	0.0	0.8943638280155705
group5340	3.0	0.4258671820139901
group5341	0.0	0.8943638280155705
group5342	1.0	0.7017143350441536
group5343	0.0	0.8943638280155705
group5344	0.0	0.8943638280155705
group5345	0.0	0.8943638280155705
group5346	2.0	0.5471227395928945
group5347	0.0	0.8943638280155705
group5348	0.0	0.8943638280155705
group5349	0.0	0.8943638280155705
group5350	0.0	0.8943638280155705
group5351	0.0	0.8943638280155705
group5352	0.0	0.8943638280155705
group5353	0.0	0.8943638280155705
group5354	1.0	0.7017143350441536
group5355	0.0	0.8943638280155705
group5356	8.0	0.12980346228683307
group5357	0.0	0.8943638280155705
group5358	0.0	0.8943638280155705
group5359	0.0	0.8943638280155705
group5360	0.0	0.8943638280155705
group5361	0.0	0.8943638280155705
group5362	1.0	0.7017143350441536
group5363	0.0	0.8943638280155705
group5364	0.0	0.8943638280155705
group5365	0.0	0.8943638280155705
group5366	0.0	0.8943638280155705
group5367	1.0	0.7017143350441536
group5368	6.0	0.20153186068551318
group5369	0.0	0.8943638280155705
group5370	0.0	0.8943638280155705
group5371	0.0	0.8943638280155705
group5372	3.0	0.4258671820139901
group5373	0.0	0.8943638280155705
group5374	0.0	0.8943638280155705
group5375	0.0	0.8943638280155705
group5376	0.0	0.8943638280155705
group5377	0.0	0.8943638280155705
group5378	0.0	0.8943638280155705
group5379	0.0	0.8943638280155705
group5380	0.0	0.8943638280155705
group5381	1.0	0.7017143350441536
group5382	0.0	0.8943638280155705
group5383	0.0	0.8943638280155705
group5384	1.0	0.7017143350441536
group5385	3.0	0.4258671820139901
group5386	0.0	0.8943638280155705
group5387	0.0	0.8943638280155705
group5388	0.0	0.8943638280155705
group5389	0.0	0.8943638280155705
group5390	0.0	0.8943638280155705
group5391	0.0	0.8943638280155705
group5392	0.0	0.8943638280155705
group5393	1.0	0.7017143350441536
group5394	2.0	0.5471227395928945
group5395	0.0	0.8943638280155705
group5396	0.0	0.8943638280155705
group5397	0.0	0.8943638280155705
group5398	0.0	0.8943638280155705
group5399	0.0	0.8943638280155705
group5400	0.0	0.8943638280155705
group5401	0.0	0.8943638280155705
group5402	5.0	0.25575597807662104
group5403	0.0	0.8943638280155705
group5404	0.0	0.8943638280155705
group5405	0.0	0.8943638280155705
group5406	0.0	0.8943638280155705
