	n	p
group4559	3.0	0.6673870832875023
group4560	3.0	0.6673870832875023
group4561	0.0	0.9468325625459568
group4562	0.0	0.9468325625459568
group4563	1.0	0.8443412602201559
group4564	6.0	0.46146120387649664
group4565	1.0	0.8443412602201559
group4566	0.0	0.9468325625459568
group4567	0.0	0.9468325625459568
group4568	0.0	0.9468325625459568
group4569	4.0	0.5915711647410568
group4570	1.0	0.8443412602201559
group4571	0.0	0.9468325625459568
group4572	0.0	0.9468325625459568
group4573	0.0	0.9468325625459568
group4574	27.0	0.0297246551158928
group4575	0.0	0.9468325625459568
group4576	0.0	0.9468325625459568
group4577	3.0	0.6673870832875023
group4578	1.0	0.8443412602201559
group4579	4.0	0.5915711647410568
group4580	0.0	0.9468325625459568
group4581	2.0	0.7512491363337744
group4582	0.0	0.9468325625459568
group4583	9.0	0.3126147340928595
group4584	0.0	0.9468325625459568
group4585	0.0	0.9468325625459568
group4586	0.0	0.9468325625459568
group4587	1.0	0.8443412602201559
group4588	0.0	0.9468325625459568
group4589	3.0	0.6673870832875023
group4590	3.0	0.6673870832875023
group4591	0.0	0.9468325625459568
group4592	0.0	0.9468325625459568
group4593	1.0	0.8443412602201559
group4594	0.0	0.9468325625459568
group4595	1.0	0.8443412602201559
group4596	2.0	0.7512491363337744
group4597	1.0	0.8443412602201559
group4598	5.0	0.5233137832430015
group4599	8.0	0.3569342822366126
group4600	1.0	0.8443412602201559
group4601	2.0	0.7512491363337744
group4602	9.0	0.3126147340928595
group4603	0.0	0.9468325625459568
group4604	0.0	0.9468325625459568
group4605	2.0	0.7512491363337744
group4606	8.0	0.3569342822366126
group4607	7.0	0.40629928352729233
group4608	4.0	0.5915711647410568
group4609	0.0	0.9468325625459568
group4610	1.0	0.8443412602201559
group4611	2.0	0.7512491363337744
group4612	0.0	0.9468325625459568
group4613	12.0	0.2107325879388357
group4614	0.0	0.9468325625459568
group4615	3.0	0.6673870832875023
group4616	4.0	0.5915711647410568
group4617	0.0	0.9468325625459568
group4618	0.0	0.9468325625459568
group4619	1.0	0.8443412602201559
group4620	1.0	0.8443412602201559
group4621	1.0	0.8443412602201559
group4622	2.0	0.7512491363337744
group4623	0.0	0.9468325625459568
group4624	19.0	0.08413444104996294
group4625	1.0	0.8443412602201559
group4626	0.0	0.9468325625459568
group4627	0.0	0.9468325625459568
group4628	2.0	0.7512491363337744
group4629	0.0	0.9468325625459568
group4630	4.0	0.5915711647410568
group4631	7.0	0.40629928352729233
group4632	0.0	0.9468325625459568
group4633	0.0	0.9468325625459568
group4634	0.0	0.9468325625459568
group4635	5.0	0.5233137832430015
group4636	0.0	0.9468325625459568
group4637	1.0	0.8443412602201559
group4638	1.0	0.8443412602201559
group4639	0.0	0.9468325625459568
group4640	0.0	0.9468325625459568
group4641	6.0	0.46146120387649664
group4642	2.0	0.7512491363337744
group4643	0.0	0.9468325625459568
group4644	1.0	0.8443412602201559
group4645	0.0	0.9468325625459568
group4646	1.0	0.8443412602201559
group4647	2.0	0.7512491363337744
group4648	11.0	0.24017069866795293
group4649	7.0	0.40629928352729233
group4650	1.0	0.8443412602201559
group4651	5.0	0.5233137832430015
group4652	0.0	0.9468325625459568
group4653	0.0	0.9468325625459568
group4654	27.0	0.0297246551158928
group4655	0.0	0.9468325625459568
group4656	4.0	0.5915711647410568
group4657	0.0	0.9468325625459568
group4658	3.0	0.6673870832875023
group4659	1.0	0.8443412602201559
group4660	3.0	0.6673870832875023
group4661	7.0	0.40629928352729233
group4662	4.0	0.5915711647410568
group4663	3.0	0.6673870832875023
group4664	0.0	0.9468325625459568
group4665	0.0	0.9468325625459568
group4666	1.0	0.8443412602201559
group4667	10.0	0.27386886149409484
group4668	0.0	0.9468325625459568
group4669	1.0	0.8443412602201559
group4670	1.0	0.8443412602201559
group4671	8.0	0.3569342822366126
group4672	2.0	0.7512491363337744
group4673	8.0	0.3569342822366126
group4674	2.0	0.7512491363337744
group4675	0.0	0.9468325625459568
group4676	4.0	0.5915711647410568
group4677	0.0	0.9468325625459568
group4678	14.0	0.16232380099836197
group4679	18.0	0.0958544120619827
group4680	3.0	0.6673870832875023
group4681	0.0	0.9468325625459568
group4682	1.0	0.8443412602201559
group4683	0.0	0.9468325625459568
group4684	9.0	0.3126147340928595
group4685	0.0	0.9468325625459568
group4686	3.0	0.6673870832875023
group4687	5.0	0.5233137832430015
group4688	5.0	0.5233137832430015
group4689	9.0	0.3126147340928595
group4690	13.0	0.184932585819308
group4691	0.0	0.9468325625459568
group4692	0.0	0.9468325625459568
group4693	0.0	0.9468325625459568
group4694	0.0	0.9468325625459568
group4695	6.0	0.46146120387649664
group4696	2.0	0.7512491363337744
group4697	10.0	0.27386886149409484
group4698	7.0	0.40629928352729233
group4699	0.0	0.9468325625459568
group4700	8.0	0.3569342822366126
group4701	1.0	0.8443412602201559
group4702	0.0	0.9468325625459568
group4703	5.0	0.5233137832430015
group4704	0.0	0.9468325625459568
group4705	0.0	0.9468325625459568
group4706	3.0	0.6673870832875023
group4707	2.0	0.7512491363337744
group4708	0.0	0.9468325625459568
group4709	4.0	0.5915711647410568
group4710	1.0	0.8443412602201559
group4711	1.0	0.8443412602201559
group4712	0.0	0.9468325625459568
group4713	0.0	0.9468325625459568
group4714	0.0	0.9468325625459568
group4715	0.0	0.9468325625459568
group4716	0.0	0.9468325625459568
group4717	22.0	0.05758536444158919
group4718	5.0	0.5233137832430015
group4719	7.0	0.40629928352729233
group4720	0.0	0.9468325625459568
group4721	0.0	0.9468325625459568
group4722	2.0	0.7512491363337744
group4723	5.0	0.5233137832430015
group4724	1.0	0.8443412602201559
group4725	0.0	0.9468325625459568
group4726	0.0	0.9468325625459568
group4727	3.0	0.6673870832875023
group4728	10.0	0.27386886149409484
group4729	6.0	0.46146120387649664
group4730	0.0	0.9468325625459568
group4731	0.0	0.9468325625459568
group4732	1.0	0.8443412602201559
group4733	5.0	0.5233137832430015
group4734	0.0	0.9468325625459568
group4735	0.0	0.9468325625459568
group4736	0.0	0.9468325625459568
group4737	9.0	0.3126147340928595
group4738	0.0	0.9468325625459568
group4739	0.0	0.9468325625459568
group4740	7.0	0.40629928352729233
group4741	0.0	0.9468325625459568
group4742	11.0	0.24017069866795293
group4743	4.0	0.5915711647410568
group4744	1.0	0.8443412602201559
group4745	3.0	0.6673870832875023
group4746	0.0	0.9468325625459568
group4747	2.0	0.7512491363337744
group4748	0.0	0.9468325625459568
group4749	0.0	0.9468325625459568
group4750	1.0	0.8443412602201559
group4751	3.0	0.6673870832875023
group4752	0.0	0.9468325625459568
group4753	12.0	0.2107325879388357
group4754	3.0	0.6673870832875023
group4755	0.0	0.9468325625459568
group4756	0.0	0.9468325625459568
group4757	1.0	0.8443412602201559
group4758	2.0	0.7512491363337744
group4759	5.0	0.5233137832430015
group4760	0.0	0.9468325625459568
group4761	0.0	0.9468325625459568
group4762	2.0	0.7512491363337744
group4763	0.0	0.9468325625459568
group4764	2.0	0.7512491363337744
group4765	0.0	0.9468325625459568
group4766	7.0	0.40629928352729233
group4767	9.0	0.3126147340928595
group4768	0.0	0.9468325625459568
group4769	0.0	0.9468325625459568
group4770	1.0	0.8443412602201559
group4771	5.0	0.5233137832430015
group4772	6.0	0.46146120387649664
group4773	3.0	0.6673870832875023
group4774	9.0	0.3126147340928595
group4775	0.0	0.9468325625459568
group4776	8.0	0.3569342822366126
group4777	0.0	0.9468325625459568
group4778	0.0	0.9468325625459568
group4779	6.0	0.46146120387649664
group4780	1.0	0.8443412602201559
group4781	10.0	0.27386886149409484
group4782	4.0	0.5915711647410568
group4783	0.0	0.9468325625459568
group4784	5.0	0.5233137832430015
group4785	0.0	0.9468325625459568
group4786	4.0	0.5915711647410568
group4787	37.0	0.005932442427182242
group4788	0.0	0.9468325625459568
group4789	0.0	0.9468325625459568
group4790	2.0	0.7512491363337744
group4791	7.0	0.40629928352729233
group4792	2.0	0.7512491363337744
group4793	0.0	0.9468325625459568
group4794	9.0	0.3126147340928595
group4795	6.0	0.46146120387649664
group4796	0.0	0.9468325625459568
group4797	6.0	0.46146120387649664
group4798	0.0	0.9468325625459568
group4799	0.0	0.9468325625459568
group4800	0.0	0.9468325625459568
group4801	7.0	0.40629928352729233
group4802	1.0	0.8443412602201559
group4803	19.0	0.08413444104996294
group4804	2.0	0.7512491363337744
group4805	0.0	0.9468325625459568
group4806	0.0	0.9468325625459568
group4807	4.0	0.5915711647410568
group4808	0.0	0.9468325625459568
group4809	2.0	0.7512491363337744
group4810	5.0	0.5233137832430015
group4811	0.0	0.9468325625459568
group4812	1.0	0.8443412602201559
group4813	2.0	0.7512491363337744
group4814	0.0	0.9468325625459568
group4815	2.0	0.7512491363337744
group4816	4.0	0.5915711647410568
group4817	4.0	0.5915711647410568
group4818	3.0	0.6673870832875023
group4819	10.0	0.27386886149409484
group4820	1.0	0.8443412602201559
group4821	2.0	0.7512491363337744
group4822	2.0	0.7512491363337744
group4823	2.0	0.7512491363337744
group4824	0.0	0.9468325625459568
group4825	8.0	0.3569342822366126
group4826	1.0	0.8443412602201559
group4827	7.0	0.40629928352729233
group4828	1.0	0.8443412602201559
group4829	1.0	0.8443412602201559
group4830	0.0	0.9468325625459568
group4831	1.0	0.8443412602201559
group4832	0.0	0.9468325625459568
group4833	0.0	0.9468325625459568
group4834	0.0	0.9468325625459568
group4835	0.0	0.9468325625459568
group4836	0.0	0.9468325625459568
group4837	1.0	0.8443412602201559
group4838	0.0	0.9468325625459568
group4839	0.0	0.9468325625459568
group4840	13.0	0.184932585819308
group4841	2.0	0.7512491363337744
group4842	0.0	0.9468325625459568
group4843	1.0	0.8443412602201559
group4844	3.0	0.6673870832875023
group4845	1.0	0.8443412602201559
group4846	1.0	0.8443412602201559
group4847	0.0	0.9468325625459568
group4848	13.0	0.184932585819308
group4849	0.0	0.9468325625459568
group4850	1.0	0.8443412602201559
group4851	27.0	0.0297246551158928
group4852	5.0	0.5233137832430015
group4853	4.0	0.5915711647410568
group4854	16.0	0.12473499676968136
group4855	0.0	0.9468325625459568
group4856	0.0	0.9468325625459568
group4857	1.0	0.8443412602201559
group4858	0.0	0.9468325625459568
group4859	0.0	0.9468325625459568
group4860	7.0	0.40629928352729233
group4861	30.0	0.018886272761556244
group4862	8.0	0.3569342822366126
group4863	17.0	0.10938396196263124
group4864	0.0	0.9468325625459568
group4865	10.0	0.27386886149409484
group4866	1.0	0.8443412602201559
group4867	0.0	0.9468325625459568
group4868	3.0	0.6673870832875023
group4869	6.0	0.46146120387649664
group4870	0.0	0.9468325625459568
group4871	1.0	0.8443412602201559
group4872	0.0	0.9468325625459568
group4873	0.0	0.9468325625459568
group4874	1.0	0.8443412602201559
group4875	0.0	0.9468325625459568
group4876	0.0	0.9468325625459568
group4877	0.0	0.9468325625459568
group4878	1.0	0.8443412602201559
group4879	0.0	0.9468325625459568
group4880	6.0	0.46146120387649664
group4881	1.0	0.8443412602201559
group4882	0.0	0.9468325625459568
group4883	2.0	0.7512491363337744
group4884	10.0	0.27386886149409484
group4885	0.0	0.9468325625459568
group4886	1.0	0.8443412602201559
group4887	0.0	0.9468325625459568
group4888	0.0	0.9468325625459568
group4889	2.0	0.7512491363337744
group4890	7.0	0.40629928352729233
group4891	0.0	0.9468325625459568
group4892	9.0	0.3126147340928595
group4893	4.0	0.5915711647410568
group4894	0.0	0.9468325625459568
group4895	6.0	0.46146120387649664
group4896	6.0	0.46146120387649664
group4897	7.0	0.40629928352729233
group4898	1.0	0.8443412602201559
group4899	2.0	0.7512491363337744
group4900	2.0	0.7512491363337744
group4901	21.0	0.06539332320508841
group4902	17.0	0.10938396196263124
group4903	11.0	0.24017069866795293
group4904	0.0	0.9468325625459568
group4905	3.0	0.6673870832875023
group4906	0.0	0.9468325625459568
group4907	1.0	0.8443412602201559
group4908	7.0	0.40629928352729233
group4909	0.0	0.9468325625459568
group4910	0.0	0.9468325625459568
group4911	21.0	0.06539332320508841
group4912	0.0	0.9468325625459568
group4913	5.0	0.5233137832430015
group4914	1.0	0.8443412602201559
group4915	7.0	0.40629928352729233
group4916	13.0	0.184932585819308
group4917	0.0	0.9468325625459568
group4918	2.0	0.7512491363337744
group4919	1.0	0.8443412602201559
group4920	0.0	0.9468325625459568
group4921	0.0	0.9468325625459568
group4922	12.0	0.2107325879388357
group4923	0.0	0.9468325625459568
group4924	4.0	0.5915711647410568
group4925	0.0	0.9468325625459568
group4926	0.0	0.9468325625459568
group4927	5.0	0.5233137832430015
group4928	4.0	0.5915711647410568
group4929	0.0	0.9468325625459568
group4930	9.0	0.3126147340928595
group4931	15.0	0.14237348814712353
group4932	4.0	0.5915711647410568
group4933	0.0	0.9468325625459568
group4934	0.0	0.9468325625459568
group4935	0.0	0.9468325625459568
group4936	0.0	0.9468325625459568
group4937	6.0	0.46146120387649664
group4938	8.0	0.3569342822366126
group4939	8.0	0.3569342822366126
group4940	4.0	0.5915711647410568
group4941	3.0	0.6673870832875023
group4942	6.0	0.46146120387649664
group4943	0.0	0.9468325625459568
group4944	11.0	0.24017069866795293
group4945	1.0	0.8443412602201559
group4946	3.0	0.6673870832875023
group4947	5.0	0.5233137832430015
group4948	0.0	0.9468325625459568
group4949	0.0	0.9468325625459568
group4950	5.0	0.5233137832430015
group4951	1.0	0.8443412602201559
group4952	0.0	0.9468325625459568
group4953	0.0	0.9468325625459568
group4954	5.0	0.5233137832430015
group4955	4.0	0.5915711647410568
group4956	0.0	0.9468325625459568
group4957	0.0	0.9468325625459568
group4958	0.0	0.9468325625459568
group4959	0.0	0.9468325625459568
group4960	6.0	0.46146120387649664
group4961	0.0	0.9468325625459568
group4962	0.0	0.9468325625459568
group4963	0.0	0.9468325625459568
group4964	1.0	0.8443412602201559
group4965	0.0	0.9468325625459568
group4966	1.0	0.8443412602201559
group4967	1.0	0.8443412602201559
group4968	3.0	0.6673870832875023
group4969	4.0	0.5915711647410568
group4970	0.0	0.9468325625459568
group4971	3.0	0.6673870832875023
group4972	8.0	0.3569342822366126
group4973	5.0	0.5233137832430015
group4974	0.0	0.9468325625459568
group4975	1.0	0.8443412602201559
group4976	31.0	0.016019389207929124
group4977	3.0	0.6673870832875023
group4978	0.0	0.9468325625459568
group4979	0.0	0.9468325625459568
group4980	0.0	0.9468325625459568
group4981	10.0	0.27386886149409484
group4982	3.0	0.6673870832875023
group4983	2.0	0.7512491363337744
group4984	0.0	0.9468325625459568
group4985	0.0	0.9468325625459568
group4986	0.0	0.9468325625459568
group4987	1.0	0.8443412602201559
group4988	2.0	0.7512491363337744
group4989	0.0	0.9468325625459568
group4990	5.0	0.5233137832430015
group4991	1.0	0.8443412602201559
group4992	0.0	0.9468325625459568
group4993	0.0	0.9468325625459568
group4994	6.0	0.46146120387649664
group4995	0.0	0.9468325625459568
group4996	0.0	0.9468325625459568
group4997	3.0	0.6673870832875023
group4998	2.0	0.7512491363337744
group4999	18.0	0.0958544120619827
group5000	8.0	0.3569342822366126
group5001	9.0	0.3126147340928595
group5002	0.0	0.9468325625459568
group5003	2.0	0.7512491363337744
group5004	0.0	0.9468325625459568
group5005	0.0	0.9468325625459568
group5006	2.0	0.7512491363337744
group5007	1.0	0.8443412602201559
group5008	21.0	0.06539332320508841
group5009	0.0	0.9468325625459568
group5010	2.0	0.7512491363337744
group5011	0.0	0.9468325625459568
group5012	4.0	0.5915711647410568
group5013	0.0	0.9468325625459568
group5014	0.0	0.9468325625459568
group5015	3.0	0.6673870832875023
group5016	6.0	0.46146120387649664
group5017	1.0	0.8443412602201559
group5018	4.0	0.5915711647410568
group5019	0.0	0.9468325625459568
group5020	6.0	0.46146120387649664
group5021	10.0	0.27386886149409484
group5022	0.0	0.9468325625459568
group5023	1.0	0.8443412602201559
group5024	1.0	0.8443412602201559
group5025	8.0	0.3569342822366126
group5026	12.0	0.2107325879388357
group5027	7.0	0.40629928352729233
group5028	12.0	0.2107325879388357
group5029	5.0	0.5233137832430015
group5030	0.0	0.9468325625459568
group5031	3.0	0.6673870832875023
group5032	0.0	0.9468325625459568
group5033	18.0	0.0958544120619827
group5034	4.0	0.5915711647410568
group5035	0.0	0.9468325625459568
group5036	8.0	0.3569342822366126
group5037	1.0	0.8443412602201559
group5038	24.0	0.044587399773079885
group5039	8.0	0.3569342822366126
group5040	0.0	0.9468325625459568
group5041	8.0	0.3569342822366126
group5042	4.0	0.5915711647410568
group5043	0.0	0.9468325625459568
group5044	23.0	0.050750711135627194
group5045	4.0	0.5915711647410568
group5046	2.0	0.7512491363337744
group5047	0.0	0.9468325625459568
group5048	11.0	0.24017069866795293
group5049	1.0	0.8443412602201559
group5050	0.0	0.9468325625459568
group5051	3.0	0.6673870832875023
group5052	0.0	0.9468325625459568
group5053	16.0	0.12473499676968136
group5054	8.0	0.3569342822366126
group5055	0.0	0.9468325625459568
group5056	0.0	0.9468325625459568
group5057	2.0	0.7512491363337744
group5058	0.0	0.9468325625459568
group5059	0.0	0.9468325625459568
group5060	0.0	0.9468325625459568
group5061	2.0	0.7512491363337744
group5062	1.0	0.8443412602201559
group5063	2.0	0.7512491363337744
group5064	3.0	0.6673870832875023
group5065	0.0	0.9468325625459568
group5066	0.0	0.9468325625459568
group5067	7.0	0.40629928352729233
group5068	3.0	0.6673870832875023
group5069	1.0	0.8443412602201559
group5070	0.0	0.9468325625459568
group5071	21.0	0.06539332320508841
group5072	0.0	0.9468325625459568
group5073	0.0	0.9468325625459568
group5074	0.0	0.9468325625459568
group5075	0.0	0.9468325625459568
group5076	4.0	0.5915711647410568
group5077	7.0	0.40629928352729233
group5078	0.0	0.9468325625459568
group5079	0.0	0.9468325625459568
group5080	1.0	0.8443412602201559
group5081	2.0	0.7512491363337744
group5082	3.0	0.6673870832875023
group5083	9.0	0.3126147340928595
group5084	7.0	0.40629928352729233
group5085	3.0	0.6673870832875023
group5086	2.0	0.7512491363337744
group5087	1.0	0.8443412602201559
group5088	2.0	0.7512491363337744
group5089	5.0	0.5233137832430015
group5090	3.0	0.6673870832875023
group5091	0.0	0.9468325625459568
group5092	0.0	0.9468325625459568
group5093	4.0	0.5915711647410568
group5094	2.0	0.7512491363337744
group5095	9.0	0.3126147340928595
group5096	0.0	0.9468325625459568
group5097	1.0	0.8443412602201559
group5098	1.0	0.8443412602201559
group5099	0.0	0.9468325625459568
group5100	2.0	0.7512491363337744
group5101	4.0	0.5915711647410568
group5102	6.0	0.46146120387649664
group5103	8.0	0.3569342822366126
group5104	5.0	0.5233137832430015
group5105	0.0	0.9468325625459568
group5106	0.0	0.9468325625459568
group5107	0.0	0.9468325625459568
group5108	1.0	0.8443412602201559
group5109	12.0	0.2107325879388357
group5110	1.0	0.8443412602201559
group5111	3.0	0.6673870832875023
group5112	2.0	0.7512491363337744
group5113	0.0	0.9468325625459568
group5114	2.0	0.7512491363337744
group5115	1.0	0.8443412602201559
group5116	0.0	0.9468325625459568
group5117	7.0	0.40629928352729233
group5118	1.0	0.8443412602201559
group5119	3.0	0.6673870832875023
group5120	9.0	0.3126147340928595
group5121	1.0	0.8443412602201559
group5122	0.0	0.9468325625459568
group5123	2.0	0.7512491363337744
group5124	1.0	0.8443412602201559
group5125	1.0	0.8443412602201559
group5126	1.0	0.8443412602201559
group5127	1.0	0.8443412602201559
group5128	3.0	0.6673870832875023
group5129	0.0	0.9468325625459568
group5130	3.0	0.6673870832875023
group5131	0.0	0.9468325625459568
group5132	1.0	0.8443412602201559
group5133	0.0	0.9468325625459568
group5134	18.0	0.0958544120619827
group5135	2.0	0.7512491363337744
group5136	5.0	0.5233137832430015
group5137	6.0	0.46146120387649664
group5138	0.0	0.9468325625459568
group5139	0.0	0.9468325625459568
group5140	1.0	0.8443412602201559
group5141	1.0	0.8443412602201559
group5142	4.0	0.5915711647410568
group5143	0.0	0.9468325625459568
group5144	0.0	0.9468325625459568
group5145	0.0	0.9468325625459568
group5146	0.0	0.9468325625459568
group5147	2.0	0.7512491363337744
group5148	0.0	0.9468325625459568
group5149	2.0	0.7512491363337744
group5150	3.0	0.6673870832875023
group5151	0.0	0.9468325625459568
group5152	14.0	0.16232380099836197
group5153	1.0	0.8443412602201559
group5154	4.0	0.5915711647410568
group5155	0.0	0.9468325625459568
group5156	6.0	0.46146120387649664
group5157	6.0	0.46146120387649664
group5158	0.0	0.9468325625459568
group5159	0.0	0.9468325625459568
group5160	20.0	0.07417182358444604
group5161	0.0	0.9468325625459568
group5162	0.0	0.9468325625459568
group5163	0.0	0.9468325625459568
group5164	1.0	0.8443412602201559
group5165	2.0	0.7512491363337744
group5166	0.0	0.9468325625459568
group5167	0.0	0.9468325625459568
group5168	10.0	0.27386886149409484
group5169	3.0	0.6673870832875023
group5170	4.0	0.5915711647410568
group5171	11.0	0.24017069866795293
group5172	0.0	0.9468325625459568
group5173	11.0	0.24017069866795293
group5174	1.0	0.8443412602201559
group5175	4.0	0.5915711647410568
group5176	1.0	0.8443412602201559
group5177	0.0	0.9468325625459568
group5178	1.0	0.8443412602201559
group5179	0.0	0.9468325625459568
group5180	1.0	0.8443412602201559
group5181	5.0	0.5233137832430015
group5182	1.0	0.8443412602201559
group5183	8.0	0.3569342822366126
group5184	0.0	0.9468325625459568
group5185	8.0	0.3569342822366126
group5186	4.0	0.5915711647410568
group5187	0.0	0.9468325625459568
group5188	4.0	0.5915711647410568
group5189	3.0	0.6673870832875023
group5190	1.0	0.8443412602201559
group5191	0.0	0.9468325625459568
group5192	2.0	0.7512491363337744
group5193	1.0	0.8443412602201559
group5194	10.0	0.27386886149409484
group5195	1.0	0.8443412602201559
group5196	1.0	0.8443412602201559
group5197	6.0	0.46146120387649664
group5198	7.0	0.40629928352729233
group5199	0.0	0.9468325625459568
group5200	3.0	0.6673870832875023
group5201	19.0	0.08413444104996294
group5202	8.0	0.3569342822366126
group5203	8.0	0.3569342822366126
group5204	3.0	0.6673870832875023
group5205	1.0	0.8443412602201559
group5206	0.0	0.9468325625459568
group5207	1.0	0.8443412602201559
group5208	0.0	0.9468325625459568
group5209	3.0	0.6673870832875023
group5210	4.0	0.5915711647410568
group5211	8.0	0.3569342822366126
group5212	12.0	0.2107325879388357
group5213	0.0	0.9468325625459568
group5214	0.0	0.9468325625459568
group5215	3.0	0.6673870832875023
group5216	0.0	0.9468325625459568
group5217	5.0	0.5233137832430015
group5218	0.0	0.9468325625459568
group5219	0.0	0.9468325625459568
group5220	0.0	0.9468325625459568
group5221	6.0	0.46146120387649664
group5222	1.0	0.8443412602201559
group5223	2.0	0.7512491363337744
group5224	0.0	0.9468325625459568
group5225	0.0	0.9468325625459568
group5226	0.0	0.9468325625459568
group5227	3.0	0.6673870832875023
group5228	3.0	0.6673870832875023
group5229	0.0	0.9468325625459568
group5230	0.0	0.9468325625459568
group5231	1.0	0.8443412602201559
group5232	3.0	0.6673870832875023
group5233	10.0	0.27386886149409484
group5234	0.0	0.9468325625459568
group5235	0.0	0.9468325625459568
group5236	0.0	0.9468325625459568
group5237	3.0	0.6673870832875023
group5238	5.0	0.5233137832430015
group5239	0.0	0.9468325625459568
group5240	8.0	0.3569342822366126
group5241	0.0	0.9468325625459568
group5242	17.0	0.10938396196263124
group5243	4.0	0.5915711647410568
group5244	0.0	0.9468325625459568
group5245	3.0	0.6673870832875023
group5246	8.0	0.3569342822366126
group5247	18.0	0.0958544120619827
group5248	3.0	0.6673870832875023
group5249	0.0	0.9468325625459568
group5250	0.0	0.9468325625459568
group5251	3.0	0.6673870832875023
group5252	5.0	0.5233137832430015
group5253	4.0	0.5915711647410568
group5254	0.0	0.9468325625459568
group5255	0.0	0.9468325625459568
group5256	0.0	0.9468325625459568
group5257	3.0	0.6673870832875023
group5258	6.0	0.46146120387649664
group5259	1.0	0.8443412602201559
group5260	0.0	0.9468325625459568
group5261	4.0	0.5915711647410568
group5262	3.0	0.6673870832875023
group5263	0.0	0.9468325625459568
group5264	0.0	0.9468325625459568
group5265	0.0	0.9468325625459568
group5266	1.0	0.8443412602201559
group5267	0.0	0.9468325625459568
group5268	0.0	0.9468325625459568
group5269	0.0	0.9468325625459568
group5270	3.0	0.6673870832875023
group5271	0.0	0.9468325625459568
group5272	2.0	0.7512491363337744
group5273	14.0	0.16232380099836197
group5274	0.0	0.9468325625459568
group5275	0.0	0.9468325625459568
group5276	1.0	0.8443412602201559
group5277	0.0	0.9468325625459568
group5278	13.0	0.184932585819308
group5279	0.0	0.9468325625459568
group5280	1.0	0.8443412602201559
group5281	1.0	0.8443412602201559
group5282	5.0	0.5233137832430015
group5283	5.0	0.5233137832430015
group5284	12.0	0.2107325879388357
group5285	10.0	0.27386886149409484
group5286	7.0	0.40629928352729233
group5287	7.0	0.40629928352729233
group5288	4.0	0.5915711647410568
group5289	4.0	0.5915711647410568
group5290	0.0	0.9468325625459568
group5291	5.0	0.5233137832430015
group5292	0.0	0.9468325625459568
group5293	6.0	0.46146120387649664
group5294	1.0	0.8443412602201559
group5295	8.0	0.3569342822366126
group5296	0.0	0.9468325625459568
group5297	4.0	0.5915711647410568
group5298	5.0	0.5233137832430015
group5299	1.0	0.8443412602201559
group5300	1.0	0.8443412602201559
group5301	0.0	0.9468325625459568
group5302	1.0	0.8443412602201559
group5303	0.0	0.9468325625459568
group5304	2.0	0.7512491363337744
group5305	3.0	0.6673870832875023
group5306	2.0	0.7512491363337744
group5307	1.0	0.8443412602201559
group5308	13.0	0.184932585819308
group5309	2.0	0.7512491363337744
group5310	3.0	0.6673870832875023
group5311	0.0	0.9468325625459568
group5312	2.0	0.7512491363337744
group5313	2.0	0.7512491363337744
group5314	1.0	0.8443412602201559
group5315	0.0	0.9468325625459568
group5316	0.0	0.9468325625459568
group5317	4.0	0.5915711647410568
group5318	0.0	0.9468325625459568
group5319	2.0	0.7512491363337744
group5320	18.0	0.0958544120619827
group5321	13.0	0.184932585819308
group5322	3.0	0.6673870832875023
group5323	0.0	0.9468325625459568
group5324	0.0	0.9468325625459568
group5325	4.0	0.5915711647410568
group5326	0.0	0.9468325625459568
group5327	8.0	0.3569342822366126
group5328	5.0	0.5233137832430015
group5329	8.0	0.3569342822366126
group5330	0.0	0.9468325625459568
group5331	0.0	0.9468325625459568
group5332	0.0	0.9468325625459568
group5333	4.0	0.5915711647410568
group5334	0.0	0.9468325625459568
group5335	6.0	0.46146120387649664
group5336	2.0	0.7512491363337744
group5337	8.0	0.3569342822366126
group5338	12.0	0.2107325879388357
group5339	5.0	0.5233137832430015
group5340	10.0	0.27386886149409484
group5341	0.0	0.9468325625459568
group5342	3.0	0.6673870832875023
group5343	1.0	0.8443412602201559
group5344	0.0	0.9468325625459568
group5345	6.0	0.46146120387649664
group5346	8.0	0.3569342822366126
group5347	1.0	0.8443412602201559
group5348	1.0	0.8443412602201559
group5349	1.0	0.8443412602201559
group5350	2.0	0.7512491363337744
group5351	0.0	0.9468325625459568
group5352	0.0	0.9468325625459568
group5353	3.0	0.6673870832875023
group5354	8.0	0.3569342822366126
group5355	0.0	0.9468325625459568
group5356	18.0	0.0958544120619827
group5357	0.0	0.9468325625459568
group5358	1.0	0.8443412602201559
group5359	1.0	0.8443412602201559
group5360	3.0	0.6673870832875023
group5361	2.0	0.7512491363337744
group5362	2.0	0.7512491363337744
group5363	0.0	0.9468325625459568
group5364	0.0	0.9468325625459568
group5365	0.0	0.9468325625459568
group5366	0.0	0.9468325625459568
group5367	2.0	0.7512491363337744
group5368	16.0	0.12473499676968136
group5369	0.0	0.9468325625459568
group5370	0.0	0.9468325625459568
group5371	0.0	0.9468325625459568
group5372	8.0	0.3569342822366126
group5373	0.0	0.9468325625459568
group5374	3.0	0.6673870832875023
group5375	2.0	0.7512491363337744
group5376	4.0	0.5915711647410568
group5377	0.0	0.9468325625459568
group5378	0.0	0.9468325625459568
group5379	2.0	0.7512491363337744
group5380	0.0	0.9468325625459568
group5381	4.0	0.5915711647410568
